"","miR145","GRHL2","OVOL2","miR200","ZEB","OCT4"
"miR200",0.561262557698985,0.538615529799499,0.25897057988985,0.19029350853718,-0.553227274859337,-0.535067529018296
"miR145",0.477048380829327,0.449152018885574,0.219770986281233,0.0534557293322184,-0.460220962592089,-0.557316580063044
"OVOL2",0.151666187707652,0.143300496059502,-0.00701769047944763,-0.0226764145989501,-0.143160919863588,-0.142969262378223
"OCT4",-0.142517020551703,0,0,0.140245953281491,0,0.142517020551703
"GRHL2",0,0,0,0,0,0
"ZEB",-0.577289429100136,-0.553227274859337,-0.263450273109303,-0.19209959218737,0.467465719694411,0.561262557698985
