"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",0.447909954784654,0,-0.25472368432323,0.549441590872932,-0.184199983972777,-0.56260700245434,-0.536872251173765
"SNAIL",0.562961228119769,0,-0.284489436555182,0.551294541434917,-0.319145914395164,-0.573826944226542,-0.549070510542416
"OVOL2",-0.138419810143916,0,-0.00933005878063041,-0.140101095016519,-0.0246351015647477,0.147587892158488,0.138884417960259
"OCT4",-0.549441590872932,0,0.253303148882519,-0.288070711463663,0.298045080471448,0.31275425576746,0.526785875609414
"miR200",-0.536872251173765,0,0.251410431311181,-0.526785875609414,0.183260936678941,0.549441590872932,0.525196510096935
"miR145",0.526785875609414,0,-0.248183694957604,0.143715872753985,-0.297009883784077,-0.288070711463663,-0.504584040747029
"GRHL2",-0.536872251173765,0,0.251410431311181,-0.526785875609414,0.183260936678941,0.549441590872932,0.525196510096935
