"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",0.542486077833973,0,-0.305354038320165,0.596415355679001,-0.240600477575958,-0.619931699696773,-0.619931699696773
"SNAIL",0.642464927205397,0,-0.329616905637968,0.583261669935706,-0.370154796357864,-0.616395800081789,-0.616395800081789
"OVOL2",-0.16881822468988,0,0.00549932273548938,-0.156654246686467,-0.0100033101917027,0.166785457699589,0.166785457699589
"OCT4",-0.596415355679001,0,0.278733010721099,-0.530407458039037,0.322103923013043,0.563141732750205,0.563141732750205
"miR200",-0.619931699696773,0,0.296373231587126,-0.563141732750205,0.234708061685443,0.596415355679001,0.596415355679001
"miR145",-0.502950645884815,0,0.242227698089995,-0.561547773893594,0.0952695773182225,0.485622584876483,0.485622584876483
"GRHL2",-0.619931699696773,0,0.296373231587126,-0.563141732750205,0.234708061685443,0.596415355679001,0.596415355679001
