"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",0.590518866511841,0,-0.325265142107199,0.644169734470941,-0.325265142107199,-0.675952680207375,-0.659706619127976
"SNAIL",0.680622646611106,0,-0.345486123597953,0.619256526714139,-0.445486123597953,-0.662543563751177,-0.647095085720767
"OVOL2",-0.179159112432016,0,0.0105932613658216,-0.16846651882407,0.0105932613658216,0.182730783088334,0.176260561707378
"OCT4",0.644169734470941,0,-0.298804908680721,0.670102976558741,-0.298804908680721,-0.712166468622233,-0.59993297434633
"miR200",-0.659706619127976,0,0.313418736878441,-0.59993297434633,0.313418736878441,0.644169734470941,0.62915106357242
"miR145",-0.675952680207375,0,0.322817066735432,-0.712166468622233,0.322817066735432,0.658851269710298,0.644169734470941
"GRHL2",-0.659706619127976,0,0.313418736878441,-0.59993297434633,0.313418736878441,0.644169734470941,0.62915106357242
