"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",0.239261527451509,0,-0.167515305206822,0.362852937249801,0.339491238865894,-0.364430717925248,-0.338011848870897
"SNAIL",0.361863302906279,0,-0.203103524577657,0.382146688648758,0.260086761609285,-0.386573413971827,-0.360087376574334
"OVOL2",-0.099996263023178,0,-0.0276527000757299,-0.106332185360818,-0.13842760340697,0.108501810607367,0.100574050311858
"OCT4",0,0,0,0.141119465115981,0.139395236600998,-0.141119465115981,0
"miR200",-0.338011848870897,0,0.167515305206822,-0.358392929877888,-0.337704576916487,0.362852937249801,0.336810959323084
"miR145",-0.305076422770063,0,0.152478748460279,-0.430701353355091,-0.316836868243302,0.334201066493359,0.304133795049825
"GRHL2",-0.338011848870897,0,0.167515305206822,-0.358392929877888,-0.337704576916487,0.362852937249801,0.336810959323084
