"","miR145","GRHL2","OVOL2","miR200","ZEB","OCT4"
"miR145",0.658851269710298,0.644169734470941,0.322817066735432,0.322817066735432,-0.675952680207375,-0.712166468622233
"miR200",0.644169734470941,0.62915106357242,0.313418736878441,0.313418736878441,-0.659706619127976,-0.59993297434633
"GRHL2",0.644169734470941,0.62915106357242,0.313418736878441,0.313418736878441,-0.659706619127976,-0.59993297434633
"OVOL2",0.182730783088334,0.176260561707378,0.0105932613658216,0.0105932613658216,-0.179159112432016,-0.16846651882407
"ZEB",-0.675952680207375,-0.659706619127976,-0.325265142107199,-0.325265142107199,0.590518866511841,0.644169734470941
"OCT4",-0.712166468622233,-0.59993297434633,-0.298804908680721,-0.298804908680721,0.644169734470941,0.670102976558741
