"","miR145","GRHL2","OVOL2","miR200","ZEB","OCT4"
"OCT4",0.31275425576746,0.526785875609414,0.253303148882519,0.298045080471448,-0.549441590872932,-0.288070711463663
"miR200",0.549441590872932,0.525196510096935,0.251410431311181,0.183260936678941,-0.536872251173765,-0.526785875609414
"GRHL2",0.549441590872932,0.525196510096935,0.251410431311181,0.183260936678941,-0.536872251173765,-0.526785875609414
"OVOL2",0.147587892158488,0.138884417960259,-0.00933005878063041,-0.0246351015647477,-0.138419810143916,-0.140101095016519
"ZEB",-0.56260700245434,-0.536872251173765,-0.25472368432323,-0.184199983972777,0.447909954784654,0.549441590872932
"miR145",-0.288070711463663,-0.504584040747029,-0.248183694957604,-0.297009883784077,0.526785875609414,0.143715872753985
