"","ZEB","SNAIL","OVOL2","OCT4","miR200","miR145","GRHL2"
"ZEB",0.694325726207223,0,-0.751201624626006,0.717425662057241,-0.255051208078309,-0.765551256728982,-0.751201624626006
"SNAIL",0.767306883373741,0,-0.71892081753801,0.675708295935973,-0.376454615965433,-0.73168736917962,-0.71892081753801
"OVOL2",-0.352784626797444,0,0.333321539549122,-0.316726195514177,0.0373981393462526,0.342361472046314,0.333321539549122
"OCT4",0,0,0,0.141231763339896,0.14020705417156,-0.141231763339896,0
"miR200",-0.751201624626006,0,0.704593501684183,-0.662162504162504,0.243381187957585,0.717425662057241,0.704593501684183
"miR145",-0.619649041183281,0,0.583998327497303,-0.660932600916647,0.0948598323015933,0.602729924052402,0.583998327497303
"GRHL2",-0.751201624626006,0,0.704593501684183,-0.662162504162504,0.243381187957585,0.717425662057241,0.704593501684183
