"Nature","Strength","Type","Node"
"P",0.0666666666666666,"DA","TrCP,TrCP"
"P",0.209523809523809,"DA","TrCP,SUFU"
"P",0.158556067588326,"NF","TrCP,Patched"
"P",0.852436363695621,"DA","TrCP,Ecadherin"
"P",0.770888002215292,"DA","TrCP,cateninmemb"
"P",0.423425865800866,"DA","TrCP,GSK3"
"P",0.454234654234654,"DA","TrCP,RKIP"
"P",0.612938740150235,"NF","TrCP,miR200"
"P",0.65255945875618,"DA","TrCP,KLF4"
"N",0.701141337161801,"NF","TrCP,ZEB2"
"P",0.45134568787113,"TS","TrCP,Destcompl"
"P",0.566192335099296,"TS","TrCP,AXIN2"
"P",0.464990253411306,"TS","TrCP,Wnt"
"P",0.428148148148148,"TS","TrCP,Frizzled"
"P",0.196453089244851,"TS","TrCP,HEY1"
"P",0.53872482709009,"TS","TrCP,FOXC2"
"P",0.346666666666667,"TS","TrCP,DSH"
"P",0.179984639016897,"NF","TrCP,SHH"
"P",0.444426734565674,"TS","TrCP,RAF"
"P",0.544426734565674,"TS","TrCP,PI3K"
"P",0.288755615453729,"TS","TrCP,ILK"
"P",0.671153759850055,"TS","TrCP,SNAI2"
"P",0.68451110516457,"TS","TrCP,cateninnuc"
"P",0.579289119886774,"TS","TrCP,RAS"
"P",0.410805860805861,"TS","TrCP,SOSGRB2"
"P",0.353314067879981,"TS","TrCP,AKT"
"P",0.536191082540921,"TS","TrCP,MEK"
"P",0.498659253312719,"TS","TrCP,CD44"
"P",0.357675438596491,"TS","TrCP,IKK"
"P",0.263333333333333,"TS","TrCP,Csn"
"P",0.473960162775755,"TS","TrCP,ERK"
"P",0.28,"NF","TrCP,STAT"
"P",0.565985985985986,"TS","TrCP,cMet"
"P",0.232865280426903,"NF","TrCP,Jagged"
"P",0.344426734565674,"NF","TrCP,DELTA"
"P",0.138556067588326,"NF","TrCP,SMO"
"P",0.420833333333333,"TS","TrCP,NFB"
"P",0.428148148148148,"TS","TrCP,SRC"
"P",0.594580912275735,"TS","TrCP,TWIST1"
"P",0.20952380952381,"TS","TrCP,FUS"
"P",0.244647967134155,"NF","TrCP,NOTCH"
"P",0.63872482709009,"TS","TrCP,TGF"
"P",0.336521739130435,"NF","TrCP,cfos"
"P",0.359014825442372,"NF","TrCP,CDC42"
"P",0.593844438497904,"TS","TrCP,TCFLEF"
"P",0.212051282051282,"NF","TrCP,NOTCHic"
"P",0.331372549019608,"TS","TrCP,PAK1"
"P",0.233333333333333,"TS","TrCP,LIV1"
"P",0.313333333333333,"TS","TrCP,EGR1"
"P",0.734474670495134,"TS","TrCP,ZEB1"
"P",0.431006513573907,"TS","TrCP,GLI"
"P",0.63711006353761,"TS","TrCP,TGFR"
"P",0.203846153846153,"TS","TrCP,Csl"
"P",0.251422282120395,"TS","TrCP,SMAD"
"P",0.430095315620101,"TS","TrCP,SNAI1"
"P",0.44,"DA","SUFU,SUFU"
"P",0.512753623188406,"DA","SUFU,Patched"
"P",0.749358244447436,"DA","SUFU,Ecadherin"
"P",0.697410753443268,"DA","SUFU,cateninmemb"
"P",0.470003615705622,"DA","SUFU,GSK3"
"P",0.498440812061502,"DA","SUFU,RKIP"
"P",0.580715085449591,"DA","SUFU,miR200"
"P",0.688148693411851,"DA","SUFU,KLF4"
"N",0.648405629458261,"NF","SUFU,ZEB2"
"N",0.473505845993219,"NF","SUFU,Destcompl"
"N",0.583889788620745,"NF","SUFU,AXIN2"
"P",0.377777777777778,"NF","SUFU,Wnt"
"P",0.344444444444444,"NF","SUFU,Frizzled"
"P",0.313102446709004,"TS","SUFU,HEY1"
"P",0.686036535303777,"TS","SUFU,FOXC2"
"P",0.35,"TS","SUFU,DSH"
"P",0.531086956521739,"TS","SUFU,SHH"
"P",0.49320271214938,"TS","SUFU,RAF"
"P",0.39320271214938,"NF","SUFU,PI3K"
"P",0.0997852105268985,"NF","SUFU,ILK"
"P",0.717726438422854,"TS","SUFU,SNAI2"
"P",0.465494193814822,"TS","SUFU,cateninnuc"
"P",0.518325864858739,"TS","SUFU,RAS"
"P",0.395575041301309,"TS","SUFU,SOSGRB2"
"P",0.318285371702638,"TS","SUFU,AKT"
"P",0.54929564622749,"TS","SUFU,MEK"
"P",0.39993822459169,"TS","SUFU,CD44"
"P",0.341666666666667,"TS","SUFU,IKK"
"P",0.20952380952381,"TS","SUFU,Csn"
"P",0.556585365853659,"TS","SUFU,ERK"
"P",0.196666666666667,"NF","SUFU,STAT"
"P",0.373784378437844,"TS","SUFU,cMet"
"P",0.262880377553732,"NF","SUFU,Jagged"
"P",0.39320271214938,"NF","SUFU,DELTA"
"P",0.586666666666667,"TS","SUFU,SMO"
"P",0.328333333333333,"TS","SUFU,NFB"
"P",0.274444444444444,"TS","SUFU,SRC"
"P",0.636018624824595,"TS","SUFU,TWIST1"
"P",0.553333333333333,"TS","SUFU,FUS"
"P",0.370851648351648,"NF","SUFU,NOTCH"
"P",0.61936986863711,"TS","SUFU,TGF"
"P",0.413333333333333,"TS","SUFU,cfos"
"P",0.448809523809523,"TS","SUFU,CDC42"
"P",0.488173518709337,"TS","SUFU,TCFLEF"
"P",0.375018315018315,"TS","SUFU,NOTCHic"
"P",0.452380952380952,"TS","SUFU,PAK1"
"P",0.226190476190476,"TS","SUFU,LIV1"
"P",0.416190476190476,"TS","SUFU,EGR1"
"P",0.706738962791594,"TS","SUFU,ZEB1"
"P",0.579922452441536,"TS","SUFU,GLI"
"P",0.60811986863711,"TS","SUFU,TGFR"
"P",0.386923076923077,"TS","SUFU,Csl"
"P",0.29183649257818,"TS","SUFU,SMAD"
"P",0.497402047818032,"TS","SUFU,SNAI1"
"P",0.44,"DA","Patched,Patched"
"P",0.709546221225538,"DA","Patched,Ecadherin"
"P",0.66965879998138,"DA","Patched,cateninmemb"
"P",0.430290859057787,"DA","Patched,GSK3"
