"Nature","Strength","Type","Node"
"P",0.466666666666666,"DA","SUFU,SUFU"
"P",0.17,"DA","SUFU,TrCP"
"P",0.510449215091229,"DA","SUFU,Patched"
"P",0.74163022248777,"DA","SUFU,Ecadherin"
"P",0.691689446193354,"DA","SUFU,cateninmemb"
"P",0.678114705001497,"DA","SUFU,KLF4"
"P",0.512650796773559,"DA","SUFU,RKIP"
"P",0.442207528526637,"DA","SUFU,GSK3"
"N",0.73537560478737,"NF","SUFU,ZEB2"
"N",0.737327203730796,"NF","SUFU,miR200"
"N",0.480590131884821,"NF","SUFU,Destcompl"
"N",0.581422053737342,"NF","SUFU,AXIN2"
"P",0.375530410183876,"NF","SUFU,Wnt"
"P",0.342857142857143,"NF","SUFU,Frizzled"
"P",0.333333333333333,"TS","SUFU,DSH"
"P",0.510285229476406,"TS","SUFU,RAF"
"P",0.410285229476406,"NF","SUFU,PI3K"
"P",0.0673000733675715,"NF","SUFU,ILK"
"P",0.286702945901059,"TS","SUFU,HEY1"
"P",0.694231961270035,"TS","SUFU,FOXC2"
"N",0.23,"NF","SUFU,STAT"
"P",0.469040823506757,"TS","SUFU,cateninnuc"
"P",0.528421565321644,"TS","SUFU,SHH"
"P",0.534389464004093,"TS","SUFU,RAS"
"P",0.717881256321315,"TS","SUFU,SNAI2"
"P",0.310439267793569,"TS","SUFU,AKT"
"P",0.560272882432325,"TS","SUFU,MEK"
"P",0.496098622515368,"TS","SUFU,SOSGRB2"
"P",0.203333333333333,"TS","SUFU,Csn"
"P",0.354378661732963,"TS","SUFU,IKK"
"P",0.552816742081448,"TS","SUFU,ERK"
"P",0.262919779232448,"NF","SUFU,Jagged"
"P",0.410285229476406,"NF","SUFU,DELTA"
"P",0.397014005602241,"TS","SUFU,CD44"
"P",0.37152380952381,"TS","SUFU,cMet"
"P",0.272857142857143,"TS","SUFU,SRC"
"P",0.342463768115942,"TS","SUFU,NFB"
"P",0.378748100275921,"NF","SUFU,NOTCH"
"P",0.590937019969278,"TS","SUFU,SMO"
"P",0.640417418935509,"TS","SUFU,TWIST1"
"P",0.391346153846154,"NF","SUFU,cfos"
"P",0.519975505205144,"NF","SUFU,CDC42"
"P",0.595238095238095,"TS","SUFU,FUS"
"P",0.352023962344887,"NF","SUFU,NOTCHic"
"P",0.499130434782609,"TS","SUFU,PAK1"
"P",0.17,"TS","SUFU,LIV1"
"P",0.373846153846154,"TS","SUFU,EGR1"
"P",0.723791253070644,"TS","SUFU,TGF"
"P",0.411670826314634,"TS","SUFU,ZEB1"
"P",0.348771929824561,"TS","SUFU,Csl"
"P",0.487644378095078,"TS","SUFU,TCFLEF"
"P",0.453975659028388,"TS","SUFU,SNAI1"
"P",0.692973643007751,"TS","SUFU,TGFR"
"P",0.205602350800283,"TS","SUFU,SMAD"
"P",0.554445138866046,"TS","SUFU,GLI"
"P",0,"NF","TrCP,TrCP"
"P",0.104022988505747,"NF","TrCP,Patched"
"P",0.822174639631064,"DA","TrCP,Ecadherin"
"P",0.743956509229108,"DA","TrCP,cateninmemb"
"P",0.580788177339902,"DA","TrCP,KLF4"
"P",0.413079142755244,"DA","TrCP,RKIP"
"P",0.387998338870432,"DA","TrCP,GSK3"
"N",0.728574073719361,"NF","TrCP,ZEB2"
"N",0.731694581619279,"NF","TrCP,miR200"
"P",0.435149912946856,"TS","TrCP,Destcompl"
"P",0.551053565068894,"TS","TrCP,AXIN2"
"P",0.450787728026534,"TS","TrCP,Wnt"
"P",0.419444444444444,"TS","TrCP,Frizzled"
"P",0.344444444444445,"TS","TrCP,DSH"
"P",0.433425261996691,"TS","TrCP,RAF"
"P",0.533425261996691,"TS","TrCP,PI3K"
"N",0.212397745338922,"NF","TrCP,ILK"
"N",0.102917532917533,"NF","TrCP,HEY1"
"P",0.513818355131278,"TS","TrCP,FOXC2"
"P",0.277777777777778,"NF","TrCP,STAT"
"P",0.656516310579044,"TS","TrCP,cateninnuc"
"P",0.124590364392272,"NF","TrCP,SHH"
"P",0.564675261996691,"TS","TrCP,RAS"
"P",0.652486408515576,"TS","TrCP,SNAI2"
