"Nature","Strength","Type","Node"
"P",0.817560870502046,"DA","GSK3,GSK3"
"P",0.518402777777778,"DA","GSK3,SUFU"
"P",0.418575579801524,"DA","GSK3,TrCP"
"P",0.632397660818714,"DA","GSK3,RKIP"
"P",0.459266374564656,"DA","GSK3,Patched"
"P",1.03013069174597,"DA","GSK3,Ecadherin"
"N",0.483087045037533,"NF","GSK3,Destcompl"
"P",0.915897461716231,"DA","GSK3,cateninmemb"
"N",0.822051717050219,"NF","GSK3,AXIN2"
"P",0.888928513642472,"DA","GSK3,KLF4"
"P",0.680061320352693,"DA","GSK3,miR200"
"N",0.824553184449959,"NF","GSK3,ZEB2"
"P",0.418798969890609,"TS","GSK3,SHH"
"P",0.466646292939199,"TS","GSK3,HEY1"
"P",0.812112135545411,"TS","GSK3,FOXC2"
"P",0.875361486298167,"TS","GSK3,SNAI2"
"P",0.848225900289058,"TS","GSK3,cateninnuc"
"P",0.731066355589103,"TS","GSK3,RAF"
"P",0.875381027018958,"TS","GSK3,CD44"
"P",0.424604658470386,"TS","GSK3,Jagged"
"P",0.644224250325945,"TS","GSK3,DELTA"
"P",0.795838547145541,"TS","GSK3,SOSGRB2"
"P",0.775402634089075,"TS","GSK3,Wnt"
"P",0.725593229207652,"TS","GSK3,MEK"
"P",0.479761904761904,"TS","GSK3,STAT"
"P",0.491343669250646,"TS","GSK3,SMO"
"P",1.00470729246366,"TS","GSK3,RAS"
"P",0.685355178822012,"TS","GSK3,IKK"
"P",0.922516238318665,"TS","GSK3,TWIST1"
"P",0.873510897148828,"TS","GSK3,cMet"
"P",0.57112629917508,"TS","GSK3,NOTCH"
"P",0.717598994280917,"TS","GSK3,ERK"
"P",0.791504329004329,"TS","GSK3,Frizzled"
"P",0.763243459439111,"TS","GSK3,SRC"
"P",0.511111111111111,"TS","GSK3,FUS"
"P",0.590167730819905,"TS","GSK3,cfos"
"P",0.667848383500557,"TS","GSK3,CDC42"
"P",0.586385836385836,"TS","GSK3,NOTCHic"
"P",0.708995840760547,"TS","GSK3,NFB"
"P",1.02565282175452,"TS","GSK3,PI3K"
"P",0.651667652976683,"TS","GSK3,ILK"
"P",0.662950558213716,"TS","GSK3,Csn"
"P",0.945097193195353,"TS","GSK3,TGF"
"P",0.797654061624649,"TS","GSK3,DSH"
"P",0.651908913134857,"TS","GSK3,PAK1"
"P",0.540004151230095,"TS","GSK3,LIV1"
"P",0.573575579801524,"TS","GSK3,EGR1"
"P",0.594239747180924,"TS","GSK3,Csl"
"P",0.930702304147465,"TS","GSK3,ZEB1"
"P",0.975492501634249,"TS","GSK3,TCFLEF"
"P",0.670253106435574,"TS","GSK3,SNAI1"
"P",0.879672136374264,"TS","GSK3,AKT"
