"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.847421419399318,0.679070387694704,0.723552943661293,0.567345027405376,0.450560665141482,0.646524778602231,0.407111560622671,0.574408953482119,0.419472193696913,0.276014273961036,-0.378045993661714,0,-0.592031338697217,0,-0.339318072992361,-0.856677225350461,-0.821709258314541,-0.856677225350461,-0.630543976032673,-0.520714395047789,0.481495764681964,0.600638049821341,-0.621274066636299,0.441011983367149,-0.630543976032673,-0.739788465179182
"ZEB1",0.572005002246266,0.574316937282768,0.439478950925054,0.430049623466185,0.376527598341799,0.432348689387763,0.348505339662777,0.298314884022115,0.360232088049162,0.231246385991889,-0.349480788353633,0,-0.609510136509777,0,-0.324193398998534,-0.677472899329588,-0.615874539574158,-0.677472899329588,-0.642629846340131,-0.290050996199177,0.264698117695191,0.402326712773077,-0.62649017762497,0.379603848748668,-0.642629846340131,-0.486828148485052
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.745512207905743,0.680751288945588,0.527275602037042,0.575098786629618,0.602998363040805,0.459801164988364,0.567264638349641,0.585358071723617,0.432577708893087,0.298509124371578,-0.406790065063203,0,-0.562662813679773,0,-0.375988839518469,-0.665421609897558,-0.631788590815615,-0.665421609897558,-0.640644768696733,-0.505264670887448,0.472825262859501,0.42171087783012,-0.633690608789001,0.472932082373035,-0.640644768696733,-0.646974640600791
"TWIST1",0.739500246386693,0.672902196049766,0.613287218036724,0.564577520464971,0.475187989205884,0.45135419330877,0.539867296761825,0.573159764539695,0.346439713839632,0.291159180111185,-0.399432414569509,0,-0.55070034329425,0,-0.369386849324792,-0.658966014180321,-0.623691492049657,-0.658966014180321,-0.633516214142803,-0.485779510730059,0.453795245431049,0.413921368338303,-0.626272353455003,0.548587581688861,-0.633516214142803,-0.633268763653839
"TGFbeta",0.615560251899317,0.566015138653568,0.522091424776766,0.568484361095975,0.477564748954114,0.470715344928029,0.442777010429394,0.585886203367175,0.402757202347332,0.271366183955564,-0.349915382980266,0,-0.534708290840371,0,-0.320136151582065,-0.545757075295009,-0.61884541874887,-0.545757075295009,-0.527438164311397,-0.47883213589683,0.447393395080687,0.534082025640269,-0.523716938874196,0.463648689540313,-0.527438164311397,-0.539547259712855
"TCF3",0.601721151419972,0.555419503952369,0.618441593704614,0.659599398388973,0.509917563958321,0.536746156266989,0.459675550405562,0.691759716293886,0.375940829697351,0.244311776494785,-0.306863952416855,0,-0.44487085150927,0,-0.259927536231884,-0.51427561423319,-0.694207388236941,-0.51427561423319,-0.498223878015201,-0.607975366319476,0.561797449466548,0.483220689527819,-0.494353682606003,0.389521620098808,-0.498223878015201,-0.732708041354537
"SNAI2",0.713848524866364,0.652813279283247,0.704384747629697,0.749630205806238,0.596547266764796,0.629152651140226,0.555957404595771,0.665105124163434,0.439914345612758,0.28549440698312,-0.381896150794728,0,-0.543275208840637,0,-0.345410434183676,-0.629768370061544,-0.799581420674964,-0.629768370061544,-0.606808058604148,-0.686851072361471,0.649905423580645,0.585646457021946,-0.600359132252378,0.47323979501426,-0.606808058604148,-0.721875081688245
"SNAI1",0.531387738288074,0.496427453800288,0.452007195514593,0.404882832288503,0.311126250998648,0.333373642499622,0.287587912871026,0.419834592777141,0.172816914912985,0.241337111803775,-0.316516904551785,0,-0.441591875337015,0,-0.295129989579964,-0.482306597303102,-0.457188840443364,-0.482306597303102,-0.469048105382531,-0.387257766390905,0.365643235865758,0.307430022582172,-0.466435970197814,0.374769551723332,-0.469048105382531,-0.468392028177133
"OVOL2",-0.354788306159886,-0.387797920649105,-0.390774017392451,-0.384376071414006,-0.311788460438013,-0.270674511495488,-0.291048945295218,-0.383041322234326,-0.296813652078216,-0.206887714876714,0.158996168860887,0,0.374564773489355,0,0.140734303456118,0.389035235559566,0.404350089587411,0.389035235559566,0.363911935559248,0.363648288295473,-0.344604168229233,-0.248039618417887,0.279117834210236,-0.30908004139165,0.363911935559248,0.409047377798684
"NP63",-0.0503451926980511,-0.117848067121878,0.095903853524541,0.248840212431865,0.209297625607697,-0.0443522069025832,0.208388840686795,0.304987420915917,0.100163852887345,0.0342231399042871,0.0862294915291753,0,0.0891775666844841,0,0.184423816550671,0.0911899432678527,-0.0888255807588612,0.0911899432678527,0.118351902718796,-0.302578498013163,0.301468239775321,-0.0444942742390774,0.214749937962576,0.114495443796955,0.118351902718796,-0.118874434759793
