"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.806693771684003,0.806693771684003,0.786049293305168,0.690946916554601,0.796766761290047,0.796766761290047,0.756494399977354,0.720192771180503,0.510184465880456,0.507160428251763,0,0,-0.463096316413928,-0.493844953171298,-0.503846712839469,-0.519490204639289,-0.45343122725476,-0.655999072973993,-0.598207569890112,-0.599706320978206,-0.863122458734799,-0.667448960145627,-0.889412157631867
"miR200c",0.785912111326269,0.785912111326269,0.767894552019347,0.668581235437021,0.778872264876838,0.778872264876838,0.724477502758908,0.712600360454004,0.571070575809004,0.506439502126031,0,0,-0.504402947071655,-0.502614744012383,-0.536445257335963,-0.558660012602513,-0.516504818091342,-0.637478913992769,-0.690961142519633,-0.684010518360764,-0.842827795732273,-0.757793703195935,-0.861810843572653
"miR200b",0.785912111326269,0.785912111326269,0.767894552019347,0.668581235437021,0.778872264876838,0.778872264876838,0.724477502758908,0.712600360454004,0.571070575809004,0.506439502126031,0,0,-0.504402947071655,-0.502614744012383,-0.536445257335963,-0.558660012602513,-0.516504818091342,-0.637478913992769,-0.690961142519633,-0.684010518360764,-0.842827795732273,-0.757793703195935,-0.861810843572653
"miR200a",0.785912111326269,0.785912111326269,0.767894552019347,0.668581235437021,0.778872264876838,0.778872264876838,0.724477502758908,0.712600360454004,0.571070575809004,0.506439502126031,0,0,-0.504402947071655,-0.502614744012383,-0.536445257335963,-0.558660012602513,-0.516504818091342,-0.637478913992769,-0.690961142519633,-0.684010518360764,-0.842827795732273,-0.757793703195935,-0.861810843572653
"miR141",0.785912111326269,0.785912111326269,0.767894552019347,0.668581235437021,0.778872264876838,0.778872264876838,0.724477502758908,0.712600360454004,0.571070575809004,0.506439502126031,0,0,-0.504402947071655,-0.502614744012383,-0.536445257335963,-0.558660012602513,-0.516504818091342,-0.637478913992769,-0.690961142519633,-0.684010518360764,-0.842827795732273,-0.757793703195935,-0.861810843572653
"miR101",0.711797273216861,0.711797273216861,0.694611491818857,0.585873009704301,0.706416668120442,0.706416668120442,0.598467000316593,0.650522969629283,0.524010489857968,0.475187971645685,0,0,-0.389664044922434,-0.399456980168014,-0.49268765083412,-0.43824058650226,-0.575685264560895,-0.555259891352197,-0.546117328024351,-0.604505129836867,-0.76237823827304,-0.60472266553871,-0.777207693839084
"CDH1",0.6091630438385,0.6091630438385,0.787348460425944,0.585814204648994,0.606423006546528,0.606423006546528,0.54025288544293,0.566139948398115,0.690507612514498,0.425940698496779,0,0,-0.528760119059997,-0.443589031229941,-0.463441999409785,-0.586529043362786,-0.63289381807239,-0.751722376591435,-0.633209797905391,-0.79937493402803,-0.672999830277898,-0.702684192815062,-0.681825901146074
"miR34a",0.71758129709366,0.71758129709366,0.695829911594403,0.530703176146559,0.713876162767701,0.713876162767701,0.624533594957676,0.660387030086358,0.571390285531865,0.491740521602461,0,0,-0.504090032299417,-0.47757692876837,-0.535431926901155,-0.553043289052663,-0.522857710239917,-0.754421002883728,-0.553797941025817,-0.696876742588503,-0.770158422425073,-0.612957170852824,-0.680882898412955
"CLDN7",0.536435192109311,0.536435192109311,0.717528767198912,0.62858512345626,0.534627665874327,0.534627665874327,0.47536811723101,0.502409142957087,0.63289381807239,0.380201049390323,0,0,-0.466756246843153,-0.399181095960709,-0.408856898746663,-0.528760119059997,-0.571785190446104,-0.687320355255107,-0.557027089911916,-0.740258645700859,-0.606423006546528,-0.633209797905391,-0.612971945544996
"GRHL2",0.646293765320059,0.646293765320059,0.564910799420387,0.488552679453713,0.637365112994124,0.637365112994124,0.605599024631408,0.511158878145234,0.339177127722019,0.420479141751796,0.0255409753580788,0.0256364332958402,-0.31176285298617,-0.361810116229372,-0.373379078676638,-0.352094664073516,-0.298935039601943,-0.411128313498232,-0.543373575202347,-0.394070863713591,-0.683883530259996,-0.591878262087383,-0.511885656127246
"OVOL2",0.44001972757709,0.44001972757709,0.464492532842102,0.439273361505449,0.426786327323708,0.426786327323708,0.43049153621716,0.31158351517309,0.428659288135968,0.181635181683959,-0.0240834337367673,-0.0241428552949085,-0.331101862116293,-0.340990170102723,-0.352643845604103,-0.361033162022774,-0.39849577081366,-0.455351231662382,-0.342119485070762,-0.47532079187236,-0.462324615578335,-0.379158588906741,-0.397117338542864
"NP63",0.126681589218442,0.126681589218442,-0.0417949239780315,-0.0204670497191596,0.158832719189484,0.158832719189484,0.127265638148491,0.239961884041043,-0.243016698598395,0.183119668213877,0.0215802590359401,0.12148890048048,0.174302915742639,0.0680578041281998,0.0808610507457082,0.168807571862913,0.247729128007902,0.18672416631493,-0.0928083086429597,0.22709451896083,-0.164868228572361,-0.10061687718617,-0.0853312815410163
"SNAI1",-0.536680714909155,-0.536680714909155,-0.523402075857082,-0.508277310437715,-0.537702619847211,-0.537702619847211,-0.502256861504124,-0.500381868249507,-0.462481308984404,-0.387620570895153,0,0,0.331435941458499,0.221709038697995,0.423152154699303,0.366167878572423,0.427694590363581,0.485198546485143,0.422092378258883,0.528938861705249,0.578657795096505,0.465147519111512,0.576781546089151
"TCF3",-0.536435192109311,-0.536435192109311,-0.717528767198912,-0.62858512345626,-0.534627665874327,-0.534627665874327,-0.47536811723101,-0.502409142957087,-0.63289381807239,-0.380201049390323,0,0,0.466756246843153,0.399181095960709,0.408856898746663,0.528760119059997,0.571785190446104,0.687320355255107,0.557027089911916,0.740258645700859,0.606423006546528,0.633209797905391,0.612971945544996
"KLF8",-0.536435192109311,-0.536435192109311,-0.717528767198912,-0.62858512345626,-0.534627665874327,-0.534627665874327,-0.47536811723101,-0.502409142957087,-0.63289381807239,-0.380201049390323,0,0,0.466756246843153,0.399181095960709,0.408856898746663,0.528760119059997,0.571785190446104,0.687320355255107,0.557027089911916,0.740258645700859,0.606423006546528,0.633209797905391,0.612971945544996
"TGFbeta",-0.594090532895693,-0.594090532895693,-0.678763391536104,-0.558721697340221,-0.591604859204092,-0.591604859204092,-0.590866126962291,-0.551283882528797,-0.547966879668615,-0.42526830789616,0,0,0.479179758378348,0.448452511223719,0.506911727514175,0.526759909491275,0.501021009894152,0.642326174461677,0.647981474861154,0.691208826501901,0.645784784788328,0.605010705583603,0.653731005024701
"FOXC2",-0.789548407117031,-0.789548407117031,-0.766363595089647,-0.666893747895039,-0.778793674024547,-0.778793674024547,-0.738974900629804,-0.694932345074606,-0.490402587390555,-0.486923425145258,0,0,0.449269880989959,0.476442247144993,0.488018300228631,0.503427159043136,0.436004490750534,0.635472573748315,0.574810001753628,0.574739517043675,0.842367431554187,0.641182490111332,0.672418719254475
"ZEB1",-0.854022872087955,-0.854022872087955,-0.828347484452557,-0.718144230649158,-0.842367431554187,-0.842367431554187,-0.796797930043367,-0.751419432844531,-0.542311915433467,-0.526864828004606,0,0,0.503427159043136,0.515337168865073,0.537988234083111,0.556254864608407,0.490402587390555,0.693344711152895,0.641182490111332,0.627771219769661,0.802629664533629,0.705015065354367,0.734751090925572
