"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.854114272609406,0.747751852827794,0.799674126188602,0.521059575858009,0.460069710370667,0.770975800489889,0.411197383418551,0.485610637160213,0.443868171092967,-0.465459218726367,0,0,-0.639970218768999,0,0,-0.890561827390083,-0.821417129045322,-0.890561827390083,-0.68822035694844,-0.472553440369577,0.433993077626331,0.706410466631068,-0.63513910660311,0.469065841650849,-0.68822035694844,-0.805683685024122
"ZEB1",0.683913003027308,0.761263885426556,0.709953763635264,0.550419780390262,0.495587625394426,0.668900826259066,0.454426496355383,0.412915086042137,0.475381269737783,-0.507086059589031,0,0,-0.765074939840396,0,0,-0.819075123869135,-0.742636913470718,-0.819075123869135,-0.810773675536559,-0.403412120885359,0.370896598639869,0.614131946609045,-0.723417407164362,0.504004613245936,-0.810773675536559,-0.718988913129135
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.72304918811057,0.721844522334814,0.562251377590143,0.484825765689455,0.581554089300752,0.568199352515935,0.54459214695004,0.444804490659677,0.435249717871686,-0.47013695210428,0,0,-0.588106712115482,0,0,-0.676050265351468,-0.593210768679865,-0.676050265351468,-0.675797060665638,-0.414472135031646,0.384696253634619,0.519047892437835,-0.627973386235685,0.479317071778214,-0.675797060665638,-0.671769488023795
"TWIST1",0.720801473822285,0.719529635369569,0.655631668870053,0.481189251587779,0.458453739492481,0.563764378816076,0.521420726674586,0.432973935280677,0.353082298492905,-0.465519310617202,0,0,-0.580865178212101,0,0,-0.673997596685439,-0.588050359818336,-0.673997596685439,-0.673703855198363,-0.390434119463289,0.360515282636122,0.515008859887993,-0.62391862890635,0.559410158989188,-0.673703855198363,-0.665261491716891
"TGFbeta",0.563568616415915,0.568805852272932,0.511785017251305,0.425959388511727,0.426781988802324,0.532975616991199,0.393171842000427,0.374964967171488,0.379363778405649,-0.384663568653316,0,0,-0.528418185471753,0,0,-0.525404588724171,-0.539780428123862,-0.525404588724171,-0.527922641107479,-0.353599286517159,0.326539713492944,0.589414499195167,-0.49409376146332,0.44125031741276,-0.527922641107479,-0.519523336597246
"TCF3",0.37845111878271,0.383424806025699,0.291225342612975,0.269818674032105,0.305645464821194,0.279071716596343,0.273167246040942,0.24659272404325,0.235764179689242,-0.258633938414859,0,0,-0.29600386048965,0,0,-0.338438120221046,-0.302220543384614,-0.338438120221046,-0.340763064446502,-0.21780720623278,0.194070058266755,0.229642679075952,-0.320892526677411,0.2536700222396,-0.340763064446502,-0.48634448092384
"SNAI2",0.448011883770844,0.4521005817371,0.354299618681075,0.321496451759958,0.361385299822863,0.35178049431109,0.333964189920796,0.185691727519024,0.279125934800874,-0.307506324956495,0,0,-0.36519773725574,0,0,-0.415937924817572,-0.369334470613008,-0.415937924817572,-0.417946953913588,-0.262953879799156,0.241834251621154,0.313621709435511,-0.389450045382643,0.310018181880711,-0.417946953913588,-0.450050873979119
"SNAI1",0.522778812680047,0.53327026217046,0.485819668058781,0.350521842855821,0.302877082739539,0.424522661428435,0.277582144588414,0.333030721350242,0.180258292536512,-0.36429326486417,0,0,-0.465901863229583,0,0,-0.496599375189742,-0.440395676940243,-0.496599375189742,-0.500818779529386,-0.337275927973885,0.316941740870287,0.389756895398947,-0.467539587881531,0.384885604924372,-0.500818779529386,-0.494934008855167
"OVOL2",-0.320414047067669,-0.397788750078366,-0.392084001223721,-0.304672895572602,-0.28099774221998,-0.316960613845355,-0.261542307359178,-0.27672692659807,-0.286046541587485,0.147609377998566,-0.0240834337367673,0,0.377858065735881,0,-0.0241428552949085,0.380974966228809,0.349749956004779,0.380974966228809,0.372406315896175,0.283946876858728,-0.268164329673397,-0.290148031173397,0.263348140311873,-0.300400591368345,0.372406315896175,0.403485005789918
"NP63",-0.187621488740372,-0.252826730347326,-0.0771492307513505,-0.073069418076669,0.0365302294020165,-0.179866858410587,0.049224047420641,-0.0322967917039764,-0.0154885068059702,0.232037368785668,0.0215802590359401,0,0.203702193795538,0,0.12148890048048,0.21063495981297,0.083072881412232,0.21063495981297,0.236916721831317,0.0193478958387566,-0.0104630885576556,-0.160487504389054,0.308128394844607,-0.0048482588762659,0.236916721831317,0.0536675929698855
"miR9",-0.651551785245692,-0.444790882110455,-0.453903756776323,-0.210192546955095,-0.153602708953451,-0.48506947122509,-0.123387467534021,-0.184388861654419,-0.220878550957775,0.298487671692147,0,0,0.374605627491242,0,0,0.609454409416456,0.466473643294923,0.609454409416456,0.406217575651775,0.173939408159218,-0.148388544163192,-0.445951228508156,0.378185500415983,-0.239176582364844,0.406217575651775,0.338700979399806
"miR34a",-0.605797319206552,-0.707154839785308,-0.548520158928467,-0.575086115634602,-0.468743523586847,-0.554946290058668,-0.432766891273619,-0.426835597741867,-0.420414388406364,0.459548849485789,0,0,0.574186372261316,0,0,0.661962896590705,0.577115586575623,0.661962896590705,0.662745561854305,0.39710455561027,-0.368104670853049,-0.507623250638892,0.61478156350029,-0.48314458014345,0.662745561854305,0.55768599529879
"miR30c",-0.66333981960897,-0.559741730056534,-0.49326287148563,-0.413524779448364,-0.406461133451715,-0.524803935209363,-0.373348219995756,-0.368093237593266,-0.300051485914213,0.386473998716852,0,0,0.477336896471486,0,0,0.620682282234909,0.52837661003236,0.620682282234909,0.519376983210253,0.32361264621308,-0.296732040601297,-0.482142847863304,0.487876217169799,-0.408872135644724,0.519376983210253,0.502165487098959
"miR205",-0.849787098622227,-0.83143557880493,-0.687089189364472,-0.528808935753644,-0.469892842886679,-0.640464678238866,-0.425080026281102,-0.401077440111069,-0.461698059660834,0.493156154364962,0,0,0.733534221322641,0,0,0.781643227442269,0.714372320375245,0.781643227442269,0.774386598046927,0.386664308552378,-0.35013761727007,-0.580023478429312,0.700343656277729,-0.478214248757877,0.774386598046927,0.694335863338717
"miR200c",-0.812291071599725,-0.802435465876292,-0.655908915014598,-0.484902663667616,-0.498300068962593,-0.723458508846996,-0.456226330109938,-0.45428354375835,-0.462493704059423,0.487280278318382,0,0,0.693828176255582,0,0,0.752433457281586,0.685000331704593,0.752433457281586,0.748581242713679,0.425708239822583,-0.391617248864044,-0.666122812092156,0.685728724793646,-0.502614707364772,0.748581242713679,0.662619384636457
"miR200b",-0.812291071599725,-0.802435465876292,-0.655908915014598,-0.484902663667616,-0.498300068962593,-0.723458508846996,-0.456226330109938,-0.45428354375835,-0.462493704059423,0.487280278318382,0,0,0.693828176255582,0,0,0.752433457281586,0.685000331704593,0.752433457281586,0.748581242713679,0.425708239822583,-0.391617248864044,-0.666122812092156,0.685728724793646,-0.502614707364772,0.748581242713679,0.662619384636457
"miR200a",-0.812291071599725,-0.802435465876292,-0.655908915014598,-0.484902663667616,-0.498300068962593,-0.723458508846996,-0.456226330109938,-0.45428354375835,-0.462493704059423,0.487280278318382,0,0,0.693828176255582,0,0,0.752433457281586,0.685000331704593,0.752433457281586,0.748581242713679,0.425708239822583,-0.391617248864044,-0.666122812092156,0.685728724793646,-0.502614707364772,0.748581242713679,0.662619384636457
"miR141",-0.812291071599725,-0.802435465876292,-0.655908915014598,-0.484902663667616,-0.498300068962593,-0.723458508846996,-0.456226330109938,-0.45428354375835,-0.462493704059423,0.487280278318382,0,0,0.693828176255582,0,0,0.752433457281586,0.685000331704593,0.752433457281586,0.748581242713679,0.425708239822583,-0.391617248864044,-0.666122812092156,0.685728724793646,-0.502614707364772,0.748581242713679,0.662619384636457
"miR101",-0.733898301456451,-0.727059337571901,-0.57394323449508,-0.426001673791405,-0.385346837971429,-0.574581906724261,-0.34743123066918,-0.408951298774883,-0.364597768513012,0.458553786176888,0,0,0.571820652566299,0,0,0.682650256288896,0.621998276329481,0.682650256288896,0.680063193740122,0.399907257696153,-0.46927084330904,-0.524532857935389,0.627141590361838,-0.463401435954024,0.680063193740122,0.582833863592452
"KLF8",0.37845111878271,0.383424806025699,0.291225342612975,0.269818674032105,0.305645464821194,0.279071716596343,0.273167246040942,0.24659272404325,0.235764179689242,-0.258633938414859,0,0,-0.29600386048965,0,0,-0.338438120221046,-0.302220543384614,-0.338438120221046,-0.340763064446502,-0.21780720623278,0.194070058266755,0.229642679075952,-0.320892526677411,0.2536700222396,-0.340763064446502,-0.48634448092384
"GSC",0.749005526376485,0.745378930545705,0.594210836945495,0.438062790671512,0.579050494661491,0.591029390837539,0.539822281014672,0.412233951947391,0.451906449126349,-0.481670860210942,0,0,-0.616408503547204,0,0,-0.6978578519451,-0.634619607894872,-0.6978578519451,-0.696552143215388,-0.446863842905762,0.415452587157068,0.538575093754825,-0.642622200421045,0.590544625838973,-0.696552143215388,-0.603228908125629
"GRHL2",-0.482121676794984,-0.660044302408502,-0.478969388795205,-0.319921153908175,-0.315388375796845,-0.571553632261143,-0.283340280531223,-0.254423776070289,-0.337695548245198,0.409836283148246,0.0255409753580788,0,0.588248308037721,0,0.0256364332958402,0.62732086769611,0.512584199335244,0.62732086769611,0.620410223970536,0.251277660250668,-0.225141826807295,-0.52968541937512,0.496138253474028,-0.353905311060546,0.620410223970536,0.491341818866485
"FOXC2",0.632755853283121,0.810773675536559,0.665016218565346,0.512821975046751,0.454426496355383,0.614131946609045,0.411541187657772,0.384512755336419,0.444511220069222,-0.472894868389819,0,0,-0.715983030099064,0,0,-0.764374087435732,-0.695237066335392,-0.764374087435732,-0.756352389769439,-0.370896598639869,0.335997671847338,0.556450201947133,-0.675062550299936,0.462362663878677,-0.756352389769439,-0.6734179033979
"CLDN7",-0.37845111878271,-0.383424806025699,-0.291225342612975,-0.269818674032105,-0.305645464821194,-0.279071716596343,-0.273167246040942,-0.24659272404325,-0.235764179689242,0.258633938414859,0,0,0.29600386048965,0,0,0.338438120221046,0.302220543384614,0.338438120221046,0.340763064446502,0.21780720623278,-0.194070058266755,-0.229642679075952,0.320892526677411,-0.2536700222396,0.340763064446502,0.48634448092384
"CDH1",-0.413453679402603,-0.417946953913588,-0.325298208062662,-0.296299583633452,-0.333964189920796,-0.313621709435511,-0.305645464821194,-0.266761169795966,-0.258748530944017,0.285813043240228,0,0,0.333916443271107,0,0,0.381214588811157,0.339093944067976,0.381214588811157,0.383424806025699,0.241834251621154,-0.21780720623278,-0.279071716596343,0.358762214694812,-0.282040892661967,0.383424806025699,0.420473096885712
