"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.907313902633597,0.791195023721491,0.875949184682018,0.692137711850455,0.525632252083127,0.808222664495514,0.463130166455603,0.750936048880199,0.486160884420116,-0.485488376241396,0,0,-0.672716603864098,0,0,-0.92635591114417,-0.91470794616345,-0.92635591114417,-0.72066368312367,-0.634966004667718,0.572810702948554,0.733645365657513,-0.66381877096251,0.504152126484697,-0.72066368312367,-0.882437105739714
"ZEB1",0.737811784391788,0.804896187577074,0.784254985601915,0.704251236702581,0.559514165693121,0.70692762547972,0.505741410819953,0.644594533688572,0.517302247197573,-0.527490175299917,0,0,-0.798375438482363,0,0,-0.855793235116617,-0.834550533475318,-0.855793235116617,-0.843892412563433,-0.551036172053751,0.497426116400752,0.642422645833543,-0.752555980957329,0.539622298632263,-0.843892412563433,-0.796332298450947
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.80932069973653,0.794526097157109,0.673661821908927,0.695499461024136,0.68008062447269,0.633911091454049,0.628077190437255,0.751126782193308,0.500835383288152,-0.506794819617032,0,0,-0.646214183406791,0,0,-0.740069677515784,-0.727278348748734,-0.740069677515784,-0.734775665339934,-0.615494467160709,0.562998880131368,0.571297858448798,-0.680249206990072,0.539278462523859,-0.734775665339934,-0.780252445456625
"TWIST1",0.808434993505231,0.793071523129149,0.769764742417261,0.692730419935033,0.557804314136408,0.630668539862936,0.605732333829134,0.748045212764779,0.419528955915229,-0.502418058795907,0,0,-0.639787413225134,0,0,-0.738997938845195,-0.725636971429834,-0.738997938845195,-0.733472859902609,-0.603722433976286,0.551203210559829,0.568253886586008,-0.676768266585193,0.61980573254208,-0.733472859902609,-0.775936669029662
"TGFbeta",0.655829135101607,0.64718869671036,0.627265806305563,0.650774061381494,0.528143264553656,0.606154716663419,0.479792965788865,0.705912475513488,0.449705462702192,-0.425242124652079,0,0,-0.59181430127166,0,0,-0.595114578039549,-0.683755817109421,-0.595114578039549,-0.592415013998478,-0.554672461574098,0.506236337411162,0.648583450730432,-0.551651934818975,0.507838959803095,-0.592415013998478,-0.633228685623654
"TCF3",0.621171890942422,0.61258192021737,0.698588928807451,0.715843489040507,0.534762504286916,0.638764757239766,0.470682797941872,0.784485938276684,0.403939825207625,-0.381401096634555,0,0,-0.480165165507224,0,0,-0.541613922102439,-0.734587975396832,-0.541613922102439,-0.539095703300697,-0.65529975255559,0.591283847983026,0.561176876097797,-0.505379920949112,0.412339823062179,-0.539095703300697,-0.702679501757266
"SNAI2",0.759597990690521,0.746118251821967,0.827750477905234,0.847568551960055,0.651187618637314,0.778888573412357,0.594399666292925,0.806696482263657,0.492195166836887,-0.471044706840095,0,0,-0.608806672104434,0,0,-0.685753443163345,-0.874549345403792,-0.685753443163345,-0.681109672310767,-0.772601355448294,0.71569986811243,0.710291878974503,-0.631353918548562,0.522110247519026,-0.681109672310767,-0.734002377574909
"SNAI1",0.578807368749564,0.580103033885803,0.558038897633798,0.49285932581193,0.368357640574431,0.466359746514196,0.333029674961722,0.540705146052672,0.222856681212677,-0.387881601076367,0,0,-0.503215057573962,0,0,-0.537783567078258,-0.52766349322937,-0.537783567078258,-0.538621207918236,-0.467657031034839,0.431763015029742,0.422796234152729,-0.500987396389691,0.424146726196536,-0.538621207918236,-0.558935652626669
"OVOL2",-0.397903060829792,-0.462638965848521,-0.488558928994482,-0.459797894257655,-0.361631519711428,-0.379360751649582,-0.331258781756081,-0.483356963338749,-0.341081339105088,0.181215475081016,-0.0240875377332105,0,0.430551404780193,0,-0.0241483804602921,0.440138926617901,0.467196670945378,0.440138926617901,0.426766263433209,0.431794606899801,-0.400695643080818,-0.342056935007687,0.311289449527382,-0.352579513984267,0.426766263433209,0.474227498969282
