"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.807549786970943,0.807549786970943,0.78887216321766,0.722935772920592,0.797522153460884,0.797522153460884,0.757291128983401,0.720862468456358,0.515395196785209,0.507639451050598,0,0,-0.464490926771356,-0.49511945941843,-0.504794028631291,-0.52143256838414,-0.457628127506781,-0.661478401324847,-0.598772671102271,-0.608555947470785,-0.864282193708831,-0.668372734584258,-0.890891735075826
"miR200c",0.78626692675807,0.78626692675807,0.769646356196739,0.692855674783239,0.779177286391284,0.779177286391284,0.724814029763951,0.712871253438622,0.574433687388331,0.506631508938489,0,0,-0.505076902809728,-0.503345260032656,-0.536882580668901,-0.559774685911611,-0.519025020553563,-0.641012286670992,-0.691168361512848,-0.690232773314559,-0.843428325916685,-0.758264534588023,-0.86260206667524
"miR200b",0.78626692675807,0.78626692675807,0.769646356196739,0.692855674783239,0.779177286391284,0.779177286391284,0.724814029763951,0.712871253438622,0.574433687388331,0.506631508938489,0,0,-0.505076902809728,-0.503345260032656,-0.536882580668901,-0.559774685911611,-0.519025020553563,-0.641012286670992,-0.691168361512848,-0.690232773314559,-0.843428325916685,-0.758264534588023,-0.86260206667524
"miR200a",0.78626692675807,0.78626692675807,0.769646356196739,0.692855674783239,0.779177286391284,0.779177286391284,0.724814029763951,0.712871253438622,0.574433687388331,0.506631508938489,0,0,-0.505076902809728,-0.503345260032656,-0.536882580668901,-0.559774685911611,-0.519025020553563,-0.641012286670992,-0.691168361512848,-0.690232773314559,-0.843428325916685,-0.758264534588023,-0.86260206667524
"miR141",0.78626692675807,0.78626692675807,0.769646356196739,0.692855674783239,0.779177286391284,0.779177286391284,0.724814029763951,0.712871253438622,0.574433687388331,0.506631508938489,0,0,-0.505076902809728,-0.503345260032656,-0.536882580668901,-0.559774685911611,-0.519025020553563,-0.641012286670992,-0.691168361512848,-0.690232773314559,-0.843428325916685,-0.758264534588023,-0.86260206667524
"miR101",0.711441410131226,0.711441410131226,0.694883264480265,0.595634052795473,0.706066661553027,0.706066661553027,0.598182028899117,0.65021072008239,0.525374900979329,0.474980408221421,0,0,-0.389420808839434,-0.399486634312759,-0.49252213832686,-0.438320342900955,-0.576208300771976,-0.556932396632066,-0.545736306372193,-0.60768087858183,-0.76212480070467,-0.604305590930628,-0.77700543555857
"CDH1",0.61748491388677,0.61748491388677,0.80527878599917,0.719785337371697,0.614064815598088,0.614064815598088,0.547824082489845,0.572998328962984,0.716576314212111,0.430744114624606,0,0,-0.540115246110317,-0.452175717232813,-0.471313149586555,-0.599711527650822,-0.656536199042754,-0.778892354718938,-0.63991589692295,-0.838970639430799,-0.682570053762083,-0.711477162958099,-0.693139428869531
"miR34a",0.724139814111372,0.724139814111372,0.708350759829028,0.606050828599881,0.719925158862846,0.719925158862846,0.630472908483506,0.665764200447626,0.590080616872729,0.49558976602922,0,0,-0.512646243139518,-0.484150517822463,-0.54164446349769,-0.562882833094877,-0.539748333529152,-0.774912001815463,-0.559087990326773,-0.72496172515672,-0.777390837799981,-0.619334537400611,-0.689444427504868
"CLDN7",0.542927030100174,0.542927030100174,0.733281803438192,0.757388498288514,0.540513998204239,0.540513998204239,0.481296930171964,0.507709233744986,0.656536199042754,0.383886079721649,0,0,-0.476223668181953,-0.40646577350258,-0.415103101196567,-0.540115246110317,-0.593043425983597,-0.711809255336568,-0.562119993352169,-0.777090918916662,-0.614064815598088,-0.63991589692295,-0.622212484468382
"GRHL2",0.646929766017219,0.646929766017219,0.567033462093492,0.51202615530952,0.637925498293106,0.637925498293106,0.606192649704846,0.511655883971701,0.343012684864727,0.420833224948083,0.0255409753580788,0.0256364332958402,-0.312804414191413,-0.362747186346831,-0.374085054099932,-0.353540872946255,-0.301971265788183,-0.415138073892354,-0.543801075010991,-0.400496375089108,-0.684737386485923,-0.592555211720581,-0.512979509268789
