"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.906513099947217,0.7903647639063,0.874530849523277,0.689940421414533,0.523821104457504,0.807612524489788,0.461644599409088,0.746772632094802,0.484639953988594,-0.484714099256955,0,0,-0.672121262114307,0,0,-0.925778270130686,-0.913819154303057,-0.925778270130686,-0.720089815994293,-0.630232612546063,0.568868294871444,0.73325891402,-0.663031633639069,0.503188458602063,-0.720089815994293,-0.881548503999656
"ZEB1",0.733151113962294,0.80034136483818,0.777649709096078,0.694719580339825,0.552893104380903,0.702921350473216,0.499938599345301,0.629491949369501,0.511958977982352,-0.5239664713216,0,0,-0.794868857267258,0,0,-0.851994107314502,-0.828761104025375,-0.851994107314502,-0.840171172374437,-0.539033570467666,0.486634860402025,0.639255265406299,-0.748350394464738,0.535292737277902,-0.840171172374437,-0.787427408374373
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.809403452849132,0.794419752030189,0.673429707538716,0.695165314551369,0.679235406886767,0.633932056092019,0.627485881386247,0.750454697021043,0.500198207841809,-0.506323882725429,0,0,-0.646159590066082,0,0,-0.740084583196901,-0.727795984963882,-0.740084583196901,-0.734724312268611,-0.613682846757967,0.561825218204954,0.571306997152502,-0.679920656176693,0.538964918093159,-0.734724312268611,-0.783833775892997
"TWIST1",0.808327319803539,0.792798697043103,0.769286165613168,0.691516440803385,0.556587621516545,0.630563099366305,0.604812876589442,0.74641653123392,0.418779362379882,-0.501823187725722,0,0,-0.639607914583757,0,0,-0.738864156631897,-0.725874420607801,-0.738864156631897,-0.7332814104047,-0.601720164355095,0.549915480252467,0.568145646923554,-0.676290015624369,0.619345702557899,-0.7332814104047,-0.779687767599471
"TGFbeta",0.657126034057999,0.648135724670247,0.628531387780365,0.653734646971651,0.528973903503798,0.607090222020566,0.480651322071864,0.70971567860124,0.450067397959851,-0.425400862101692,0,0,-0.592587629951935,0,0,-0.596044018404558,-0.685939138226356,-0.596044018404558,-0.593216842319328,-0.555531623730694,0.507524093137659,0.649295681954195,-0.552141364088473,0.508470673869852,-0.593216842319328,-0.638688523967147
"TCF3",0.623960587610838,0.615238575329767,0.701870185396315,0.719152691098406,0.541595599045889,0.640873409083985,0.477208567637581,0.788499551559725,0.407014503510692,-0.384014994922172,0,0,-0.482110917034859,0,0,-0.543833217097233,-0.73756826668681,-0.543833217097233,-0.541268031296103,-0.661159516813616,0.596894859099892,0.562753909315574,-0.508168396231031,0.415848220554507,-0.541268031296103,-0.808662453683788
"SNAI2",0.763372214838315,0.749678498452864,0.831716272007709,0.851314322798211,0.658521978311626,0.782008437664308,0.601476811574606,0.810565290041733,0.495717236834027,-0.474127635604152,0,0,-0.611647968653254,0,0,-0.689001891356575,-0.878459201715164,-0.689001891356575,-0.684279043895696,-0.778211634830259,0.721395836565769,0.713001524757979,-0.634928990154976,0.52627279641977,-0.684279043895696,-0.840442156470598
"SNAI1",0.57578243548398,0.577242225744457,0.554376693719196,0.484478990879013,0.361547488852199,0.463607451004442,0.326700507458858,0.53247558803144,0.220728081492228,-0.38563422656811,0,0,-0.501107075776903,0,0,-0.535280862202416,-0.524051115582105,-0.535280862202416,-0.536196021159655,-0.462605785235657,0.427348653915534,0.420570031703521,-0.498336092364808,0.421815651054826,-0.536196021159655,-0.564286692724577
"OVOL2",-0.398375474125844,-0.463021016713972,-0.488965337011048,-0.460291098098007,-0.36194428535627,-0.379805886876465,-0.33170561454548,-0.483523314969737,-0.341137164537143,0.181365649201034,-0.0240889071504731,0,0.430860537258962,0,-0.0241498537058846,0.440533167867709,0.467961094854582,0.440533167867709,0.427124845898584,0.431481552199619,-0.400700701988453,-0.342429934797475,0.311568062309316,-0.352791135283617,0.427124845898584,0.500614075314573
"NP63",-0.0755941899481806,-0.156816197499824,0.0475497127384132,0.211881578129334,0.179966529922685,-0.0936363915078727,0.184200328918378,0.261488652655955,0.0756360407297907,0.179029357513756,0.0215840452700604,0,0.12090348056279,0,0.121490787274559,0.119618836880461,-0.0558814089884126,0.119618836880461,0.152440610380084,-0.267613905700375,0.271187794121589,-0.0876894208042113,0.234278433535316,0.0877474282648781,0.152440610380084,-0.073372627200355
