"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.754475101043672,0.642232399778197,0.710764928665925,0.543830666576054,0.258196603639745,0.715726012731275,0.231543251471268,0.596349964762672,0.00151801263776199,-0.407320680073462,0,0,-0.443575314484149,0,0,-0.802112945625628,-0.788903370266008,-0.802112945625628,-0.597532776123207,-0.388874163003659,0.357509003458282,0.664063030632734,-0.554358173736484,0.182600296842291,-0.597532776123207,-0.722834727302717
"ZEB1",0.628946785293769,0.703303431404062,0.672993332270977,0.609692943328975,0.364430513447195,0.645436101051806,0.338676188208473,0.544704595035015,0.166374518916885,-0.475862839665947,0,0,-0.644986262724604,0,0,-0.77066161011413,-0.749833340954516,-0.77066161011413,-0.761311889535584,-0.394131848369135,0.36416381133618,0.596981210283128,-0.679930016151059,0.304181669052423,-0.761311889535584,-0.687043568425571
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.748110727325633,0.737050180376767,0.610894293610152,0.646017168896629,0.553428231896237,0.605351796969529,0.521946249079885,0.69699310045315,0.262163162365575,-0.47995445164568,0,0,-0.556021701110715,0,0,-0.695501772731126,-0.683398016554699,-0.695501772731126,-0.69155286167804,-0.520120888729825,0.485439425658557,0.553049591775411,-0.642177307261331,0.382994580705127,-0.69155286167804,-0.724527087644274
"TWIST1",0.744301427846921,0.732850232525003,0.703922094790526,0.640608318861928,0.426789926972604,0.600205465495876,0.495067067985781,0.691225988938399,0.171937178463341,-0.474070426087773,0,0,-0.545418339084265,0,0,-0.691953115984616,-0.679284175701211,-0.691953115984616,-0.687850991440408,-0.503850985720352,0.469193812987194,0.548491268415699,-0.636606497669682,0.458301290945142,-0.687850991440408,-0.717648488101209
"TGFbeta",0.138439331663041,0.119695447681359,0.117181634908432,0.172925654642729,0.140520848053472,0.196797548933647,0.133768414590807,0.21106841720944,0.0168574035895866,-0.0730320343153235,0,0,-0.0283925060508342,0,0,-0.117549831773028,-0.212762237003196,-0.117549831773028,-0.109590651484146,-0.117854021042512,0.110315121651192,0.285235145315971,-0.100982889795606,0.103575739545957,-0.109590651484146,-0.122785349941068
"TCF3",0.584845099921796,0.578635687247789,0.659974013201565,0.688964139144344,0.446871332891026,0.626867134442866,0.411682562319874,0.752329579194871,0.22018241505964,-0.368684369290896,0,0,-0.415320939045707,0,0,-0.518894560317605,-0.712179147485249,-0.518894560317605,-0.516934337725059,-0.592373400350093,0.549592890739006,0.556104038557421,-0.486526001081054,0.301244310593685,-0.516934337725059,-0.769674993018571
"SNAI2",0.693369950747873,0.683424052148907,0.759191059548322,0.792799662114406,0.517961562469629,0.747372353647236,0.4869722625059,0.74700674036438,0.241134307466039,-0.442524310632844,0,0,-0.507093820971948,0,0,-0.637104598652874,-0.826485308792063,-0.637104598652874,-0.633587476886973,-0.671447581419285,0.635571614578037,0.689966342659409,-0.5901450266192,0.356569774088128,-0.633587476886973,-0.771512249922392
"SNAI1",0.535558677849919,0.539602593352937,0.514061906007383,0.458375876833372,0.278459169929615,0.446152539481048,0.257898570294423,0.503533709194992,0.0556777476723596,-0.368932721827007,0,0,-0.440244501170001,0,0,-0.50628212063517,-0.496906109776761,-0.50628212063517,-0.50809694345003,-0.401510380065881,0.378271710200436,0.409879791805824,-0.474079555008134,0.312770362145029,-0.50809694345003,-0.525978711677905
"OVOL2",-0.296292935120268,-0.368995824364535,-0.388185637288151,-0.37688901175455,-0.215388550454292,-0.315952484294552,-0.198641553835343,-0.401019359787938,-0.0368102474403112,0.130733677965764,-0.0240834337367673,0,0.277694016849877,0,-0.0241428552949085,0.356824524801464,0.387639832922861,0.356824524801464,0.346284281435033,0.320719849858008,-0.302794359360876,-0.289914951225769,0.241099607423421,-0.156977520412857,0.346284281435033,0.403952905621806
