"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.912342274802783,0.795118535926655,0.880709621639388,0.696907265910149,0.533632722922434,0.809546882281124,0.468638163210582,0.758151795117467,0.48663347326744,-0.485942637188618,0,0,-0.679011091334346,0,0,-0.929164043185041,-0.917877626584362,-0.929164043185041,-0.723114397150972,-0.643929575882975,0.579390885739297,0.734195453103665,-0.665296318203376,0.510184049609388,-0.723114397150972,-0.887507948911407
"ZEB1",0.743055894143961,0.808988213711611,0.789109036928351,0.709057426043909,0.567914931942341,0.708349273198055,0.511714145230893,0.651736349340533,0.518878014728596,-0.528032955090493,0,0,-0.805100926133135,0,0,-0.858801536011204,-0.837726524522735,-0.858801536011204,-0.846519783354243,-0.559819943847948,0.503921593127091,0.642979756462268,-0.754141075721687,0.546243240379507,-0.846519783354243,-0.798716563462113
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.820447156876873,0.803764889854513,0.684387957672437,0.706968021397754,0.697525147322485,0.638731488641241,0.642607142774838,0.765500783425851,0.508199235221317,-0.509338547185077,0,0,-0.659687329798192,0,0,-0.747727660975352,-0.735677251573219,-0.747727660975352,-0.741753520465636,-0.633115246506243,0.577668422564631,0.574424348638021,-0.685193623552355,0.549625763671015,-0.741753520465636,-0.794461591043233
"TWIST1",0.819662557054158,0.802375038595063,0.780611767648052,0.704492815599161,0.578050716065918,0.635542542590451,0.623249214979605,0.762473398932295,0.436532837601127,-0.505015963934694,0,0,-0.65397873074605,0,0,-0.746755724208793,-0.734096487175725,-0.746755724208793,-0.740536708683473,-0.621787049546714,0.566413533575666,0.571488315558392,-0.681755377224085,0.63273033099495,-0.740536708683473,-0.790686803796758
"TGFbeta",0.668125242996338,0.657405939569603,0.639151863482881,0.66444339044186,0.547783730109138,0.611653080560631,0.496793485592223,0.722684451797597,0.458530329110504,-0.428040525945029,0,0,-0.606108759269291,0,0,-0.60370115095847,-0.693496905493662,-0.60370115095847,-0.600230012275527,-0.574347674851799,0.523087519679099,0.652203927812936,-0.55721763131329,0.519098922962367,-0.600230012275527,-0.648996189106659
"TCF3",0.644410207616987,0.633674845982688,0.722418859968719,0.737698415208414,0.57619789355337,0.649535165649932,0.505175166280643,0.810018780434222,0.436695394953165,-0.387877333309279,0,0,-0.510603833245728,0,0,-0.558501790434651,-0.752207628086088,-0.558501790434651,-0.55523893255969,-0.692716797022948,0.622485473549303,0.567353774772889,-0.518660386967589,0.446403410538659,-0.55523893255969,-0.828390047489449
"SNAI2",0.793613115024639,0.777223169617175,0.861689211711485,0.879752778866803,0.703570276951738,0.79863902412938,0.640693260976809,0.842483986271191,0.53310184487339,-0.483304113342858,0,0,-0.650046725876284,0,0,-0.712854682000164,-0.902233134037316,-0.712854682000164,-0.707126719049705,-0.82110431980976,0.75842318677255,0.72534193560947,-0.653023409388736,0.566434465433599,-0.707126719049705,-0.86958153972535
"SNAI1",0.588705016838574,0.588035484019354,0.566971089344446,0.502292048964098,0.388871601232751,0.470536433742004,0.350647246334984,0.552571782705822,0.236544539961352,-0.38955921515584,0,0,-0.51605899069928,0,0,-0.544547238974832,-0.534968738755991,-0.544547238974832,-0.544680105547697,-0.484418867976211,0.445911389351881,0.425400579055644,-0.504954862744116,0.433814305622052,-0.544680105547697,-0.576615280664992
"OVOL2",-0.401611165170988,-0.465025568739802,-0.49245794353024,-0.466596960884945,-0.366574980332952,-0.380389312199245,-0.334422471623285,-0.493026687146791,-0.333975035945288,0.181092924424803,-0.0240595197294915,0,0.433777883407789,0,-0.0241239157533297,0.441945778346998,0.470630844212517,0.441945778346998,0.428103870469612,0.440175222795665,-0.407418066700113,-0.342366424227077,0.311833767893231,-0.353425296083007,0.428103870469612,0.504112365607168
"NP63",-0.110446087713682,-0.190230391146795,0.0131357196404449,0.172740340734832,0.150147103165453,-0.117067552285557,0.15904496876947,0.216893619435125,0.0397643461770883,0.196504412054707,0.0216456791973206,0,0.16245132140371,0,0.121545960755275,0.148872835844798,-0.0241277680536179,0.148872835844798,0.181125804117598,-0.225942742779279,0.233686916010178,-0.106001327804389,0.259201337672763,0.0542040247196953,0.181125804117598,-0.0393650176658056
"miR9",-0.648405882648297,-0.440835666394979,-0.451496450079442,-0.176722627005694,-0.164614337603825,-0.476667843608387,-0.128621986832073,-0.193129967473055,-0.248336749035878,0.291915317641179,0,0,0.380533078265593,0,0,0.601638131323633,0.465994545562382,0.601638131323633,0.398580416610724,0.142791339895288,-0.105054267436219,-0.434370977848481,0.370561204297318,-0.254925162724081,0.398580416610724,0.332903665710932
"miR34a",-0.702765470618574,-0.788132328711094,-0.668681693800636,-0.793515502225145,-0.582315382938785,-0.625548947095861,-0.528893264320626,-0.75054527292146,-0.493979481695651,0.498246165140374,0,0,0.644987713346616,0,0,0.733090184859044,0.721346249192398,0.733090184859044,0.727959148760086,0.612784182970048,-0.558909182261949,-0.563130823741664,0.671274150893301,-0.553990378820087,0.727959148760086,0.678845110300374
"miR30c",-0.779213776026791,-0.660473732998854,-0.639843962535449,-0.665371137711939,-0.544154500328254,-0.616536441224782,-0.492692854909193,-0.728880673936155,-0.398954297428069,0.436396248365125,0,0,0.566719899286027,0,0,0.709545887584917,0.69927032325687,0.709545887584917,0.602490361537837,0.573353029930087,-0.521311635962404,-0.55653225427759,0.561161665519697,-0.496635670363304,0.602490361537837,0.649635771709109
"miR205",-0.894761601588672,-0.867024971292527,-0.751287137783522,-0.667319125223255,-0.527343819599756,-0.669052544183685,-0.467846560102497,-0.618369106746396,-0.494793979376121,0.507447010554382,0,0,0.762039111598474,0,0,0.809298556675498,0.792292616592791,0.809298556675498,0.798959599682104,0.522958357609144,-0.462271137612214,-0.598917325738081,0.721429501310284,-0.508939168912783,0.798959599682104,0.758878285463825
"miR200c",-0.869525556545235,-0.848702241679156,-0.73274865257142,-0.651108470676065,-0.570604672199769,-0.760552559676258,-0.512789372406523,-0.705380728484586,-0.507165313001151,0.507314704257567,0,0,0.732548624284554,0,0,0.790258705679014,0.776079694733675,0.790258705679014,0.782652291068089,0.587148559071969,-0.528338770531376,-0.692350346095642,0.714954184045577,-0.545168181935448,0.782652291068089,0.740614762632746
"miR200b",-0.869525556545235,-0.848702241679156,-0.73274865257142,-0.651108470676065,-0.570604672199769,-0.760552559676258,-0.512789372406523,-0.705380728484586,-0.507165313001151,0.507314704257567,0,0,0.732548624284554,0,0,0.790258705679014,0.776079694733675,0.790258705679014,0.782652291068089,0.587148559071969,-0.528338770531376,-0.692350346095642,0.714954184045577,-0.545168181935448,0.782652291068089,0.740614762632746
"miR200a",-0.869525556545235,-0.848702241679156,-0.73274865257142,-0.651108470676065,-0.570604672199769,-0.760552559676258,-0.512789372406523,-0.705380728484586,-0.507165313001151,0.507314704257567,0,0,0.732548624284554,0,0,0.790258705679014,0.776079694733675,0.790258705679014,0.782652291068089,0.587148559071969,-0.528338770531376,-0.692350346095642,0.714954184045577,-0.545168181935448,0.782652291068089,0.740614762632746
"miR141",-0.869525556545235,-0.848702241679156,-0.73274865257142,-0.651108470676065,-0.570604672199769,-0.760552559676258,-0.512789372406523,-0.705380728484586,-0.507165313001151,0.507314704257567,0,0,0.732548624284554,0,0,0.790258705679014,0.776079694733675,0.790258705679014,0.782652291068089,0.587148559071969,-0.528338770531376,-0.692350346095642,0.714954184045577,-0.545168181935448,0.782652291068089,0.740614762632746
"miR101",-0.895922359885549,-0.868251399147441,-0.752950673264933,-0.668989874654191,-0.528899668251143,-0.670079580850981,-0.469215083105415,-0.620839673962013,-0.496136560805813,0.508526654524968,0,0,0.763045361886223,0,0,0.810300917620464,0.793595413679571,0.810300917620464,0.799979692265014,0.524949190914138,-0.564053877705657,-0.599747348482611,0.722686487206134,-0.510142680243451,0.799979692265014,0.760585163660318
"KLF8",0.644410207616987,0.633674845982688,0.722418859968719,0.737698415208414,0.57619789355337,0.649535165649932,0.505175166280643,0.810018780434222,0.436695394953165,-0.387877333309279,0,0,-0.510603833245728,0,0,-0.558501790434651,-0.752207628086088,-0.558501790434651,-0.55523893255969,-0.692716797022948,0.622485473549303,0.567353774772889,-0.518660386967589,0.446403410538659,-0.55523893255969,-0.828390047489449
"GSC",0.806335206824118,0.792006001082594,0.669711182127505,0.592092339317946,0.651607409262972,0.628032761873047,0.59788150345387,0.646515760842695,0.497011509504684,-0.501848572796486,0,0,-0.657329319733338,0,0,-0.736515599473101,-0.722781554706059,-0.736515599473101,-0.731495125009954,-0.600726168129542,0.546633529603857,0.565158815921444,-0.672336365719747,0.631448441468248,-0.731495125009954,-0.679362512691468
"GRHL2",-0.521432045732549,-0.691820201021936,-0.53131025709545,-0.424155585667171,-0.366730381990673,-0.596174749738588,-0.323692492951431,-0.412575365744473,-0.375621871286472,0.422962091853828,0.0255442307354443,0,0.616934622683855,0,0.0256444402644595,0.652678211422864,0.573918713804182,0.652678211422864,0.643227091409057,0.355269572589793,-0.311607826440415,-0.546174164183071,0.515524414168908,-0.387772325778283,0.643227091409057,0.543781563523014
