"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.80757535084522,0.80757535084522,0.790393485889349,0.757499055747298,0.797507971021629,0.797507971021629,0.757272743779045,0.720702241274161,0.51638612067895,0.507390394969625,0,0,-0.464260319489406,-0.494940349731001,-0.504626273918433,-0.521396837755935,-0.457980405715394,-0.664078357784936,-0.598817501699004,-0.612972109204756,-0.864386779075218,-0.66847530187746,-0.891208613377532
"miR200c",0.786778230056327,0.786778230056327,0.77224932883219,0.735360117695422,0.779583935610553,0.779583935610553,0.725244840035989,0.713034897789088,0.57717606319263,0.506583313538895,0,0,-0.505480950980601,-0.503701742799922,-0.537229680822929,-0.560473417765973,-0.521021580591418,-0.645592591362611,-0.691515015331336,-0.697286025858591,-0.844064742809104,-0.7587611628709,-0.863614016750476
"miR200b",0.786778230056327,0.786778230056327,0.77224932883219,0.735360117695422,0.779583935610553,0.779583935610553,0.725244840035989,0.713034897789088,0.57717606319263,0.506583313538895,0,0,-0.505480950980601,-0.503701742799922,-0.537229680822929,-0.560473417765973,-0.521021580591418,-0.645592591362611,-0.691515015331336,-0.697286025858591,-0.844064742809104,-0.7587611628709,-0.863614016750476
"miR200a",0.786778230056327,0.786778230056327,0.77224932883219,0.735360117695422,0.779583935610553,0.779583935610553,0.725244840035989,0.713034897789088,0.57717606319263,0.506583313538895,0,0,-0.505480950980601,-0.503701742799922,-0.537229680822929,-0.560473417765973,-0.521021580591418,-0.645592591362611,-0.691515015331336,-0.697286025858591,-0.844064742809104,-0.7587611628709,-0.863614016750476
"miR141",0.786778230056327,0.786778230056327,0.77224932883219,0.735360117695422,0.779583935610553,0.779583935610553,0.725244840035989,0.713034897789088,0.57717606319263,0.506583313538895,0,0,-0.505480950980601,-0.503701742799922,-0.537229680822929,-0.560473417765973,-0.521021580591418,-0.645592591362611,-0.691515015331336,-0.697286025858591,-0.844064742809104,-0.7587611628709,-0.863614016750476
"miR101",0.712719973990556,0.712719973990556,0.69879796160336,0.644551833526084,0.707186737731335,0.707186737731335,0.599285401788406,0.651033973591929,0.529920418385324,0.475405589578066,0,0,-0.390893989360485,-0.400558935746362,-0.493532871647292,-0.440181476306168,-0.580106800880111,-0.563026391785543,-0.546726277423562,-0.61702809797396,-0.763643491737522,-0.605720535682638,-0.779015023700675
"CDH1",0.616168013499429,0.616168013499429,0.806949906342089,0.670390277930781,0.61258192021737,0.61258192021737,0.546641952747326,0.570517407896553,0.71569986811243,0.428074081470948,0,0,-0.534762504286916,-0.449715288170588,-0.468510556339717,-0.594399666292925,-0.65529975255559,-0.783625620701949,-0.638764757239766,-0.847365016053399,-0.681109672310767,-0.710291878974503,-0.692231272678715
"miR34a",0.725517807528045,0.725517807528045,0.712977839073431,0.66482508331686,0.721083485219893,0.721083485219893,0.631677684713431,0.666457306724696,0.595269765607286,0.495806710384289,0,0,-0.513979216868252,-0.485292968983186,-0.542736811853309,-0.564668338963511,-0.544229229772296,-0.782090994294393,-0.560068007426348,-0.736261106491079,-0.779021144435191,-0.620820199825206,-0.69173012236213
"CLDN7",0.541613922102439,0.541613922102439,0.734587975396832,0.702679501757266,0.539095703300697,0.539095703300697,0.480165165507224,0.505379920949112,0.65529975255559,0.381401096634555,0,0,-0.470682797941872,-0.403939825207625,-0.412339823062179,-0.534762504286916,-0.591283847983026,-0.715843489040507,-0.561176876097797,-0.784485938276684,-0.61258192021737,-0.638764757239766,-0.621171890942422
"GRHL2",0.648574937787147,0.648574937787147,0.57165110052821,0.564679240138249,0.639359231174071,0.639359231174071,0.607628163101092,0.512711543350635,0.348293088894771,0.421414106082027,0.0255383461669865,0.025635076675789,-0.314790249650208,-0.36421265347523,-0.37548187203272,-0.356002434304243,-0.306539070398937,-0.42229643881236,-0.545031528213552,-0.410287731803035,-0.686647738309578,-0.59426579024597,-0.515515663667039
