"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.910692579841476,0.79384239482204,0.87933246474327,0.696814301590555,0.531463003581613,0.848181888932271,0.467346288550725,0.758601070391782,0.491129262098988,-0.486004780934753,0,0,-0.676078631152505,0,0,-0.928195585976024,-0.917487136939595,-0.928195585976024,-0.722271898366684,-0.642180488360859,0.578286441275418,0.767519532297826,-0.664934605991361,0.508423511675945,-0.722271898366684,-0.886206351059038
"ZEB1",0.747930391993214,0.812961243744602,0.792909733344517,0.71433828530468,0.575917704205413,0.787157615599789,0.519821428609238,0.657629628188213,0.531732619865026,-0.529562761293155,0,0,-0.808555517894133,0,0,-0.86265220692079,-0.842313076758666,-0.86265220692079,-0.850010235997621,-0.564662997044277,0.508627484266315,0.716149583532253,-0.756690473087763,0.555927404434908,-0.850010235997621,-0.802594353296766
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.81360096786952,0.798020662746806,0.678320285493904,0.70267430288952,0.68667417174304,0.672936251238119,0.632779861014073,0.76159688776653,0.505611423809386,-0.508023355178615,0,0,-0.650192682832197,0,0,-0.742727044024927,-0.73138535156133,-0.742727044024927,-0.737177526201093,-0.625022159518678,0.570608377072659,0.60474783990901,-0.682206048945169,0.543544708787622,-0.737177526201093,-0.788566538255334
"TWIST1",0.812935969465756,0.796732266508409,0.774555542945475,0.700204322255405,0.564716538821818,0.671774157589758,0.610667020649515,0.758715526856371,0.424274486268219,-0.50366194376583,0,0,-0.643977803182221,0,0,-0.741798518505101,-0.729880621703205,-0.741798518505101,-0.73599854383551,-0.613056927702993,0.558556241499715,0.60372339957786,-0.678790479321961,0.624443236843212,-0.73599854383551,-0.784812363164945
"TGFbeta",0.659647599029451,0.650337478146609,0.631746085472605,0.658750845248138,0.534364235387126,0.634481613394993,0.484418026085663,0.717167991045413,0.453489629301123,-0.426679730003941,0,0,-0.594984458399426,0,0,-0.597570276967949,-0.6879793358187,-0.597570276967949,-0.594652470675486,-0.564254055896815,0.514187572429037,0.67192451581003,-0.553674424358077,0.510713675866993,-0.594652470675486,-0.641747665488975
"TCF3",0.624971282213458,0.616073981836514,0.703275416857108,0.721769348960672,0.543518278372497,0.663653892424084,0.478399599321929,0.793477919643898,0.408676346983173,-0.384312201817549,0,0,-0.482868166742543,0,0,-0.544194478258974,-0.738253197936046,-0.544194478258974,-0.541573179388114,-0.665902444984073,0.600331483775162,0.580008616131748,-0.508525060259587,0.416033720881699,-0.541573179388114,-0.809983940702572
"SNAI2",0.766401740279721,0.752242305858609,0.835339110123346,0.856927480433171,0.664082138211737,0.816443722301739,0.605381568351297,0.819751076638781,0.500042184700848,-0.475205044719864,0,0,-0.614464443966387,0,0,-0.6906869384321,-0.88094101490524,-0.6906869384321,-0.685814544364417,-0.787554494175213,0.728586972048042,0.741694251512551,-0.636383653130033,0.529353847584267,-0.685814544364417,-0.843926715410608
"SNAI1",0.58138398203562,0.582137026641244,0.560977372302515,0.497509065418772,0.372127350729186,0.491469448600816,0.335656325719905,0.548174860234939,0.225745537796065,-0.38849664030692,0,0,-0.505561514716754,0,0,-0.539306826618785,-0.530318813426058,-0.539306826618785,-0.539965777949149,-0.474670742074746,0.437563823835752,0.444175750710604,-0.502035208422399,0.42608757794024,-0.539965777949149,-0.570547680884216
"OVOL2",-0.39944106331863,-0.456570755880596,-0.483634844125621,-0.461595704858898,-0.407931586621665,-0.406686058767219,-0.375713123348304,-0.48760373685898,-0.315299689275983,0.172946336072207,-0.0243851583002175,0,0.408256561805567,0,-0.0244640034340392,0.435756460678102,0.458981140408944,0.435756460678102,0.419851245958873,0.443207844754251,-0.410384373768271,-0.365897473781778,0.301605066908291,-0.330178431411347,0.419851245958873,0.497330837434159
"NP63",-0.067284063548426,-0.149295440189666,0.0540606465706705,0.214290247184641,0.198165441023165,0.00877917265455829,0.201411519628441,0.262395803638428,0.0936804424262885,0.174955343469821,0.0215696400389871,0,0.112659638895917,0,0.121473741127722,0.112725693132585,-0.0612719057963896,0.112725693132585,0.145840793832707,-0.273429483470586,0.275813392839623,0.0142203196590332,0.228422405728366,0.115434219426648,0.145840793832707,-0.0795518646680504
"miR9",-0.626985144177995,-0.419779977531005,-0.429366904618571,-0.156250556435701,-0.130729304637573,-0.477405272159084,-0.097400162067797,-0.171545240543326,-0.200270327772357,0.281433658750556,0,0,0.351080524024241,0,0,0.583939621123974,0.448134661043868,0.583939621123974,0.380992581083442,0.113385817453231,-0.0785731719625051,-0.435441955618128,0.35537144692377,-0.216147553834952,0.380992581083442,0.311439986184419
"miR34a",-0.696024742426714,-0.782504056767019,-0.662741372372313,-0.789291649778222,-0.571036671412086,-0.660588930557179,-0.518488911773322,-0.746692360699684,-0.489575970936653,0.497010935540596,0,0,0.635606291704013,0,0,0.728188685139617,0.717143380580811,0.728188685139617,0.723487170912989,0.604615917215596,-0.551696326466236,-0.594410719734821,0.668395240266016,-0.54652590919471,0.723487170912989,0.673049798327317
"miR30c",-0.769844895254532,-0.652800163562983,-0.631303463149309,-0.658633682476354,-0.52481944423415,-0.638081999377096,-0.474258700680868,-0.722505787295017,-0.381567106540877,0.434884124860426,0,0,0.553379297312571,0,0,0.702798326345414,0.69310834528374,0.702798326345414,0.59642891974404,0.560847965888464,-0.509995302902525,-0.574929820516047,0.557252947072236,-0.484622090710359,0.59642891974404,0.641408871461815
"miR205",-0.898102410882423,-0.869790353140516,-0.754013950650631,-0.67135652404039,-0.533723335519492,-0.73076065939453,-0.473875659858878,-0.623102280100428,-0.505855693602233,0.508497070788163,0,0,0.764400739600724,0,0,0.811888713487691,0.795591836492935,0.811888713487691,0.801320853339101,0.526916911518894,-0.46585457371314,-0.654314066097157,0.723165669277792,-0.516572021160598,0.801320853339101,0.761645740473554
"miR200c",-0.868627436724147,-0.848017969062839,-0.731996988323711,-0.651765845664994,-0.569096456604128,-0.813357852464861,-0.511884672718871,-0.706564805481577,-0.510806316945271,0.507443076121868,0,0,0.730350499302453,0,0,0.789827309096328,0.776309920623766,0.789827309096328,0.782286367495342,0.586154186819072,-0.527775972824154,-0.739944962542516,0.714860010075782,-0.544131644735031,0.782286367495342,0.73993725092985
"miR200b",-0.868627436724147,-0.848017969062839,-0.731996988323711,-0.651765845664994,-0.569096456604128,-0.813357852464861,-0.511884672718871,-0.706564805481577,-0.510806316945271,0.507443076121868,0,0,0.730350499302453,0,0,0.789827309096328,0.776309920623766,0.789827309096328,0.782286367495342,0.586154186819072,-0.527775972824154,-0.739944962542516,0.714860010075782,-0.544131644735031,0.782286367495342,0.73993725092985
"miR200a",-0.868627436724147,-0.848017969062839,-0.731996988323711,-0.651765845664994,-0.569096456604128,-0.813357852464861,-0.511884672718871,-0.706564805481577,-0.510806316945271,0.507443076121868,0,0,0.730350499302453,0,0,0.789827309096328,0.776309920623766,0.789827309096328,0.782286367495342,0.586154186819072,-0.527775972824154,-0.739944962542516,0.714860010075782,-0.544131644735031,0.782286367495342,0.73993725092985
"miR141",-0.868627436724147,-0.848017969062839,-0.731996988323711,-0.651765845664994,-0.569096456604128,-0.813357852464861,-0.511884672718871,-0.706564805481577,-0.510806316945271,0.507443076121868,0,0,0.730350499302453,0,0,0.789827309096328,0.776309920623766,0.789827309096328,0.782286367495342,0.586154186819072,-0.527775972824154,-0.739944962542516,0.714860010075782,-0.544131644735031,0.782286367495342,0.73993725092985
"miR101",-0.782081223648566,-0.765941483355028,-0.639737978093949,-0.567088748956841,-0.444788761822049,-0.647276502490774,-0.393688517323271,-0.623481268467654,-0.403371808382202,0.475637723675056,0,0,0.602346913432988,0,0,0.714359567623804,0.701199933235262,0.714359567623804,0.708584297672015,0.535881029639057,-0.584294884426345,-0.583113230166035,0.651836301938812,-0.496858242594081,0.708584297672015,0.649388262724085
"KLF8",0.624971282213458,0.616073981836514,0.703275416857108,0.721769348960672,0.543518278372497,0.663653892424084,0.478399599321929,0.793477919643898,0.408676346983173,-0.384312201817549,0,0,-0.482868166742543,0,0,-0.544194478258974,-0.738253197936046,-0.544194478258974,-0.541573179388114,-0.665902444984073,0.600331483775162,0.580008616131748,-0.508525060259587,0.416033720881699,-0.541573179388114,-0.809983940702572
