"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.807879849203065,0.807879849203065,0.790990120658392,0.756751101294625,0.797803983490776,0.797803983490776,0.75760780725393,0.721100334148244,0.519312506243778,0.507794190305628,0,0,-0.46507975440183,-0.495818821640024,-0.505191524546518,-0.522554274258769,-0.460241128223355,-0.665809990376872,-0.598990468661378,-0.616287995675062,-0.864863458660445,-0.668805237857916,-0.891692372646068
"miR200c",0.787321190733034,0.787321190733034,0.77338027331735,0.737413072396533,0.780101727030141,0.780101727030141,0.725787852604692,0.713656211149461,0.580933304465572,0.507159462085502,0,0,-0.506721157203699,-0.504821115192578,-0.537997581482205,-0.562108174825827,-0.524083022622803,-0.648173427801264,-0.691891164614528,-0.701806927290277,-0.84483551368319,-0.759377620152803,-0.864437431536952
"miR200b",0.787321190733034,0.787321190733034,0.77338027331735,0.737413072396533,0.780101727030141,0.780101727030141,0.725787852604692,0.713656211149461,0.580933304465572,0.507159462085502,0,0,-0.506721157203699,-0.504821115192578,-0.537997581482205,-0.562108174825827,-0.524083022622803,-0.648173427801264,-0.691891164614528,-0.701806927290277,-0.84483551368319,-0.759377620152803,-0.864437431536952
"miR200a",0.787321190733034,0.787321190733034,0.77338027331735,0.737413072396533,0.780101727030141,0.780101727030141,0.725787852604692,0.713656211149461,0.580933304465572,0.507159462085502,0,0,-0.506721157203699,-0.504821115192578,-0.537997581482205,-0.562108174825827,-0.524083022622803,-0.648173427801264,-0.691891164614528,-0.701806927290277,-0.84483551368319,-0.759377620152803,-0.864437431536952
"miR141",0.787321190733034,0.787321190733034,0.77338027331735,0.737413072396533,0.780101727030141,0.780101727030141,0.725787852604692,0.713656211149461,0.580933304465572,0.507159462085502,0,0,-0.506721157203699,-0.504821115192578,-0.537997581482205,-0.562108174825827,-0.524083022622803,-0.648173427801264,-0.691891164614528,-0.701806927290277,-0.84483551368319,-0.759377620152803,-0.864437431536952
"miR101",0.713225792046197,0.713225792046197,0.699885470436496,0.648230933049542,0.707660269253887,0.707660269253887,0.599795675317645,0.651571985718078,0.533276438797961,0.475896611120424,0,0,-0.39198077785091,-0.401567881065169,-0.494257094602809,-0.441613223706723,-0.582790609928152,-0.565568029567635,-0.54705608425299,-0.621174415601456,-0.764327857891452,-0.606221726151142,-0.779774625470579
"CDH1",0.619415202303988,0.619415202303988,0.811249968874748,0.779376305977926,0.615765175911738,0.615765175911738,0.549604556994084,0.574448996876241,0.726773438876063,0.431726771770029,0,0,-0.543122014917355,-0.454739294119819,-0.473353769099955,-0.603700018663676,-0.665003527371638,-0.790111007718981,-0.641200303581796,-0.856441795506637,-0.685079069011961,-0.713496739933476,-0.696346370032628
"miR34a",0.72698022736606,0.72698022736606,0.715592540187059,0.67181687642165,0.72247072839036,0.72247072839036,0.633046128406877,0.667946783487211,0.601365333072477,0.497074462748961,0,0,-0.516658575680793,-0.487340559459123,-0.544413151953858,-0.567856199493493,-0.549475696975339,-0.787256811368367,-0.561180990246103,-0.743605621125465,-0.780800967266485,-0.622290667743803,-0.693687870909393
"CLDN7",0.54406905420167,0.54406905420167,0.737969143074456,0.810716979295625,0.541495310734118,0.541495310734118,0.482378874195809,0.508541906411693,0.665003527371638,0.384441074190799,0,0,-0.478267030759422,-0.408354872736432,-0.416468405004785,-0.543122014917355,-0.599754658593358,-0.721155911192512,-0.562793900088982,-0.792262786449631,-0.615765175911738,-0.641200303581796,-0.624463633584364
"GRHL2",0.647242753891235,0.647242753891235,0.568757586321318,0.537440370644357,0.638192667772271,0.638192667772271,0.606487919143565,0.511880762353203,0.346125174460639,0.42098047589953,0.0255409156771813,0.0256364332958402,-0.313358803467314,-0.363354873582069,-0.374452981587846,-0.354506753763447,-0.304175407845836,-0.418581516949231,-0.543995811625483,-0.406503652569552,-0.685262165816414,-0.592958617021672,-0.513691600869596
