"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.909879944424126,0.792935507924633,0.879971056665575,0.703785086443073,0.528180959111942,0.809654866516421,0.464696447374201,0.770454255179384,0.487382453180142,-0.48567077808307,0,0,-0.673898928041825,0,0,-0.927700209149444,-0.920872064465888,-0.927700209149444,-0.721771742280688,-0.642971679356315,0.578725566507544,0.734591175102919,-0.664468552962498,0.50522641745072,-0.721771742280688,-0.887027697155045
"ZEB1",0.744984890914714,0.809693341517794,0.793089666681282,0.727613958351763,0.56596432497714,0.711138909961992,0.510791957819542,0.678531141595592,0.520451486523058,-0.528005243777937,0,0,-0.802275776788089,0,0,-0.860264874901214,-0.848686932650167,-0.860264874901214,-0.847546106426537,-0.56926715214165,0.513302334618914,0.645598398130993,-0.75448612871417,0.542987546640704,-0.847546106426537,-0.803177952868764
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.812558490018726,0.796959727691067,0.678368703771729,0.707451871618676,0.683560783109657,0.635992622503153,0.630642655976356,0.770629180752238,0.502928657301014,-0.507536304058381,0,0,-0.647918017502756,0,0,-0.741988873078816,-0.733841395499633,-0.741988873078816,-0.736448068803024,-0.625052899051306,0.570825884250306,0.57267069113711,-0.681541440829926,0.54102515842237,-0.736448068803024,-0.788791991804638
"TWIST1",0.811798805965177,0.795571840422945,0.774606140683775,0.70512166372389,0.561373108621,0.632808107243349,0.608355715479672,0.7681437428596,0.421644076808568,-0.503125354541948,0,0,-0.641541551167321,0,0,-0.74098255507277,-0.73247733368347,-0.74098255507277,-0.735190087475205,-0.613435100462908,0.559169620599987,0.569664591351619,-0.678056286791461,0.621590474835708,-0.735190087475205,-0.785047068779302
"TGFbeta",0.658984228761619,0.649711070213863,0.631728024564288,0.661838424546396,0.532501482617662,0.608318741631228,0.483299422328883,0.722954335489554,0.451832288673715,-0.426422293484056,0,0,-0.593616229876871,0,0,-0.597171912063138,-0.689568665941285,-0.597171912063138,-0.594283956953455,-0.563459961594165,0.513380955351889,0.650174488548715,-0.553328435958648,0.509754603592796,-0.594283956953455,-0.641826615159628
"TCF3",0.624713800132316,0.615837069216517,0.703657535617912,0.72433344955785,0.542918460917375,0.641298332507442,0.477999106078665,0.799034379784467,0.407916848425576,-0.384258273333236,0,0,-0.482385993217256,0,0,-0.544120114807526,-0.739768610869608,-0.544120114807526,-0.541523153116913,-0.666164904359308,0.599947355887405,0.56290401045011,-0.508457639670847,0.416300060890084,-0.541523153116913,-0.81039154611421
"SNAI2",0.76567105358885,0.751495511808177,0.835637298231408,0.861439457769232,0.661780494701448,0.783440995636367,0.60371286651178,0.828210814382989,0.497805697090541,-0.474920256872708,0,0,-0.612814659554096,0,0,-0.690253444814821,-0.883331079308457,-0.690253444814821,-0.685398977759962,-0.787816657242555,0.728619647299206,0.713846858898253,-0.635993724053511,0.527712113507928,-0.685398977759962,-0.844358913352377
"SNAI1",0.580503999421718,0.581314093353149,0.56060826261182,0.499849084831291,0.370068020267564,0.467366419664902,0.334201281907657,0.55239155965629,0.223880469118463,-0.388120895886873,0,0,-0.504022679853916,0,0,-0.538700290969548,-0.53142366326931,-0.538700290969548,-0.53939631668742,-0.473015033492704,0.436000551158731,0.423421605446582,-0.501517225682934,0.424962785963517,-0.53939631668742,-0.570253043034564
"OVOL2",-0.380566693243849,-0.44066274002346,-0.453397723641144,-0.386895178564716,-0.357181587571871,-0.363491666324036,-0.327969000926482,-0.423770048627723,-0.313051776089055,0.164206428306276,-0.0251035331249025,0,0.411182787986033,0,-0.0251820428672478,0.420264683577952,0.471945375393643,0.420264683577952,0.405840489148529,0.355805214972484,-0.325446167692001,-0.32702747034996,0.288375705180224,-0.329044394178528,0.405840489148529,0.463580877820932
"NP63",-0.0635197700814186,-0.147081345097067,0.0633309026032871,0.242711057307971,0.193415543266347,-0.0845302326679061,0.196446744630017,0.317391227494758,0.0842994020330934,0.173880709696751,0.0215572648205717,0,0.112657505942909,0,0.121461360499236,0.110261105539716,-0.0754136215638647,0.110261105539716,0.143990218208937,-0.307854517317714,0.310226039806289,-0.0797496913365235,0.226789774068165,0.0955033788083205,0.143990218208937,-0.0887862057198919
"miR9",-0.6264840185253,-0.419432437114877,-0.42887414883289,-0.154952831326154,-0.129863090057257,-0.463636770589086,-0.0974828973837591,-0.170725977191775,-0.200149058940747,0.281229829016786,0,0,0.350430980227498,0,0,0.583611098858232,0.448292284593136,0.583611098858232,0.380713622922111,0.110489396781939,-0.0763499432995799,-0.42451844536022,0.355110069260128,-0.216382030063078,0.380713622922111,0.310861880419912
"miR34a",-0.694895385830182,-0.781380395896076,-0.662650345354656,-0.793747079932,-0.568052053921653,-0.622833473464457,-0.516457431167466,-0.755245010184367,-0.487298400236114,0.496493148397531,0,0,0.6333359752895,0,0,0.727388977000619,0.719418517250442,0.727388977000619,0.72270661983693,0.60443103677259,-0.551682842916774,-0.561402212406906,0.667686237497691,-0.544434858872908,0.72270661983693,0.673138789834495
"miR30c",-0.769313013619819,-0.652285886350947,-0.631442729989362,-0.661907977297399,-0.523066935760561,-0.612946179972945,-0.473348742758529,-0.728768039927978,-0.380104681281137,0.434663930363848,0,0,0.552107865160193,0,0,0.7024775451081,0.694810064492322,0.7024775451081,0.596125054066076,0.560622385604671,-0.509875771091337,-0.554248799405517,0.556964240692006,-0.483560461461702,0.596125054066076,0.6416429221965
"miR205",-0.896443272517082,-0.867882817080945,-0.754907181586762,-0.682960849100856,-0.526165625893122,-0.67149808173655,-0.467901172440824,-0.641886210157449,-0.497235696552517,0.507577271953017,0,0,0.759844872036657,0,0,0.810550575623205,0.801198841122384,0.810550575623205,0.799902999887517,0.530960067786206,-0.470615669385199,-0.600767448306408,0.721891240981934,-0.506850423180767,0.799902999887517,0.762826559287295
"miR200c",-0.867261740975331,-0.84654078036334,-0.732343074789461,-0.660011592958877,-0.563795338795309,-0.760962469475551,-0.507893949571828,-0.720487029869583,-0.505118375345972,0.50673274467409,0,0,0.726935944001309,0,0,0.788778174783158,0.780262696064497,0.788778174783158,0.781206530736572,0.585248088365438,-0.527369004281666,-0.69289193042929,0.713885795692418,-0.538605556130681,0.781206530736572,0.740494061034239
