"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.803815624900371,0.803815624900371,0.786946260036654,0.751896312577793,0.791906912080883,0.791906912080883,0.74942378527041,0.711903813453843,0.51657084736631,0.499624986901566,0,0,-0.462303367692557,-0.490902414434551,-0.501786410115,-0.518903600063636,-0.458201444889108,-0.661969087460522,-0.59660792451233,-0.613523142740626,-0.85782715045758,-0.66568377197376,-0.887847779121202
"miR200c",0.783899522885308,0.783899522885308,0.769951301159198,0.732537319132161,0.775391447219988,0.775391447219988,0.717614967511536,0.70621148450811,0.578693603548893,0.500179559522813,0,0,-0.504271115685314,-0.500407674013484,-0.534904600873847,-0.558837322086463,-0.522427653769998,-0.644814101203916,-0.689977817566483,-0.699535541780854,-0.839073489279763,-0.756743039187136,-0.860922309739972
"miR200b",0.783899522885308,0.783899522885308,0.769951301159198,0.732537319132161,0.775391447219988,0.775391447219988,0.717614967511536,0.70621148450811,0.578693603548893,0.500179559522813,0,0,-0.504271115685314,-0.500407674013484,-0.534904600873847,-0.558837322086463,-0.522427653769998,-0.644814101203916,-0.689977817566483,-0.699535541780854,-0.839073489279763,-0.756743039187136,-0.860922309739972
"miR200a",0.783899522885308,0.783899522885308,0.769951301159198,0.732537319132161,0.775391447219988,0.775391447219988,0.717614967511536,0.70621148450811,0.578693603548893,0.500179559522813,0,0,-0.504271115685314,-0.500407674013484,-0.534904600873847,-0.558837322086463,-0.522427653769998,-0.644814101203916,-0.689977817566483,-0.699535541780854,-0.839073489279763,-0.756743039187136,-0.860922309739972
"miR141",0.783899522885308,0.783899522885308,0.769951301159198,0.732537319132161,0.775391447219988,0.775391447219988,0.717614967511536,0.70621148450811,0.578693603548893,0.500179559522813,0,0,-0.504271115685314,-0.500407674013484,-0.534904600873847,-0.558837322086463,-0.522427653769998,-0.644814101203916,-0.689977817566483,-0.699535541780854,-0.839073489279763,-0.756743039187136,-0.860922309739972
"miR101",0.709803157770906,0.709803157770906,0.696135659758515,0.643393683836212,0.703524552986509,0.703524552986509,0.592751366422725,0.644977818864247,0.530748252816739,0.469076493818554,0,0,-0.389088018688871,-0.397056398404201,-0.49087890074081,-0.43815268106062,-0.580824717664756,-0.561699496787645,-0.544974396278348,-0.618349751195228,-0.759420685663044,-0.603866599823756,-0.775931376726873
"CDH1",0.618585984329181,0.618585984329181,0.810284470563487,0.776690961728374,0.614542855579953,0.614542855579953,0.54566535529569,0.571242196477694,0.726618679779866,0.427668117294678,0,0,-0.542632685646378,-0.452782233563345,-0.472337897691072,-0.602803493099794,-0.665149734103779,-0.789266839903994,-0.640731189642245,-0.856250196836086,-0.683380446786775,-0.71309518259952,-0.695207610087772
"miR34a",0.600367377671297,0.600367377671297,0.692475531480784,0.6473619480006,0.596415775830615,0.596415775830615,0.592676937017181,0.554822769416289,0.581632376680785,0.425894783242572,0,0,-0.49134547554272,-0.457756533151156,-0.515362657342908,-0.540711490155023,-0.531828517325165,-0.766009666406565,-0.553179419230559,-0.726471934119746,-0.652071693909374,-0.612143954565791,-0.663271841448141
"CLDN7",0.543757136912881,0.543757136912881,0.737507934520135,0.808670485659779,0.540925905857404,0.540925905857404,0.479592447259236,0.506166016618905,0.665149734103779,0.381212259909279,0,0,-0.478281179547299,-0.407044756351781,-0.41588738574568,-0.542632685646378,-0.60004844496934,-0.720659848773339,-0.562740196887202,-0.792231301730723,-0.614542855579953,-0.640731189642245,-0.62367249804312
"GRHL2",0.636612395103634,0.636612395103634,0.558789679262884,0.527478433638931,0.62413595036921,0.62413595036921,0.592650043435939,0.497046676139428,0.340566160765333,0.408158743333141,0.026058110704655,0.0261681657321688,-0.308667487643111,-0.356597865631711,-0.368933678430237,-0.348449025578754,-0.299922431154529,-0.410623182112663,-0.535991932610256,-0.399550875435733,-0.669571565546155,-0.583595456400819,-0.505542575081788
"OVOL2",0.437873584367309,0.437873584367309,0.467002423098516,0.499774825333039,0.422353114818339,0.422353114818339,0.425268785778334,0.30558227364796,0.43744096670638,0.176608779475672,-0.0244064150979063,-0.0244744263259418,-0.332535598561657,-0.340534849473405,-0.352377104763205,-0.362800131577947,-0.406173575593056,-0.46377377255084,-0.340553946889499,-0.490554743178079,-0.457905864438085,-0.377775418867892,-0.397162591601686
"NP63",0.113814977593127,0.113814977593127,-0.0576075710366178,-0.075219180529968,0.144214925799025,0.144214925799025,0.114255534179442,0.227096721804084,-0.260315930392399,0.173204552815867,0.0217501361338146,0.121646622768412,0.18295619596841,0.0762994728274831,0.0884090434673948,0.179270040372844,0.263331828712713,0.206002726526414,-0.0836629503203361,0.250448010935829,-0.148019115237997,-0.0889106976426249,-0.0737548176016674
"SNAI1",-0.530936864471051,-0.530936864471051,-0.522973466696455,-0.563492133814682,-0.530361716383153,-0.530361716383153,-0.49505785136081,-0.491998034523235,-0.469138269150149,-0.379462777473841,0,0,0.330697827299659,0.218893134330143,0.420291846038552,0.365392009355739,0.433371359008802,0.491250810826435,0.41816815382132,0.542476891262611,0.571042226499954,0.460901314710181,0.573933593164413
"TCF3",-0.543757136912881,-0.543757136912881,-0.737507934520135,-0.808670485659779,-0.540925905857404,-0.540925905857404,-0.479592447259236,-0.506166016618905,-0.665149734103779,-0.381212259909279,0,0,0.478281179547299,0.407044756351781,0.41588738574568,0.542632685646378,0.60004844496934,0.720659848773339,0.562740196887202,0.792231301730723,0.614542855579953,0.640731189642245,0.62367249804312
"KLF8",-0.543757136912881,-0.543757136912881,-0.737507934520135,-0.808670485659779,-0.540925905857404,-0.540925905857404,-0.479592447259236,-0.506166016618905,-0.665149734103779,-0.381212259909279,0,0,0.478281179547299,0.407044756351781,0.41588738574568,0.542632685646378,0.60004844496934,0.720659848773339,0.562740196887202,0.792231301730723,0.614542855579953,0.640731189642245,0.62367249804312
