"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.908166297504775,0.792007569529369,0.877409278408788,0.694794108871567,0.527398719014167,0.808824403547298,0.46449268888791,0.755657365494838,0.487520827961638,-0.48614065816784,0,0,-0.673287733611856,0,0,-0.926910241495897,-0.915846772839043,-0.926910241495897,-0.72119610295635,-0.639353547967278,0.576389625562504,0.734003484215209,-0.664492805217691,0.505025715062322,-0.72119610295635,-0.884243615693244
"ZEB1",0.738625778192656,0.805700433820968,0.785623536719752,0.706784467123908,0.561205181134942,0.707534646907426,0.507082170465035,0.649110697789626,0.518589705674172,-0.52817445213174,0,0,-0.798959757913411,0,0,-0.856364134486173,-0.835543614964338,-0.856364134486173,-0.844449845044369,-0.555090744410115,0.500769497682113,0.64280680352616,-0.753264094956472,0.540488651589245,-0.844449845044369,-0.795178188730301
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.811254917022453,0.796332072054215,0.676475877898805,0.700697499169062,0.683294147541526,0.635408174810702,0.630742573165847,0.758732189204633,0.503067884880804,-0.508145405588926,0,0,-0.647587959395455,0,0,-0.741508999723248,-0.729806674719228,-0.741508999723248,-0.736156131816946,-0.622187762836124,0.56877755182959,0.572387740303952,-0.681792586622071,0.541007733784337,-0.736156131816946,-0.786203774086369
"TWIST1",0.809629133880166,0.794188313767506,0.77164170644524,0.696083394952647,0.559890688503522,0.631569899172736,0.6073785582797,0.753722013367663,0.421093637634472,-0.503247519774844,0,0,-0.640612181405831,0,0,-0.739825257884283,-0.727248618865284,-0.739825257884283,-0.734262344354875,-0.608853640317355,0.555537633098699,0.568839015547555,-0.677684707405251,0.620914205277864,-0.734262344354875,-0.782145130151685
"TGFbeta",0.658710044327504,0.649792635385638,0.631115090024636,0.658097452487149,0.532958350973116,0.608369315260332,0.483999105818793,0.715978886693491,0.452507085392373,-0.427058812998455,0,0,-0.593819951387419,0,0,-0.59730280639458,-0.687511450971403,-0.59730280639458,-0.594486094623783,-0.563158303634031,0.513783195085627,0.650281127941663,-0.553827150630791,0.510220326773593,-0.594486094623783,-0.640976024072277
"TCF3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SNAI2",0.764806301901378,0.751157183126822,0.834180523112343,0.855707569193459,0.661830871266943,0.783113323944006,0.604101885299003,0.817785587416002,0.498218334004159,-0.475485825606934,0,0,-0.61267510171708,0,0,-0.690002145411283,-0.879995904381323,-0.690002145411283,-0.685275074446352,-0.785790881356861,0.72754166221013,0.713650381427962,-0.636288457906225,0.527900106600262,-0.685275074446352,-0.842687693780862
"SNAI1",0.580514976714448,0.581660456854309,0.560446487330558,0.496983030171057,0.370775349298057,0.467669168107745,0.335013695459191,0.54724821431605,0.224741033676362,-0.388958253373053,0,0,-0.504467306373215,0,0,-0.539087076140003,-0.529945748787372,-0.539087076140003,-0.539859737160503,-0.473759184409338,0.437164763754741,0.423814025773983,-0.502281132810115,0.425623767430154,-0.539859737160503,-0.56996994212819
"OVOL2",-0.401251812519804,-0.465667136636025,-0.492901789108833,-0.467695300884928,-0.366127541849252,-0.38199174907416,-0.335148625373135,-0.493955978781853,-0.344311703969338,0.183184878654269,-0.0240834221787762,0,0.433003203090477,0,-0.0241428552949085,0.442760634581647,0.471592437277378,0.442760634581647,0.429249933165312,0.440404543545917,-0.408467129073426,-0.344126553815107,0.313770072875684,-0.355431045981712,0.429249933165312,0.504049768995771
"NP63",-0.0798557062412149,-0.160310826955388,0.0422962512581393,0.199849961761344,0.175080981437823,-0.0966344337440184,0.1798914377799,0.244455844103079,0.0722485762851559,0.180795254674342,0.021580273767231,0,0.123594852446527,0,0.12148890048048,0.12262741980825,-0.0497565438004346,0.12262741980825,0.155148789839774,-0.255937225146755,0.25996963827682,-0.0897935631811664,0.236700530937627,0.0847811679150443,0.155148789839774,-0.0663342734242769
"miR9",-0.627419782014811,-0.420329401907106,-0.430019599008812,-0.157280842129594,-0.131641777108677,-0.464264577521638,-0.0990109335387869,-0.172812169218868,-0.201444455145716,0.282035298141382,0,0,0.351305382757263,0,0,0.58446451893625,0.448846574102149,0.58446451893625,0.381521115839657,0.114416622488317,-0.0800050773278297,-0.425094460429789,0.355999451938093,-0.217584569122795,0.381521115839657,0.312887833264257
"miR34a",-0.693953436351984,-0.78107256022124,-0.661217733959565,-0.787739834440891,-0.568277697421938,-0.622538000369618,-0.517024562613339,-0.744445201050486,-0.487702561660322,0.497297387157527,0,0,0.633243365033867,0,0,0.727181879038663,0.715870431433497,0.727181879038663,0.722670669441412,0.602421293568542,-0.550461203232478,-0.561335685856801,0.668191615496917,-0.544665352299266,0.722670669441412,0.671522493277555
"miR30c",-0.768924202540572,-0.652247146678665,-0.630684402204812,-0.658043976411455,-0.523406779561037,-0.612882445051573,-0.473915707770394,-0.721425285704676,-0.380619724124229,0.435206221252273,0,0,0.552232232086393,0,0,0.702519569963926,0.692660182466475,0.702519569963926,0.596239039944075,0.559831094339027,-0.509723414852588,-0.55429285830556,0.557355432895325,-0.483935092998804,0.596239039944075,0.641111862521118
"miR205",-0.891759038769963,-0.864922518159825,-0.749003987133077,-0.66607631125365,-0.522720678046332,-0.668839749087384,-0.465187504058036,-0.616727193298808,-0.495934965237229,0.507838232550455,0,0,0.757655048888726,0,0,0.807918223548491,0.791086775767832,0.807918223548491,0.797838762871145,0.519750035411787,-0.460538882231074,-0.599011027084749,0.721142822024232,-0.505275130381738,0.797838762871145,0.756571333713567
"miR200c",-0.864535032414979,-0.844934092970438,-0.728806197541242,-0.648485697965699,-0.562336596873826,-0.759438828911774,-0.506889278710177,-0.702307404169,-0.50499767368796,0.507261048526301,0,0,0.725878926622058,0,0,0.787401750586956,0.773492476655885,0.787401750586956,0.78018102157744,0.581547541507776,-0.52453450175684,-0.691946417502172,0.713757150738388,-0.538136323423277,0.78018102157744,0.73671670230342
"miR200b",-0.864535032414979,-0.844934092970438,-0.728806197541242,-0.648485697965699,-0.562336596873826,-0.759438828911774,-0.506889278710177,-0.702307404169,-0.50499767368796,0.507261048526301,0,0,0.725878926622058,0,0,0.787401750586956,0.773492476655885,0.787401750586956,0.78018102157744,0.581547541507776,-0.52453450175684,-0.691946417502172,0.713757150738388,-0.538136323423277,0.78018102157744,0.73671670230342
"miR200a",-0.864535032414979,-0.844934092970438,-0.728806197541242,-0.648485697965699,-0.562336596873826,-0.759438828911774,-0.506889278710177,-0.702307404169,-0.50499767368796,0.507261048526301,0,0,0.725878926622058,0,0,0.787401750586956,0.773492476655885,0.787401750586956,0.78018102157744,0.581547541507776,-0.52453450175684,-0.691946417502172,0.713757150738388,-0.538136323423277,0.78018102157744,0.73671670230342
"miR141",-0.864535032414979,-0.844934092970438,-0.728806197541242,-0.648485697965699,-0.562336596873826,-0.759438828911774,-0.506889278710177,-0.702307404169,-0.50499767368796,0.507261048526301,0,0,0.725878926622058,0,0,0.787401750586956,0.773492476655885,0.787401750586956,0.78018102157744,0.581547541507776,-0.52453450175684,-0.691946417502172,0.713757150738388,-0.538136323423277,0.78018102157744,0.73671670230342
"miR101",-0.779839223497943,-0.764418381877946,-0.638180491515199,-0.565576354695347,-0.44175491489863,-0.606324734981085,-0.392092523884055,-0.621448893888906,-0.401731764323315,0.475992599526665,0,0,0.599844865853293,0,0,0.713267392877874,0.699917851655736,0.713267392877874,0.707709090618324,0.533808553965364,-0.583287925347111,-0.547095463086735,0.651661536090221,-0.494335235443877,0.707709090618324,0.648191706965866
"KLF8",0.624604333097031,0.615901379248022,0.703103149651838,0.721567905731216,0.543461323477339,0.641281071273775,0.47860431911476,0.792792920002652,0.408589738154956,-0.384562382578857,0,0,-0.482488848580269,0,0,-0.544175141458194,-0.738132110211963,-0.544175141458194,-0.541592138625881,-0.665686326498161,0.600289643396413,0.562840454773322,-0.508666604559994,0.416670252843746,-0.541592138625881,-0.809700119312781
"GSC",0.798423008197024,0.785570502956399,0.66290336476198,0.586653308117212,0.639585083333745,0.625122732141963,0.588086384635046,0.640523075416419,0.491763594687642,-0.500610877837053,0,0,-0.646900126753898,0,0,-0.731195679089887,-0.717726659175149,-0.731195679089887,-0.726680366962862,-0.591403578207874,0.539173531259517,0.563335476462216,-0.669291972233287,0.623976960134188,-0.726680366962862,-0.672008223698036
