"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.806672822751318,0.806672822751318,0.789939904123386,0.755644766905685,0.797374925974331,0.797374925974331,0.757165269754974,0.720598496988145,0.519460890462479,0.50732903151281,0,0,-0.465007649749191,-0.495449358067567,-0.504952775668624,-0.522454017677626,-0.460383719396592,-0.665787128557566,-0.598329086206587,-0.616265916494405,-0.864258136508898,-0.667939461189491,-0.889270628734466
"miR200c",0.785027228629844,0.785027228629844,0.771327443466745,0.734587604608764,0.778921430575373,0.778921430575373,0.724547381903782,0.71235918818004,0.580550280830539,0.50606097173274,0,0,-0.506183066581169,-0.503834452294798,-0.53712127670497,-0.561442321401466,-0.523795990943719,-0.647469012632944,-0.690435672509579,-0.700979941223023,-0.843333523064439,-0.757564633478482,-0.860266253586628
"miR200b",0.785027228629844,0.785027228629844,0.771327443466745,0.734587604608764,0.778921430575373,0.778921430575373,0.724547381903782,0.71235918818004,0.580550280830539,0.50606097173274,0,0,-0.506183066581169,-0.503834452294798,-0.53712127670497,-0.561442321401466,-0.523795990943719,-0.647469012632944,-0.690435672509579,-0.700979941223023,-0.843333523064439,-0.757564633478482,-0.860266253586628
"miR200a",0.785027228629844,0.785027228629844,0.771327443466745,0.734587604608764,0.778921430575373,0.778921430575373,0.724547381903782,0.71235918818004,0.580550280830539,0.50606097173274,0,0,-0.506183066581169,-0.503834452294798,-0.53712127670497,-0.561442321401466,-0.523795990943719,-0.647469012632944,-0.690435672509579,-0.700979941223023,-0.843333523064439,-0.757564633478482,-0.860266253586628
"miR141",0.785027228629844,0.785027228629844,0.771327443466745,0.734587604608764,0.778921430575373,0.778921430575373,0.724547381903782,0.71235918818004,0.580550280830539,0.50606097173274,0,0,-0.506183066581169,-0.503834452294798,-0.53712127670497,-0.561442321401466,-0.523795990943719,-0.647469012632944,-0.690435672509579,-0.700979941223023,-0.843333523064439,-0.757564633478482,-0.860266253586628
"miR101",0.711674624861351,0.711674624861351,0.698617125165466,0.646868505550287,0.7072878828309,0.7072878828309,0.599446707053236,0.65122118637958,0.533621737657388,0.475615715273537,0,0,-0.391998155840715,-0.401368142855461,-0.494101369988607,-0.441561182891422,-0.583200341545043,-0.565352499181227,-0.546334254695534,-0.621055261436801,-0.763794968111613,-0.605307634531417,-0.776280556626182
"CDH1",0.618646421897361,0.618646421897361,0.810749249596055,0.777817261111354,0.61572953911039,0.61572953911039,0.549575273471453,0.574425788931098,0.727654843908224,0.431704272828118,0,0,-0.543488292317956,-0.45488021219531,-0.473512325682969,-0.604111928778341,-0.665824515720391,-0.790612287986952,-0.640963246588664,-0.857084798704142,-0.684985366940446,-0.713148540342019,-0.694231080946512
"miR34a",0.726003492466895,0.726003492466895,0.714969195789922,0.670888046481458,0.722429233773799,0.722429233773799,0.633016265020049,0.667934034745998,0.602497501788095,0.497071892087581,0,0,-0.517061144094881,-0.487515747423255,-0.544568147588651,-0.568250351631923,-0.550590623155056,-0.787757288835645,-0.5608396243568,-0.744399957286677,-0.780675913308814,-0.621816424588645,-0.691146591390343
"CLDN7",0.543596076517226,0.543596076517226,0.737708290225229,0.809470546725846,0.541530774041293,0.541530774041293,0.482422765359319,0.50858533494897,0.665824515720391,0.384491924839343,0,0,-0.478639807469471,-0.408563077699617,-0.416638784477631,-0.543488292317956,-0.600441048098786,-0.721640220161721,-0.562735815715198,-0.792877970338868,-0.61572953911039,-0.640963246588664,-0.62280019397952
"GRHL2",0.645364339954297,0.645364339954297,0.567199237443799,0.535915644756658,0.637610007164806,0.637610007164806,0.605938082370324,0.511284216419064,0.346011862497042,0.42049815692797,0.0255398215438316,0.0256358193097018,-0.313206525757357,-0.362945804270628,-0.374093295614706,-0.354236266723139,-0.30414911132142,-0.418310704915414,-0.542987535797957,-0.40617933501003,-0.684476134177486,-0.591682068185813,-0.509501274073097
