"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.796860666510154,0.796860666510154,0.780766418323652,0.745408339623613,0.780853492429608,0.780853492429608,0.737556151890277,0.698004558812089,0.512904976192066,0.488259002275529,0,0,-0.459203144011545,-0.485265026881738,-0.497977624279997,-0.514657380806423,-0.455624227687299,-0.656923577669503,-0.593214518186943,-0.609372771930893,-0.843970627423749,-0.660850110551351,-0.88298859582448
"miR200c",0.775271570850465,0.775271570850465,0.762595460106106,0.725084336813315,0.762185847318972,0.762185847318972,0.703463744980413,0.691515909493149,0.574731046066438,0.488287380963215,0,0,-0.501172660668146,-0.494696987701998,-0.531030711159115,-0.55443358583311,-0.519734486218221,-0.639135587533794,-0.685371644460087,-0.694668244487073,-0.82296287050067,-0.75057133233694,-0.855299064866095
"miR200a",0.775271570850465,0.775271570850465,0.762595460106106,0.725084336813315,0.762185847318972,0.762185847318972,0.703463744980413,0.691515909493149,0.574731046066438,0.488287380963215,0,0,-0.501172660668146,-0.494696987701998,-0.531030711159115,-0.55443358583311,-0.519734486218221,-0.639135587533794,-0.685371644460087,-0.694668244487073,-0.82296287050067,-0.75057133233694,-0.855299064866095
"miR141",0.775271570850465,0.775271570850465,0.762595460106106,0.725084336813315,0.762185847318972,0.762185847318972,0.703463744980413,0.691515909493149,0.574731046066438,0.488287380963215,0,0,-0.501172660668146,-0.494696987701998,-0.531030711159115,-0.55443358583311,-0.519734486218221,-0.639135587533794,-0.685371644460087,-0.694668244487073,-0.82296287050067,-0.75057133233694,-0.855299064866095
"miR200b",0.770717289100581,0.770717289100581,0.763492005406965,0.725535067348496,0.560554343626401,0.560554343626401,0.579764574583159,0.520587382309047,0.559263773886275,0.395530003862543,0,0,-0.467977462167054,-0.451698671859321,-0.509028067471784,-0.521136448090744,-0.504267006236528,-0.640593652022547,-0.710087465867938,-0.706115202585974,-0.621628776234716,-0.775670195336537,-0.846989339729611
"miR101",0.698306918603423,0.698306918603423,0.686654500631025,0.634578329618299,0.685999073042515,0.685999073042515,0.577120733473135,0.627392398645581,0.526276193214842,0.455547966203388,0,0,-0.385974488969569,-0.391555393023047,-0.486766422130114,-0.433473086488736,-0.57777536246015,-0.554981990459605,-0.537756391784773,-0.612276036554194,-0.738760611165923,-0.594446591120321,-0.769077827582481
"CDH1",0.607649651878805,0.607649651878805,0.801593839613264,0.767854602385092,0.598980500958132,0.598980500958132,0.525041768877185,0.559157377561594,0.721235089369202,0.422923410161513,0,0,-0.536982910281723,-0.443299959380356,-0.465136729807839,-0.595690757338271,-0.661170372112582,-0.782481725610766,-0.637813755675697,-0.851265156171325,-0.664224659011096,-0.707859466888388,-0.68692863000334
"miR34a",0.713540880505844,0.713540880505844,0.704046014211297,0.659706088393109,0.70264966338887,0.70264966338887,0.611347797721,0.645651836690035,0.595941637986047,0.477737446876138,0,0,-0.511779622905189,-0.478363651822768,-0.537928753375139,-0.560942924054368,-0.545882979118736,-0.778454525593711,-0.553053904908282,-0.73654645946176,-0.757146719809816,-0.611781390739563,-0.684319562949503
"CLDN7",0.535422497607491,0.535422497607491,0.731095747899294,0.801991902774188,0.528795494007004,0.528795494007004,0.462218583651367,0.497277309675492,0.661170372112582,0.378970825109276,0,0,-0.474246791220475,-0.399303429299221,-0.410102979987359,-0.536982910281723,-0.597347725936995,-0.71584147902336,-0.561809998925286,-0.788927545428804,-0.598980500958132,-0.637813755675697,-0.617427831558572
"GRHL2",0.639049277404286,0.639049277404286,0.56028196222538,0.528413367943287,0.626514546558433,0.626514546558433,0.592501343652774,0.496530102211005,0.341397953981721,0.406677536908483,0.0259253162190338,0.026048136164993,-0.309360655164953,-0.356446558408092,-0.36950838988928,-0.349108996951922,-0.300740753492845,-0.411666411358609,-0.538458766011148,-0.400752793791764,-0.670785048087688,-0.585885017702623,-0.506762982593316
