"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.808104024456662,0.808104024456662,0.794687893516162,0.758332474810335,0.797887591451317,0.797887591451317,0.757679766478488,0.720733960413458,0.521471823280756,0.507152713081329,0,0,-0.464690291727614,-0.495509912436963,-0.504903385785292,-0.522534898835824,-0.46154933153395,-0.67236541618912,-0.599111354804506,-0.627430231944262,-0.865268602516736,-0.669168349154417,-0.89270061391382
"miR200c",0.788797998516767,0.788797998516767,0.780639259444923,0.740676853211727,0.781211993050219,0.781211993050219,0.726933703127451,0.713854818342825,0.585444911698673,0.506675774538903,0,0,-0.507908664905001,-0.505138019931666,-0.538574394911664,-0.563864795479536,-0.527639191154421,-0.660700617687784,-0.692889628656726,-0.721892905877338,-0.846619272574239,-0.761050015930971,-0.867401986161394
"miR200b",0.788797998516767,0.788797998516767,0.780639259444923,0.740676853211727,0.781211993050219,0.781211993050219,0.726933703127451,0.713854818342825,0.585444911698673,0.506675774538903,0,0,-0.507908664905001,-0.505138019931666,-0.538574394911664,-0.563864795479536,-0.527639191154421,-0.660700617687784,-0.692889628656726,-0.721892905877338,-0.846619272574239,-0.761050015930971,-0.867401986161394
"miR200a",0.788797998516767,0.788797998516767,0.780639259444923,0.740676853211727,0.781211993050219,0.781211993050219,0.726933703127451,0.713854818342825,0.585444911698673,0.506675774538903,0,0,-0.507908664905001,-0.505138019931666,-0.538574394911664,-0.563864795479536,-0.527639191154421,-0.660700617687784,-0.692889628656726,-0.721892905877338,-0.846619272574239,-0.761050015930971,-0.867401986161394
"miR141",0.788797998516767,0.788797998516767,0.780639259444923,0.740676853211727,0.781211993050219,0.781211993050219,0.726933703127451,0.713854818342825,0.585444911698673,0.506675774538903,0,0,-0.507908664905001,-0.505138019931666,-0.538574394911664,-0.563864795479536,-0.527639191154421,-0.660700617687784,-0.692889628656726,-0.721892905877338,-0.846619272574239,-0.761050015930971,-0.867401986161394
"miR101",0.716247929693775,0.716247929693775,0.711767652075532,0.653065951632255,0.709940259355404,0.709940259355404,0.601744226825084,0.652079044013772,0.452476927873108,0.475276977669887,0,0,-0.397426247886712,-0.401182764622251,-0.496601057858966,-0.447959142951207,-0.500311126445463,-0.590000813743409,-0.548829018293471,-0.558745804776301,-0.767325639958402,-0.608462650282929,-0.784967295828808
"CDH1",0.621077759526979,0.621077759526979,0.819416202521065,0.782959686099884,0.617044552078704,0.617044552078704,0.550944585380842,0.574811991385943,0.73417978237013,0.431336082625565,0,0,-0.544553964027457,-0.45558433020306,-0.474451534944939,-0.606057513428132,-0.670662731958568,-0.806230074900908,-0.642269790637127,-0.883015030270432,-0.687030923546214,-0.715010093812212,-0.699569003405126
"miR34a",0.730367977038632,0.730367977038632,0.728098445782804,0.678367416952734,0.72518021272583,0.72518021272583,0.635653990534978,0.669001978610658,0.607147865496091,0.496794679408782,0,0,-0.52002829716044,-0.488248965809733,-0.546435725910599,-0.572200537918242,-0.553530950973008,-0.810125351632493,-0.563600192585194,-0.77957374131271,-0.784345944952787,-0.625378445970017,-0.69921664521209
"CLDN7",0.544790792249345,0.544790792249345,0.744374899133369,0.813196540769512,0.541952920457113,0.541952920457113,0.482842153752831,0.50837403268992,0.670662731958568,0.383734155362621,0,0,-0.478883104488673,-0.408713082704728,-0.416865305982246,-0.544553964027457,-0.604099584960639,-0.734913331328067,-0.563068428033039,-0.815853176956491,-0.617044552078704,-0.642269790637127,-0.626713834305589
"GRHL2",0.647165044166969,0.647165044166969,0.570881889108451,0.537913643866678,0.638034029877187,0.638034029877187,0.606345206904256,0.511401970704427,0.346733748928232,0.420361390518751,0.025538533265303,0.0256359939709185,-0.312757858362761,-0.362843895336914,-0.374065449138878,-0.354179518206453,-0.303977379485388,-0.422421010716659,-0.543911630356155,-0.412808847179614,-0.685229641054968,-0.592876353178329,-0.514038569603666
"OVOL2",0.441530630009169,0.441530630009169,0.471976775540656,0.503618367907487,0.427969057036508,0.427969057036508,0.431763054735371,0.312204714998006,0.438188643532268,0.181725635295607,-0.0240872687197332,-0.0241488209551985,-0.333157902610398,-0.34262413299658,-0.353821451667632,-0.364143252211064,-0.406189973506564,-0.468198603431863,-0.34303721765002,-0.497003419343942,-0.464453343442136,-0.380971761254302,-0.400324260023056
"NP63",0.126202830022558,0.126202830022558,-0.0426211654005009,-0.0618059825178112,0.158417656109582,0.158417656109582,0.126849804447762,0.239552897815188,-0.244950787316597,0.182783812555772,0.0215840564760605,0.121490583115968,0.175015375545058,0.0686195234082782,0.0813183697211251,0.169561356159419,0.249729487069396,0.188676891042321,-0.0924726938394852,0.229588184179924,-0.16440106084336,-0.10032114250557,-0.0847136498015806
"SNAI1",-0.532468412799354,-0.532468412799354,-0.537170618581906,-0.560049133260014,-0.532769750492223,-0.532769750492223,-0.495751416578621,-0.493781581859794,-0.381937904654092,-0.381124573983965,0,0,0.326310954747626,0.203810028105321,0.41287846490501,0.361903052046921,0.345546650606967,0.518657762951274,0.420025156984274,0.493590760626154,0.574744966329431,0.464393198279653,0.575062049266439
"TCF3",-0.544790792249345,-0.544790792249345,-0.744374899133369,-0.813196540769512,-0.541952920457113,-0.541952920457113,-0.482842153752831,-0.50837403268992,-0.670662731958568,-0.383734155362621,0,0,0.478883104488673,0.408713082704728,0.416865305982246,0.544553964027457,0.604099584960639,0.734913331328067,0.563068428033039,0.815853176956491,0.617044552078704,0.642269790637127,0.626713834305589
"KLF8",-0.544790792249345,-0.544790792249345,-0.744374899133369,-0.813196540769512,-0.541952920457113,-0.541952920457113,-0.482842153752831,-0.50837403268992,-0.670662731958568,-0.383734155362621,0,0,0.478883104488673,0.408713082704728,0.416865305982246,0.544553964027457,0.604099584960639,0.734913331328067,0.563068428033039,0.815853176956491,0.617044552078704,0.642269790637127,0.626713834305589
"TGFbeta",-0.600162818735152,-0.600162818735152,-0.701471424197468,-0.64767022602456,-0.596613219986544,-0.596613219986544,-0.595645799792588,-0.554078623571801,-0.561865010090484,-0.425862623421873,0,0,0.484855861096202,0.450476486200878,0.5099506314958,0.534807597909774,0.510638090332071,0.684424806439091,0.652944612476473,0.76143482684811,0.652647467150183,0.611513724559417,0.663681208350204
"FOXC2",-0.791075608506521,-0.791075608506521,-0.775164759977323,-0.736826405404244,-0.780011492599814,-0.780011492599814,-0.740273092473322,-0.695545318189893,-0.501931238673537,-0.486968859022338,0,0,0.451041441288705,0.478250811736887,0.489230086337861,0.506682900578389,0.44434904998836,0.65194340731712,0.575774841917428,0.602044990104088,0.844620762002958,0.642955404046939,0.675862619836221
"ZEB1",-0.856749485939927,-0.856749485939927,-0.839855213149982,-0.797405038230802,-0.844620762002958,-0.844620762002958,-0.799193087336556,-0.752792066115735,-0.557443031276842,-0.527336325923093,0,0,0.506682900578389,0.518154111156633,0.540385541761099,0.561298250139281,0.501931238673537,0.714166592063367,0.642955404046939,0.66056824538717,0.806189587661023,0.70792687621731,0.739908622979778
"SNAI2",-0.692258638157508,-0.692258638157508,-0.889479399949832,-0.848509672910751,-0.687030923546214,-0.687030923546214,-0.614499959459797,-0.636840327314838,-0.793861036366752,-0.475035005285039,0,0,0.606057513428132,0.499319301108195,0.529478761170119,0.664644156705917,0.73417978237013,0.873689363494611,0.715010093812212,0.846599427719393,0.753798365535685,0.785394980541067,0.768980225526012
"GSC",-0.734803628838663,-0.734803628838663,-0.730225475634748,-0.680028531859034,-0.729606901315685,-0.729606901315685,-0.649927487301444,-0.670477504408867,-0.59248185192671,-0.500448695419604,0,0,0.591155522893372,0.493363316975848,0.626494184349407,0.643543865399913,0.538697010131273,0.609485845463341,0.565942049839465,0.678383746084609,0.789334598435272,0.628447655258148,0.804179241826978
"TWIST1",-0.744151037066612,-0.744151037066612,-0.740209333123278,-0.78982670693101,-0.737867856597514,-0.737867856597514,-0.643960759179562,-0.679669462789982,-0.609905390814529,-0.50376521631265,0,0,0.613485344410659,0.422789161477224,0.624198697411228,0.567056181500993,0.55475614424576,0.720839309443775,0.571905401191657,0.789607553783233,0.798679094377893,0.635297470168972,0.81621920353801
"TWIST2",-0.745152573276973,-0.745152573276973,-0.742106845887056,-0.794282594117051,-0.739117800127397,-0.739117800127397,-0.650542771461292,-0.683127707268247,-0.631636567388229,-0.508079084377028,0,0,0.634479826674256,0.504861563324395,0.543629635472176,0.687969992505339,0.57662396051814,0.7232449379325,0.574984321988037,0.793793044136402,0.800165219887545,0.638734668695583,0.817074285768572
"ZEB2",-0.92774639903174,-0.92774639903174,-0.92145785677115,-0.887335137552227,-0.721797118942081,-0.721797118942081,-0.673935102375433,-0.664435147593852,-0.643551853163278,-0.485597962843643,0,0,0.464668856166275,0.487361408040953,0.50523841880467,0.528239047414022,0.579007179132026,0.704954125654682,0.734618889374167,0.772380962756052,0.793003427002208,0.809704064416916,0.910036089927578
