"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.907880551984367,0.791796467864286,0.876841134125552,0.693243755593448,0.526990875572263,0.808666580363366,0.464274717941594,0.752821746048219,0.487258066790586,-0.486081073430169,0,0,-0.673174664275885,0,0,-0.926792264448614,-0.915102787358966,-0.926792264448614,-0.721094914612572,-0.637918829854255,-0.575428151997701,0.733929375257109,-0.664404717244895,0.504880376925778,-0.721094914612572,-0.872193008874953
"ZEB1",0.738304937228839,0.805462265790072,0.785022778320719,0.705185331090257,0.560754324255606,0.707354430292133,0.50682690533693,0.646277676937903,0.518300954650707,-0.528104180334971,0,0,-0.798826779632571,0,0,-0.85622493795096,-0.834760928842715,-0.85622493795096,-0.844330588515143,-0.55361007039484,-0.499732999231314,0.642721000682476,-0.753160893075085,0.540318179018205,-0.844330588515143,-0.783512768465375
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.810546784972126,0.795804033358231,0.675367525810587,0.697906085559399,0.682395079194616,0.635002604492104,0.630120311800802,0.754256353875983,0.502508284342669,-0.50797862358814,0,0,-0.647228437950464,0,0,-0.74112009556596,-0.728357861040132,-0.74112009556596,-0.735823060212139,-0.619729989282046,-0.56684790573508,0.572141337153591,-0.681527396972406,0.540586479326027,-0.735823060212139,-0.769176328046162
"TWIST1",0.809637927641562,0.794330746745723,0.771419552610384,0.695240355131755,0.560141786389736,0.631754594283864,0.60780899496441,0.751202609633305,0.421122492024774,-0.503593179847463,0,0,-0.64076860422792,0,0,-0.740027959209315,-0.726687486451754,-0.740027959209315,-0.734501434841364,-0.607569901364507,-0.554685372160703,0.569088086382671,-0.678034673067099,0.621075787835825,-0.734501434841364,-0.765494608830796
"TGFbeta",0.65764275716039,0.648957883524684,0.62954451455542,0.654498625008655,0.531625954720546,0.607697508657655,0.482988466916221,0.710366296276663,0.451648403342479,-0.426717732876871,0,0,-0.593210259261701,0,0,-0.596641806660598,-0.685544245129722,-0.596641806660598,-0.593902740722926,-0.559767792475805,-0.510955028905163,0.649825543479095,-0.553326383265985,0.509530492695678,-0.593902740722926,-0.621637306699784
"TCF3",0.622714890148133,0.614428467071866,0.700252890848276,0.714497664070502,0.540917564504806,0.640152092483779,0.476687167602579,0.782075728126854,0.406932111661495,-0.384016898428725,0,0,-0.481547180422214,0,0,-0.543170610735514,-0.734632147109127,-0.543170610735514,-0.540724045464873,-0.659158768032811,-0.594742138618416,0.562301811533987,-0.50789664589554,0.415428392603452,-0.540724045464873,-0.777837938149903
"SNAI2",0.761576456658946,0.748495366066984,0.82992071520163,0.846632281934582,0.657983533851936,0.780839813972886,0.600885691994845,0.804773218949112,0.49567286626707,-0.474213174377769,0,0,-0.610625371898652,0,0,-0.687756326375738,-0.874890772999204,-0.687756326375738,-0.683240133818749,-0.777367896936615,-0.720020597155129,0.712020251331498,-0.634490961532772,0.525647561454431,-0.683240133818749,-0.805739214859357
"SNAI1",0.579280261569327,0.580662183352049,0.558769432986778,0.493402088090058,0.369330566379286,0.466813518447188,0.333846530593287,0.541829109379607,0.223774322808663,-0.388513181474699,0,0,-0.503712250068042,0,0,-0.538259752532698,-0.527884116186913,-0.538259752532698,-0.539116808474139,-0.470339273291663,-0.43417924284295,0.423215458281111,-0.501637877540089,0.424800039496637,-0.539116808474139,-0.552000256190342
"OVOL2",-0.400613595357522,-0.465166668790738,-0.491945589060137,-0.465478784985899,-0.36530628896081,-0.381589541884658,-0.334540516714209,-0.490483685889436,-0.343779214725334,0.182978661223002,-0.0240834337367673,0,0.432653688876139,0,-0.0241428552949085,0.442382993726107,0.470401596605901,0.442382993726107,0.428916704456063,0.438311760261979,0.406731312152134,-0.34387390586173,0.31347680022665,-0.355022645057162,0.428916704456063,0.491840778670139
"NP63",-0.0808322833601548,-0.161095193559425,0.0409758496279589,0.197145455663148,0.173868603697287,-0.0972795224925434,0.178879262285865,0.240706469125973,0.0714712693886943,0.18117068014326,0.0215802590359401,0,0.124207591561007,0,0.12148890048048,0.123295424142332,-0.0481607071176876,0.123295424142332,0.155745036301648,-0.25330445658365,-0.257561817184561,-0.0902720083286011,0.237229915008268,0.0841010417345021,0.155745036301648,-0.0551559071927857
"miR9",-0.627730194534705,-0.420578879627532,-0.430377745798127,-0.157973976129876,-0.132034749136245,-0.464471196370533,-0.0993878614108231,-0.173504443163564,-0.201694847632007,0.28214281390803,0,0,0.351485364823294,0,0,0.584660516336089,0.449261602593854,0.584660516336089,0.381690088110575,0.115104258479568,0.0808034388365211,-0.425197166147757,0.356150430135756,-0.217816060817845,0.381690088110575,0.313431026254854
"miR34a",-0.693082687874542,-0.780396104546593,-0.659895763430331,-0.784633150785298,-0.567173431848901,-0.621996932516933,-0.516217230515179,-0.739520507129974,-0.486992692486943,0.497029903382707,0,0,0.632764191403401,0,0,0.726663859297374,0.714202901873375,0.726663859297374,0.722214853163399,0.599519278128323,0.548106593739878,-0.560981660597112,0.667799824647453,-0.544115470840386,0.722214853163399,0.653791734524469
"miR30c",-0.767678126117944,-0.651260453070284,-0.628875503548506,-0.653894134703774,-0.521840517046647,-0.612089891346304,-0.472706227360948,-0.715062956326358,-0.379607215081948,0.434777998286496,0,0,0.551500397667939,0,0,0.701727263435777,0.690427627873837,0.701727263435777,0.595534832723396,0.555927296661903,0.50642676181454,-0.553744215147147,0.556741329386877,-0.483107741504895,0.595534832723396,0.620389056096435
"miR205",-0.891598359860148,-0.864807800286916,-0.748622750708779,-0.664967609074102,-0.522474768491699,-0.668756925980412,-0.465100689994108,-0.614541583139302,-0.49577674464505,0.507814142624432,0,0,0.757607389701134,0,0,0.807871521234435,0.790577000954909,0.807871521234435,0.797798694809965,0.518731631080683,0.459938214721712,-0.598977525885189,0.721107911710699,-0.505211927745154,0.797798694809965,0.746751001736184
"miR200c",-0.864194538698247,-0.844681711451297,-0.728178787350471,-0.646823004280701,-0.561866593329554,-0.759244387040758,-0.506624568394996,-0.69934123914616,-0.50469656885272,0.507188723626409,0,0,0.725738716305664,0,0,0.787254680570574,0.772671098609731,0.787254680570574,0.780055259854234,0.580011939612692,0.523448775461544,-0.691856195058211,0.71364990463718,-0.537958773622624,0.780055259854234,0.724297700739151
"miR200b",-0.864194538698247,-0.844681711451297,-0.728178787350471,-0.646823004280701,-0.561866593329554,-0.759244387040758,-0.506624568394996,-0.69934123914616,-0.50469656885272,0.507188723626409,0,0,0.725738716305664,0,0,0.787254680570574,0.772671098609731,0.787254680570574,0.780055259854234,0.580011939612692,0.523448775461544,-0.691856195058211,0.71364990463718,-0.537958773622624,0.780055259854234,0.724297700739151
"miR200a",-0.864194538698247,-0.844681711451297,-0.728178787350471,-0.646823004280701,-0.561866593329554,-0.759244387040758,-0.506624568394996,-0.69934123914616,-0.50469656885272,0.507188723626409,0,0,0.725738716305664,0,0,0.787254680570574,0.772671098609731,0.787254680570574,0.780055259854234,0.580011939612692,0.523448775461544,-0.691856195058211,0.71364990463718,-0.537958773622624,0.780055259854234,0.724297700739151
"miR141",-0.864194538698247,-0.844681711451297,-0.728178787350471,-0.646823004280701,-0.561866593329554,-0.759244387040758,-0.506624568394996,-0.69934123914616,-0.50469656885272,0.507188723626409,0,0,0.725738716305664,0,0,0.787254680570574,0.772671098609731,0.787254680570574,0.780055259854234,0.580011939612692,0.523448775461544,-0.691856195058211,0.71364990463718,-0.537958773622624,0.780055259854234,0.724297700739151
"miR101",-0.767548831648079,-0.753977881780788,-0.623382998015531,-0.536218997578825,-0.427860783800364,-0.597150846179218,-0.379711989020621,-0.58257928776074,-0.392319275851632,0.47038118902115,0,0,0.59119702761555,0,0,0.70369624474814,0.682878902775247,0.70369624474814,0.698870271616324,0.506496618957104,0.557756687543115,-0.539523130678963,0.64384036377921,-0.485317181704444,0.698870271616324,0.570819022338361
