"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.908328508669762,0.794262061669756,0.877762106296538,0.694944486121496,0.527295517166473,0.809482303330378,0.464370943994741,0.755936058524587,0.487272335921451,-0.486170965351775,0,0,-0.673763112924078,0,0,-0.927923640332984,-0.91648172183623,-0.927923640332984,-0.722814725864442,-0.639375501342138,0.576358195853022,0.734248008480774,-0.665277034318536,0.602578445097705,-0.722814725864442,-0.884724176677708
"ZEB1",0.738647252767943,0.80751188457667,0.785808945950488,0.706819899126238,0.561006233272124,0.708021500818153,0.506900811292177,0.649304391702174,0.518256019991079,-0.528060569828901,0,0,-0.79917875623563,0,0,-0.857186236821931,-0.83600574483246,-0.857186236821931,-0.845762345767848,-0.555051243829293,0.500703158862265,0.643009607355456,-0.753758187903832,0.534803561118242,-0.845762345767848,-0.795580942118768
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.81238544696463,0.801736130916477,0.67818895692678,0.702031820547078,0.683709522332677,0.638008338806748,0.630883551695505,0.760451865414194,0.503150639343159,-0.509829328391039,0,0,-0.649703382639573,0,0,-0.744545836353137,-0.732132164049929,-0.744545836353137,-0.740785093973825,-0.623167031144868,0.56946559709078,0.574345822461305,-0.685167746753324,0.669194581770696,-0.740785093973825,-0.788510655512991
"TWIST1",0.811554736173825,0.800437347572214,0.774316058851119,0.699434079474701,0.561536485700698,0.63489306091552,0.60861961606537,0.75739672738391,0.421820601676642,-0.505470554283643,0,0,-0.643644796169964,0,0,-0.74355656223222,-0.730514965013342,-0.74355656223222,-0.739604146154589,-0.611054769825188,0.557338487848771,0.571346886222324,-0.68174649169666,0.641064769349599,-0.739604146154589,-0.784644978342876
"TGFbeta",0.659289621935313,0.654864309386116,0.632347714242831,0.658937123878486,0.532864197048815,0.610758727033395,0.483556531119219,0.717189453025976,0.452011272961557,-0.42849804456779,0,0,-0.5952435755916,0,0,-0.599801326394687,-0.689357515057982,-0.599801326394687,-0.598728201295942,-0.563516839815486,0.513824182081368,0.65187807327216,-0.55727622631796,0.626473342703662,-0.598728201295942,-0.642435418320195
"TCF3",0.624730702038064,0.618665722923898,0.703597726847604,0.72172636956786,0.543304015164954,0.641994200742812,0.478497358287812,0.793150730999555,0.408345655414344,-0.384999768318541,0,0,-0.483245194494469,0,0,-0.545514827933162,-0.73900952234374,-0.545514827933162,-0.543814555163251,-0.665743128675851,0.600297628901993,0.563362993750065,-0.510059550876812,0.505165341304142,-0.543814555163251,-0.810313356862386
"SNAI2",0.765409911096154,0.755304387364976,0.835267813540527,0.856384056997576,0.661866108851271,0.784802098303711,0.60404239698608,0.818720516559578,0.498100641787013,-0.476548986116667,0,0,-0.614070607922428,0,0,-0.692237447116122,-0.881593424224551,-0.692237447116122,-0.688768989094976,-0.786163371286019,0.727733721709433,0.714965579973273,-0.63868878207004,0.642997469443768,-0.688768989094976,-0.843911225887629
"SNAI1",0.577522226769025,0.579277336351908,0.558063682650038,0.494800353914208,0.368140213419233,0.46499478034058,0.33271988547858,0.545617723503833,0.222117944187454,-0.385931059763025,0,0,-0.502821676199277,0,0,-0.536008203804315,-0.527450537211449,-0.536008203804315,-0.53745202075996,-0.471703823144061,0.435256218874284,0.421509611522287,-0.499571868507343,0.381611390939967,-0.53745202075996,-0.567949512225832
"OVOL2",-0.400739902418216,-0.465373030203855,-0.492466872851864,-0.467299552836468,-0.365665722801275,-0.381475605036402,-0.334809164002976,-0.493764503422694,-0.343785875924917,0.182386266889144,-0.0240521206167531,0,0.432224677601454,0,-0.0241136714745482,0.442434938885304,0.4712686735711,0.442434938885304,0.428854611228151,0.440121614382717,-0.408255122163247,-0.343687092075676,0.313052036471665,-0.414099282016433,0.428854611228151,0.50411845705492
