"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.786561782770657,0.786561782770657,0.775324052187217,0.746012501323266,0.793518315788216,0.793518315788216,0.754111238199795,0.717316273025932,0.517531916704515,0.505087892684181,0,0,-0.464147597114273,-0.493293022384198,-0.503384940147925,-0.52084625038226,-0.459339288880496,-0.663619201038163,-0.590415904924253,-0.612701067250634,-0.858924956699509,-0.657902018239599,-0.839634035109107
"miR200c",0.747849771625577,0.747849771625577,0.742371575905268,0.714017529966497,0.767719265786931,0.767719265786931,0.715164317011478,0.702727011893621,0.573633284738564,0.499296019421165,0,0,-0.501360506361365,-0.497203176938579,-0.530853813200509,-0.554993468486275,-0.518671287692348,-0.639716652561598,-0.671628761524764,-0.690808052849571,-0.829641054194688,-0.735643396557943,-0.780133529069537
"miR200b",0.747849771625577,0.747849771625577,0.742371575905268,0.714017529966497,0.767719265786931,0.767719265786931,0.715164317011478,0.702727011893621,0.573633284738564,0.499296019421165,0,0,-0.501360506361365,-0.497203176938579,-0.530853813200509,-0.554993468486275,-0.518671287692348,-0.639716652561598,-0.671628761524764,-0.690808052849571,-0.829641054194688,-0.735643396557943,-0.780133529069537
"miR200a",0.747849771625577,0.747849771625577,0.742371575905268,0.714017529966497,0.767719265786931,0.767719265786931,0.715164317011478,0.702727011893621,0.573633284738564,0.499296019421165,0,0,-0.501360506361365,-0.497203176938579,-0.530853813200509,-0.554993468486275,-0.518671287692348,-0.639716652561598,-0.671628761524764,-0.690808052849571,-0.829641054194688,-0.735643396557943,-0.780133529069537
"miR141",0.747849771625577,0.747849771625577,0.742371575905268,0.714017529966497,0.767719265786931,0.767719265786931,0.715164317011478,0.702727011893621,0.573633284738564,0.499296019421165,0,0,-0.501360506361365,-0.497203176938579,-0.530853813200509,-0.554993468486275,-0.518671287692348,-0.639716652561598,-0.671628761524764,-0.690808052849571,-0.829641054194688,-0.735643396557943,-0.780133529069537
"miR101",0.698262572456898,0.698262572456898,0.688962678801858,0.640578066952693,0.705006841607455,0.705006841607455,0.597649359194921,0.649272399048305,0.532507531997994,0.474293047612287,0,0,-0.391571333988658,-0.400105831685366,-0.493221734016528,-0.440658552870624,-0.582636463066394,-0.564104799517923,-0.54153121698219,-0.618888985968855,-0.760470076174542,-0.598843678728327,-0.741953473439319
"CDH1",0.607625982779536,0.607625982779536,0.802827998474437,0.772702107883469,0.614167766385173,0.614167766385173,0.548366608926458,0.573091153840765,0.726939930495036,0.430805204401475,0,0,-0.543209023345561,-0.454035979351994,-0.473004612087785,-0.603591493465082,-0.665482844020965,-0.789809928693465,-0.63762525704691,-0.855545383978078,-0.682571931246959,-0.708327223206863,-0.664310568891844
"miR34a",0.71496142735116,0.71496142735116,0.707101292165506,0.665827095260775,0.720814404175586,0.720814404175586,0.631758805308776,0.666556169987362,0.601739408708758,0.496144457275689,0,0,-0.516826614112819,-0.486636167763678,-0.543995987022964,-0.56765999337321,-0.550242212949692,-0.786906825242032,-0.557332759633283,-0.74280938860589,-0.77815395960211,-0.616729726971528,-0.661565986094295
"CLDN7",0.535849238198512,0.535849238198512,0.732188863473624,0.805931530182335,0.54082906909519,0.54082906909519,0.481871244688048,0.507990351970817,0.665482844020965,0.384082307782262,0,0,-0.478639807469471,-0.408178173462151,-0.416376378621031,-0.543209023345561,-0.600321169158799,-0.721252938238665,-0.561206913744391,-0.791979110840356,-0.614167766385173,-0.63762525704691,-0.59886780431301
"GRHL2",0.629954061543002,0.629954061543002,0.556329469628745,0.528775410231471,0.634542551033824,0.634542551033824,0.603464068006232,0.508659604816062,0.344363254002438,0.418708167638545,0.0255409753580788,0.0256364332958402,-0.31237792991603,-0.361215697586274,-0.37265683568437,-0.352767547813019,-0.303166898529045,-0.416469074941267,-0.53681848780432,-0.403370017060831,-0.680295847668735,-0.583846431727999,-0.47097548353115
