"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.782810629282642,0.782810629282642,0.759258017005639,0.712562703060505,0.765868692328886,0.765868692328886,0.729953181828439,0.706623763711288,0.482259015200099,0.298179801178085,0.121855887597822,0.109696537682055,-0.445564036141925,-0.473738427530947,-0.483526860630454,-0.496999314754832,-0.430014193872106,-0.62649825637557,-0.544425025365366,-0.561584929805413,-0.826035646776657,-0.604763066946067,-0.870972230392214
"miR200c",0.768164580792082,0.768164580792082,0.748586649137999,0.701053920520358,0.755409161267263,0.755409161267263,0.704449064807301,0.702595334575814,0.551884007575708,0.30554797298039,0.117188525708916,0.105857443427061,-0.491772646685332,-0.487363344891963,-0.521088700899213,-0.542081001093248,-0.500943839714319,-0.616872517497614,-0.645000259690425,-0.657257814417926,-0.814271408249124,-0.70436645367279,-0.848511002355686
"miR200b",0.768164580792082,0.768164580792082,0.748586649137999,0.701053920520358,0.755409161267263,0.755409161267263,0.704449064807301,0.702595334575814,0.551884007575708,0.30554797298039,0.117188525708916,0.105857443427061,-0.491772646685332,-0.487363344891963,-0.521088700899213,-0.542081001093248,-0.500943839714319,-0.616872517497614,-0.645000259690425,-0.657257814417926,-0.814271408249124,-0.70436645367279,-0.848511002355686
"miR200a",0.768164580792082,0.768164580792082,0.748586649137999,0.701053920520358,0.755409161267263,0.755409161267263,0.704449064807301,0.702595334575814,0.551884007575708,0.30554797298039,0.117188525708916,0.105857443427061,-0.491772646685332,-0.487363344891963,-0.521088700899213,-0.542081001093248,-0.500943839714319,-0.616872517497614,-0.645000259690425,-0.657257814417926,-0.814271408249124,-0.70436645367279,-0.848511002355686
"miR141",0.768164580792082,0.768164580792082,0.748586649137999,0.701053920520358,0.755409161267263,0.755409161267263,0.704449064807301,0.702595334575814,0.551884007575708,0.30554797298039,0.117188525708916,0.105857443427061,-0.491772646685332,-0.487363344891963,-0.521088700899213,-0.542081001093248,-0.500943839714319,-0.616872517497614,-0.645000259690425,-0.657257814417926,-0.814271408249124,-0.70436645367279,-0.848511002355686
"miR101",0.696956114507875,0.696956114507875,0.678593734500768,0.617032555504072,0.686716462480939,0.686716462480939,0.581418757998234,0.642134655407937,0.508111518469219,0.301836442131815,0.094840010954363,0.0850483880276362,-0.37926363196554,-0.386610110574291,-0.479824393135566,-0.424544777279421,-0.562822154617769,-0.538296057112582,-0.510994076951383,-0.582431593328792,-0.738311993280847,-0.563243194492404,-0.766160995922393
"CDH1",0.612710558696174,0.612710558696174,0.801520003014925,0.761042768931361,0.605926103815815,0.605926103815815,0.541224259779152,0.571579033133987,0.714785692692464,0.293592425735323,0.0714968740613439,0.05896477339365,-0.539429181083432,-0.447772942787943,-0.467528070210967,-0.596677521056872,-0.657333652965506,-0.776892763364916,-0.621589185182494,-0.834324930305383,-0.671180952927814,-0.687552726316361,-0.691459950019524
"miR34a",0.713050628166806,0.713050628166806,0.697183677489734,0.643801296927576,0.704276572570521,0.704276572570521,0.617104697579693,0.660036203155324,0.579825444171542,0.328588707208257,0.0884518445381116,0.0788581116866725,-0.506056274973674,-0.474294308811137,-0.532061103615615,-0.553318366255669,-0.532830399611001,-0.76361265486711,-0.529187942902193,-0.709357083639885,-0.757925468513865,-0.583960493270566,-0.682213432434214
"CLDN7",0.53964302584264,0.53964302584264,0.731469564450871,0.797264450016079,0.534562317837685,0.534562317837685,0.476773928653324,0.507146997293322,0.657333652965506,0.263901612808647,0.05896477339365,0.0493115942028986,-0.476554060076656,-0.403648409991295,-0.413504532365218,-0.539429181083432,-0.595599187163092,-0.712546890259919,-0.54720093069636,-0.775900023799061,-0.605926103815815,-0.621589185182494,-0.622022618408114
"OVOL2",0.43807282416626,0.43807282416626,0.465029862864038,0.493560992630693,0.422711276363399,0.422711276363399,0.427340093164441,0.311450682512206,0.432147165867084,0.108402367701562,0.0134050722761023,0.00709018123363207,-0.332012952081201,-0.339492912514722,-0.351288755278896,-0.361111578079331,-0.402704177590761,-0.458853427508629,-0.332102397259223,-0.479935272358277,-0.456813712610781,-0.366584181871216,-0.397643072057665
"GRHL2",0.305026423349107,0.305026423349107,0.208130472215063,0.13713988350076,0.301671673611361,0.301671673611361,0.277018098974408,0.311009957579317,-0.0348301904824614,0.0211855188868378,0.279366089975297,0.275025357205454,-0.047114075120272,-0.082482669878992,-0.0557476630200127,-0.0585742751318334,0.0475517011123307,-0.0569706615833524,-0.0996605565037774,0.0204038054177755,-0.316460730464802,-0.112875299542741,-0.229646641772899
"NP63",0.033567623872835,0.033567623872835,-0.153985681355401,-0.191221050487422,0.0525314328982337,0.0525314328982337,0.0309140845697304,0.176007234422627,-0.372726068350821,-0.0607527744027495,0.230648106480818,0.333727427203088,0.262604518175761,0.149287659559202,0.167368420210235,0.266111754796427,0.367484552916861,0.321654806802145,0.0765723998098944,0.392152966610914,-0.0472769535113864,0.0792100596356479,-5.6764831036743e-05
"SNAI1",-0.529063722352818,-0.529063722352818,-0.516661015114269,-0.550044417288261,-0.526799114553404,-0.526799114553404,-0.492970907032788,-0.496491225147693,-0.457603360932714,-0.269667640870513,-0.0608715149811631,-0.0542934703842506,0.327207354268164,0.215136754530568,0.41666908825297,0.360171450753431,0.424578050440075,0.47976144536541,0.401855824498861,0.522178047838891,0.56525636484391,0.441290462438812,0.572206865244533
"TCF3",-0.53964302584264,-0.53964302584264,-0.731469564450871,-0.797264450016079,-0.534562317837685,-0.534562317837685,-0.476773928653324,-0.507146997293322,-0.657333652965506,-0.263901612808647,-0.05896477339365,-0.0493115942028986,0.476554060076656,0.403648409991295,0.413504532365218,0.539429181083432,0.595599187163092,0.712546890259919,0.54720093069636,0.775900023799061,0.605926103815815,0.621589185182494,0.622022618408114
"KLF8",-0.53964302584264,-0.53964302584264,-0.731469564450871,-0.797264450016079,-0.534562317837685,-0.534562317837685,-0.476773928653324,-0.507146997293322,-0.657333652965506,-0.263901612808647,-0.05896477339365,-0.0493115942028986,0.476554060076656,0.403648409991295,0.413504532365218,0.539429181083432,0.595599187163092,0.712546890259919,0.54720093069636,0.775900023799061,0.605926103815815,0.621589185182494,0.622022618408114
"FOXC2",-0.759284654533234,-0.759284654533234,-0.732768602812232,-0.682773785467051,-0.741208144027382,-0.741208144027382,-0.706435797591924,-0.677667881325589,-0.45605504701468,-0.281085134539727,-0.118597305402029,-0.107157890926562,0.42702371121752,0.451716905205864,0.462637649798132,0.475536554840773,0.406836417365398,0.599335240577592,0.508476430293367,0.528841836333946,0.797889278372744,0.565300607191143,0.648897558986074
"TGFbeta",-0.588860510371699,-0.588860510371699,-0.675792470938753,-0.6221258795857,-0.582895612880791,-0.582895612880791,-0.583733420952104,-0.549486358692712,-0.548505003891273,-0.299238874002261,-0.0643847826858213,-0.0554804490799342,0.477995618169063,0.443899130632556,0.502744778191211,0.523939847062036,0.503137961214468,0.642407047729593,0.629664745278683,0.691626568503458,0.634484538689749,0.582631474643635,0.652084084126305
"ZEB1",-0.817473764070795,-0.817473764070795,-0.788696383658322,-0.734546458592197,-0.797889278372744,-0.797889278372744,-0.758289891641945,-0.729305847852374,-0.503076612832675,-0.302178769779204,-0.126828136532044,-0.118597305402029,0.475536554840773,0.486184148506274,0.50812941707941,0.523767098027058,0.45605504701468,0.651684159152656,0.565300607191143,0.576309416495389,0.75184781298737,0.621600760638682,0.706132615991695
"SNAI2",-0.679716955443717,-0.679716955443717,-0.865883357803678,-0.820395627379412,-0.671180952927814,-0.671180952927814,-0.600543810299468,-0.63097805479716,-0.768380087614596,-0.318170012637493,-0.0811330749240443,-0.0714968740613439,0.596677521056872,0.487919968216841,0.51904869959495,0.651118489500832,0.714785692692464,0.837025184861639,0.687552726316361,0.788843100012962,0.732868778256163,0.751518685596766,0.756868443875346
"GSC",-0.71585432484101,-0.71585432484101,-0.697474387825506,-0.642499015134807,-0.706845527558227,-0.706845527558227,-0.629367175530828,-0.660409430546094,-0.566963872801777,-0.333152688770848,-0.0863425619990336,-0.0768768634224325,0.57602182972954,0.477174675545108,0.610258423835139,0.623332077621183,0.519954168226206,0.56046014379733,0.530797493017256,0.602796580323289,0.760751530574818,0.585993659534177,0.785625813365125
"TWIST1",-0.725784590064756,-0.725784590064756,-0.708811514115633,-0.754077123790114,-0.715714531223332,-0.715714531223332,-0.624384184536506,-0.669921551213879,-0.586796529197646,-0.331727215798234,-0.0904617756027147,-0.0803785011899564,0.597150500394074,0.407865120137234,0.60848035904257,0.54559462532157,0.538514897967252,0.673076850135339,0.536386563477814,0.719443476983824,0.770793156093298,0.592455112559846,0.798226420508428
"TWIST2",-0.728038964330558,-0.728038964330558,-0.711910395310578,-0.759735354439411,-0.718423744381096,-0.718423744381096,-0.63207630887835,-0.674147191745371,-0.600579359981837,-0.337325977830858,-0.0897334450672889,-0.0797647683475039,0.620452208865767,0.490208072445271,0.529007494005833,0.669030924509157,0.552140542883125,0.677431769010471,0.541609403870518,0.724654739206514,0.773870773210869,0.598155536662445,0.800161871396769
"ZEB2",-0.91438783399057,-0.91438783399057,-0.898837132126056,-0.857848101973904,-0.704221581695817,-0.704221581695817,-0.658727399312873,-0.657885177087289,-0.618406063371374,-0.313112834600218,-0.0917428808541333,-0.0817490785609817,0.45509735655599,0.475136828528168,0.494299471606452,0.514377724166038,0.56062468379358,0.672391485853065,0.702894588395627,0.721425828590217,0.770340710971432,0.77177179066918,0.898415148345461
