"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.884108243277156,0.754369666428369,0.850565743682309,0.606138417751507,0.483657534161357,0.792098472229214,0.431154570873651,0.712481549667124,0.442138182311783,-0.468119718932979,0,0,-0.408470381938741,0,0,-0.903239029254335,-0.889132792695139,-0.903239029254335,-0.692438694927972,-0.604475133763588,0.550446476251681,0.72320525901896,-0.638886883192763,0.473284582422705,-0.692438694927972,-0.855435484794661
"ZEB1",0.711353085589028,0.765599949196061,0.756135231721998,0.620838655984196,0.514778018507799,0.687858088938047,0.47020837900946,0.604253861282816,0.471129781112121,-0.508393066672339,0,0,-0.553539827802879,0,0,-0.829599070056482,-0.805954501160223,-0.829599070056482,-0.812933129229926,-0.518057820856058,0.472103156834602,0.629286637498133,-0.725401548308812,0.505913486781693,-0.812933129229926,-0.763805645164501
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.749009701804362,0.715002913945949,0.611635812729586,0.554855281372107,0.591807900177837,0.58571801861449,0.551598732715631,0.670209947717601,0.41696136389813,-0.463571689623379,0,0,-0.317712596514278,0,0,-0.680007015281358,-0.663900258468355,-0.680007015281358,-0.667053843065537,-0.546326844975933,0.504330025565646,0.532852030343143,-0.619930945069679,0.468075912061981,-0.667053843065537,-0.718391674914434
"TWIST1",0.748506805569709,0.715479308833995,0.708830958433585,0.554669730699155,0.470119522294483,0.583478539136343,0.529817088610135,0.668636411398343,0.337176373507965,-0.460405116085152,0,0,-0.354620684018424,0,0,-0.679867432606185,-0.663369614006345,-0.679867432606185,-0.6674246619888,-0.535447325365587,0.493350029144903,0.530479595135642,-0.618165478243002,0.547774146852556,-0.6674246619888,-0.715738249975514
"TGFbeta",0.570307487496118,0.536603251612946,0.539623781297035,0.454032641469666,0.415839026494227,0.53530662060515,0.381670714829489,0.593378500331675,0.352481215212479,-0.362265679192768,0,0,-0.160381767299131,0,0,-0.509116612742286,-0.5933272891077,-0.509116612742286,-0.495958486533804,-0.461302894620743,0.425792441815901,0.590219024005627,-0.463843932869085,0.418015588177281,-0.495958486533804,-0.545483442831147
"TCF3",0.599271241370108,0.576229953844173,0.675055040501474,0.632571445472874,0.495835552276265,0.624241512922015,0.440898475799982,0.746749248122204,0.359967098851407,-0.365215681687292,0,0,-0.238345386433728,0,0,-0.519915189956704,-0.71053328915805,-0.519915189956704,-0.511888074752632,-0.629029909126035,0.572659770547582,0.553007146418481,-0.481902784999676,0.381906707219284,-0.511888074752632,-0.779642315278735
"SNAI2",0.720467400472123,0.689589180072867,0.78701937209066,0.732903356753298,0.59106488304893,0.749274258145985,0.544977650549837,0.749207007772396,0.43026417928681,-0.443111036920878,0,0,-0.306075692511379,0,0,-0.646508086977319,-0.832453448136164,-0.646508086977319,-0.634958355442094,-0.72837894143287,0.680658779107595,0.688711509034707,-0.591222888065225,0.474228541932954,-0.634958355442094,-0.792675270998339
"SNAI1",0.426939199159364,0.394859475170186,0.404419966736625,0.227701460575136,0.200231271340528,0.333666568144436,0.180576051356776,0.352953738439851,0.0822949078192968,-0.277775180481298,0,0,-0.138980913290097,0,0,-0.383745315052636,-0.367455136907509,-0.383745315052636,-0.371308239989841,-0.312294231524918,0.291623735891001,0.307947375693005,-0.347755748377649,0.277112695820037,-0.371308239989841,-0.409148932864483
"OVOL2",-0.378390058411382,-0.433068567039744,-0.468510318708616,-0.402618352243685,-0.330240036953272,-0.364483004866236,-0.30513392947899,-0.45875604389365,-0.308593486903453,0.166642455822526,-0.0240834337367673,0,0.230365066343692,0,-0.0241428552949085,0.420076869676294,0.446917926928653,0.420076869676294,0.402880756836337,0.411148622195959,-0.384682065929988,-0.331576121047894,0.290371059653451,-0.328116081073696,0.402880756836337,0.478617328722398
