"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.807791760646504,0.807791760646504,0.790724138231526,0.754053386696518,0.797721088061473,0.797721088061473,0.757517325486845,0.721001895547194,0.51852905176185,0.507702390314193,0,0,-0.464882211192573,-0.495604904375003,-0.505055177536812,-0.522262388308528,-0.459631490042087,-0.665194952958045,-0.598938516166191,-0.615136828526981,-0.864722999737667,-0.668699848501759,-0.891534210524499
"miR200c",0.787241200569352,0.787241200569352,0.773056131250112,0.733691130843852,0.780031721222853,0.780031721222853,0.725709330105299,0.713585771780651,0.580169833027592,0.507101336209251,0,0,-0.506542809305677,-0.504624045753289,-0.53788378116448,-0.561826126245079,-0.523479160528759,-0.647481780189526,-0.691849477236124,-0.700556907458007,-0.84469497037408,-0.759267148949408,-0.864263116082617
"miR200b",0.787241200569352,0.787241200569352,0.773056131250112,0.733691130843852,0.780031721222853,0.780031721222853,0.725709330105299,0.713585771780651,0.580169833027592,0.507101336209251,0,0,-0.506542809305677,-0.504624045753289,-0.53788378116448,-0.561826126245079,-0.523479160528759,-0.647481780189526,-0.691849477236124,-0.700556907458007,-0.84469497037408,-0.759267148949408,-0.864263116082617
"miR200a",0.787241200569352,0.787241200569352,0.773056131250112,0.733691130843852,0.780031721222853,0.780031721222853,0.725709330105299,0.713585771780651,0.580169833027592,0.507101336209251,0,0,-0.506542809305677,-0.504624045753289,-0.53788378116448,-0.561826126245079,-0.523479160528759,-0.647481780189526,-0.691849477236124,-0.700556907458007,-0.84469497037408,-0.759267148949408,-0.864263116082617
"miR141",0.787241200569352,0.787241200569352,0.773056131250112,0.733691130843852,0.780031721222853,0.780031721222853,0.725709330105299,0.713585771780651,0.580169833027592,0.507101336209251,0,0,-0.506542809305677,-0.504624045753289,-0.53788378116448,-0.561826126245079,-0.523479160528759,-0.647481780189526,-0.691849477236124,-0.700556907458007,-0.84469497037408,-0.759267148949408,-0.864263116082617
"miR101",0.71310335324689,0.71310335324689,0.699474579822365,0.645122629134412,0.707558314065107,0.707558314065107,0.599678197918773,0.651494108320275,0.532558168599046,0.475841732193124,0,0,-0.391730848051475,-0.401379098826221,-0.494093360580493,-0.441253976592259,-0.582309230890894,-0.564577067999403,-0.546994553171997,-0.619767408420148,-0.764178913251528,-0.606148314815983,-0.77956345402187
"CDH1",0.618767387080073,0.618767387080073,0.810198298984645,0.77411644593433,0.615129728998117,0.615129728998117,0.548951016871195,0.573699852260281,0.723215814879291,0.431043683338066,0,0,-0.54194954558707,-0.453657375352321,-0.47256478785785,-0.60230707538122,-0.661824209743923,-0.788384176768665,-0.64069641099616,-0.853892835610919,-0.684239663831612,-0.712781503220993,-0.69547549349448
"miR34a",0.726039376705902,0.726039376705902,0.713903502182006,0.665809375292222,0.721583769276926,0.721583769276926,0.632198240272929,0.667046992372896,0.598461703707977,0.496346963421516,0,0,-0.515041013989227,-0.486293525321024,-0.543444643816032,-0.565993898265835,-0.546945925533016,-0.784082688822299,-0.5604340344895,-0.739587786467043,-0.779720060801082,-0.62138019061565,-0.692465150487176
"CLDN7",0.543604692600911,0.543604692600911,0.737174734230633,0.806155519978001,0.541031198058809,0.541031198058809,0.481883650997859,0.507965632553838,0.661824209743923,0.383857290708725,0,0,-0.477376990770613,-0.407423603688407,-0.415877663837676,-0.54194954558707,-0.596936612251951,-0.719809654935392,-0.562453886688693,-0.790120951402217,-0.615129728998117,-0.64069641099616,-0.623811150537587
"GRHL2",0.647349843019894,0.647349843019894,0.568975238151617,0.539469198852068,0.638283049803773,0.638283049803773,0.606575350584744,0.511931084362302,0.346152386783717,0.420989620415825,0.0255411322143393,0.0256368193348529,-0.313438518114263,-0.363384663407171,-0.374514207406453,-0.35456506919984,-0.304309583889112,-0.418783862945448,-0.544081675482676,-0.406569780011111,-0.685358848441269,-0.593053868156868,-0.513830217629086
