"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.814201170371841,0.814201170371841,0.794648282968146,0.758065297933579,0.797861168863292,0.797861168863292,0.757353678719885,0.720784556244965,0.519437473811768,0.507260521257004,0,0,-0.464924301219049,-0.495358328421386,-0.504822852932175,-0.522367368868077,-0.460321156246352,-0.665879785991624,-0.599770581711979,-0.616556481282982,-0.865138218464937,-0.670332303878141,-0.914683034393153
"miR200c",0.7985287523399,0.7985287523399,0.780216273908349,0.739657392889343,0.780851365620107,0.780851365620107,0.725869511886656,0.713711558392501,0.581313249311796,0.506716907746038,0,0,-0.506550846042516,-0.504440287947441,-0.53772478718594,-0.562129437179576,-0.524263663993285,-0.648475851757969,-0.694835284281476,-0.702464496977027,-0.846011353630373,-0.763403973870114,-0.899385017269416
"miR200b",0.7985287523399,0.7985287523399,0.780216273908349,0.739657392889343,0.780851365620107,0.780851365620107,0.725869511886656,0.713711558392501,0.581313249311796,0.506716907746038,0,0,-0.506550846042516,-0.504440287947441,-0.53772478718594,-0.562129437179576,-0.524263663993285,-0.648475851757969,-0.694835284281476,-0.702464496977027,-0.846011353630373,-0.763403973870114,-0.899385017269416
"miR200a",0.7985287523399,0.7985287523399,0.780216273908349,0.739657392889343,0.780851365620107,0.780851365620107,0.725869511886656,0.713711558392501,0.581313249311796,0.506716907746038,0,0,-0.506550846042516,-0.504440287947441,-0.53772478718594,-0.562129437179576,-0.524263663993285,-0.648475851757969,-0.694835284281476,-0.702464496977027,-0.846011353630373,-0.763403973870114,-0.899385017269416
"miR141",0.7985287523399,0.7985287523399,0.780216273908349,0.739657392889343,0.780851365620107,0.780851365620107,0.725869511886656,0.713711558392501,0.581313249311796,0.506716907746038,0,0,-0.506550846042516,-0.504440287947441,-0.53772478718594,-0.562129437179576,-0.524263663993285,-0.648475851757969,-0.694835284281476,-0.702464496977027,-0.846011353630373,-0.763403973870114,-0.899385017269416
"miR101",0.729481738677776,0.729481738677776,0.710452042116702,0.650615580484266,0.708646103265144,0.708646103265144,0.599522457000719,0.651316036336864,0.53323990775178,0.475018892782896,0,0,-0.391830497543379,-0.401201966236808,-0.493520242142325,-0.441349521899661,-0.582629427846743,-0.565517512743779,-0.551207154125666,-0.621592525033091,-0.765612138658544,-0.610835550595898,-0.827252263598981
"miR34a",0.744419136201231,0.744419136201231,0.726855813376047,0.675978301295514,0.724031545975822,0.724031545975822,0.633313831801037,0.668343339600086,0.602177207980114,0.496599990227824,0,0,-0.516729657667151,-0.487114648164224,-0.543914413029886,-0.567961628820998,-0.550087067823163,-0.787918364283843,-0.566796440608521,-0.744976708874826,-0.78276714288313,-0.628607960017419,-0.743907555618727
"CDH1",0.631193391762912,0.631193391762912,0.819000926500579,0.78174732628306,0.616726781897406,0.616726781897406,0.549801240527252,0.574709950609258,0.727430554865592,0.431420187484697,0,0,-0.543234372771335,-0.454563271635023,-0.472990467951196,-0.603765453036875,-0.665532154678558,-0.790684488994172,-0.644471370047501,-0.857487270646207,-0.686406013334918,-0.717543196180551,-0.731158496765632
"CLDN7",0.553578869403503,0.553578869403503,0.744232628117252,0.812475339789879,0.541874429068295,0.541874429068295,0.482270559772203,0.508415616589752,0.665532154678558,0.383886978357934,0,0,-0.478135362870345,-0.40795458339697,-0.416224363325169,-0.543234372771335,-0.600110596514204,-0.721555220524658,-0.56451776478943,-0.793010257647865,-0.616726781897406,-0.644471370047501,-0.654532440839903
"GRHL2",0.651359322182608,0.651359322182608,0.570906568952025,0.537798476337457,0.63805932782472,0.63805932782472,0.606123666778415,0.511483569021606,0.345997448832807,0.420477145756278,0.0255385735602063,0.025635731255979,-0.313148691034707,-0.362897946515631,-0.3739846459115,-0.354166408381225,-0.304090491694946,-0.418384993722696,-0.54437829880194,-0.406421138143204,-0.68517814371632,-0.593629921805924,-0.528555701728658
