"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.806460185829362,0.806460185829362,0.789497630690313,0.75329118770465,0.796322353136215,0.796322353136215,0.756038554053351,0.718839304293003,0.50640025543381,0.50542645707459,0,0,-0.460881737393519,-0.491852773226054,-0.502600836121584,-0.517071992074296,-0.449692254486018,-0.660674848850368,-0.597922364040768,-0.604096152678592,-0.862645330859914,-0.666966961961178,-0.8897848571386
"miR200c",0.784817045230522,0.784817045230522,0.770240964543671,0.731502476853761,0.777586948521267,0.777586948521267,0.723221922586908,0.710315293704821,0.563142347816461,0.503918469124063,0,0,-0.500921409724263,-0.49925496555735,-0.53412177235952,-0.554819520191833,-0.508862082647974,-0.640615671908422,-0.690041694403517,-0.687431660705075,-0.841397615351222,-0.756589048687366,-0.861166119265612
"miR200b",0.784817045230522,0.784817045230522,0.770240964543671,0.731502476853761,0.777586948521267,0.777586948521267,0.723221922586908,0.710315293704821,0.563142347816461,0.503918469124063,0,0,-0.500921409724263,-0.49925496555735,-0.53412177235952,-0.554819520191833,-0.508862082647974,-0.640615671908422,-0.690041694403517,-0.687431660705075,-0.841397615351222,-0.756589048687366,-0.861166119265612
"miR200a",0.784817045230522,0.784817045230522,0.770240964543671,0.731502476853761,0.777586948521267,0.777586948521267,0.723221922586908,0.710315293704821,0.563142347816461,0.503918469124063,0,0,-0.500921409724263,-0.49925496555735,-0.53412177235952,-0.554819520191833,-0.508862082647974,-0.640615671908422,-0.690041694403517,-0.687431660705075,-0.841397615351222,-0.756589048687366,-0.861166119265612
"miR141",0.784817045230522,0.784817045230522,0.770240964543671,0.731502476853761,0.777586948521267,0.777586948521267,0.723221922586908,0.710315293704821,0.563142347816461,0.503918469124063,0,0,-0.500921409724263,-0.49925496555735,-0.53412177235952,-0.554819520191833,-0.508862082647974,-0.640615671908422,-0.690041694403517,-0.687431660705075,-0.841397615351222,-0.756589048687366,-0.861166119265612
"miR101",0.710939499447416,0.710939499447416,0.696974624406058,0.643084524197305,0.705375329962575,0.705375329962575,0.597497449985066,0.64859223211573,0.518402042838592,0.473021586804625,0,0,-0.386823773994607,-0.396953329537519,-0.49100434222283,-0.435301216197266,-0.570042353179034,-0.55710691336475,-0.545359199566515,-0.607092404094455,-0.761233823107556,-0.603741144675055,-0.776811880649413
"miR34a",0.720230429169892,0.720230429169892,0.707283555786373,0.660006757001064,0.715872019886293,0.715872019886293,0.626367882735271,0.660476051981649,0.569036304724639,0.490488955644291,0,0,-0.505395579923128,-0.476647541389648,-0.536210843009349,-0.554852929771223,-0.519904055443523,-0.772183773633208,-0.555773220220907,-0.721707186153578,-0.772719126392613,-0.615384968613697,-0.685402930823284
"CDH1",0.610008560455808,0.610008560455808,0.700177450471513,0.76211749285076,0.606090507541978,0.606090507541978,0.530035479527663,0.563049427406214,0.589550606759216,0.414247223280244,0,0,-0.522892469431789,-0.42083614775293,-0.452012915317668,-0.580734998880022,-0.531328477937109,-0.671498184121376,-0.531982576025183,-0.731809871195695,-0.672867826456761,-0.601308186760359,-0.684895576010583
"CLDN7",0.536384667418822,0.536384667418822,0.628636957894791,0.7958253580193,0.533498355342216,0.533498355342216,0.464309585310149,0.498999768374914,0.531328477937109,0.368014735586189,0,0,-0.460724780270235,-0.376153434405009,-0.397358816681074,-0.522892469431789,-0.470810830878285,-0.605440354175771,-0.454767386151765,-0.671302287250553,-0.606090507541978,-0.531982576025183,-0.615506104331035
"GRHL2",0.654818848406959,0.654818848406959,0.584165393245799,0.548176541004706,0.644859278715427,0.644859278715427,0.613052698844558,0.516535315873259,0.359985977686473,0.423406539112948,0.0255641083711695,0.025666664823835,-0.320478962335741,-0.368317397098218,-0.380348028508609,-0.361981111876329,-0.31842634465895,-0.439493026679758,-0.55012697421568,-0.425166362202956,-0.69269047367536,-0.599813319493672,-0.523582340424665
