"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.826134309783698,0.826134309783698,0.803835754589904,0.76622910005943,0.825352659696294,0.825352659696294,0.772816111677033,0.739543931767552,0.522748613380869,0.517204684562928,0,0,-0.466000681478811,-0.497096590747755,-0.506660266894899,-0.524756510658017,-0.462195125399225,-0.672250806461756,-0.610218723591833,-0.623423587373361,-0.896487180182104,-0.683198026373458,-0.898605282395665
"miR200c",0.799284637042567,0.799284637042567,0.781804160114177,0.742637750725915,0.798648260360467,0.798648260360467,0.73409628685753,0.726363610886142,0.583025497086314,0.513479355372402,0,0,-0.506926592373929,-0.50495034922546,-0.538442547584636,-0.563034700482037,-0.525240411526186,-0.652024325275084,-0.699059028077938,-0.706419034390646,-0.866693182922945,-0.768905258042914,-0.868463898463244
"miR200b",0.799284637042567,0.799284637042567,0.781804160114177,0.742637750725915,0.798648260360467,0.798648260360467,0.73409628685753,0.726363610886142,0.583025497086314,0.513479355372402,0,0,-0.506926592373929,-0.50495034922546,-0.538442547584636,-0.563034700482037,-0.525240411526186,-0.652024325275084,-0.699059028077938,-0.706419034390646,-0.866693182922945,-0.768905258042914,-0.868463898463244
"miR200a",0.799284637042567,0.799284637042567,0.781804160114177,0.742637750725915,0.798648260360467,0.798648260360467,0.73409628685753,0.726363610886142,0.583025497086314,0.513479355372402,0,0,-0.506926592373929,-0.50495034922546,-0.538442547584636,-0.563034700482037,-0.525240411526186,-0.652024325275084,-0.699059028077938,-0.706419034390646,-0.866693182922945,-0.768905258042914,-0.868463898463244
"miR141",0.799284637042567,0.799284637042567,0.781804160114177,0.742637750725915,0.798648260360467,0.798648260360467,0.73409628685753,0.726363610886142,0.583025497086314,0.513479355372402,0,0,-0.506926592373929,-0.50495034922546,-0.538442547584636,-0.563034700482037,-0.525240411526186,-0.652024325275084,-0.699059028077938,-0.706419034390646,-0.866693182922945,-0.768905258042914,-0.868463898463244
"miR101",0.720000895832203,0.720000895832203,0.704153208773686,0.650425665918411,0.718721580485076,0.718721580485076,0.603778282079958,0.65835066559991,0.533750702780568,0.478423556943565,0,0,-0.39114472513045,-0.400581971696801,-0.493463862400889,-0.441138810350598,-0.582797744277579,-0.566622397717745,-0.550454038445673,-0.623007148498879,-0.777905748009133,-0.611309425675977,-0.781105189810506
"CDH1",0.623567207301217,0.623567207301217,0.813950054373426,0.779773290982876,0.622683250588133,0.622683250588133,0.551792003614026,0.578448769481301,0.727451840441888,0.432716350889485,0,0,-0.54307633857173,-0.454147656552589,-0.473047081970049,-0.603661725895674,-0.665542282581076,-0.791007619816638,-0.642383195652916,-0.857838692166243,-0.694613601834005,-0.716178999599786,-0.697091981151322
"miR34a",0.73341806087622,0.73341806087622,0.719971504119258,0.674143144009927,0.732895467348804,0.732895467348804,0.636672365186848,0.674498100551258,0.602606022529615,0.49957357560752,0,0,-0.51632842073569,-0.486719558624763,-0.543957518902384,-0.567846339019187,-0.550258724750598,-0.788929847516734,-0.564379336126661,-0.746173982334687,-0.793732218855422,-0.627090692894162,-0.695202921834723
"CLDN7",0.546934182350278,0.546934182350278,0.739793559900807,0.810564144982977,0.546304172216118,0.546304172216118,0.483715943616388,0.5110324553716,0.665542282581076,0.38455111597592,0,0,-0.478425635041738,-0.407840030529323,-0.41625171279707,-0.54307633857173,-0.600215037527804,-0.721580868224281,-0.563367501020093,-0.793048913200546,-0.622683250588133,-0.642383195652916,-0.624684745475355
"GRHL2",0.662218030726941,0.662218030726941,0.557471734254716,0.530339372389437,0.664776611257491,0.664776611257491,0.620615325076251,0.491998423315854,0.341472568851995,0.424601440524715,0.0175212365245233,0.0176550206698858,-0.307587958864727,-0.356577191309268,-0.368429815146031,-0.348655555931727,-0.299116199918188,-0.414542609551044,-0.544124280147951,-0.404363921062881,-0.713734086946759,-0.593669034104569,-0.5081199274622
