"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.908150026150776,0.791993350985806,0.877379744831005,0.694726070980629,0.527367535237689,0.808814484736676,0.464471887163299,0.755529453533785,0.487494055382863,-0.48613316542952,0,0,-0.673280373894272,0,0,-0.926902888527119,-0.915820016850609,-0.926902888527119,-0.721189434330194,-0.639260805424848,0.576315944269406,0.734000235811752,-0.664484607860909,0.505012955784513,-0.721189434330194,-0.884046752007581
"ZEB1",0.738613066404391,0.805688815158776,0.785600887538716,0.706735957977816,0.561177872320181,0.707526544271142,0.507063489282043,0.649016040543878,0.51856701634745,-0.528167173663658,0,0,-0.798952889595121,0,0,-0.856357825526669,-0.835526337115879,-0.856357825526669,-0.844444096616708,-0.555016856720678,0.500712330821268,0.642804321413306,-0.753256881778645,0.540476445088868,-0.844444096616708,-0.795112095078929
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.811367323181575,0.79643933333366,0.676613526044484,0.700873528876029,0.683422465776634,0.635513179604263,0.630869733103084,0.758973887888614,0.503164530462981,-0.508223264964806,0,0,-0.647674713494676,0,0,-0.74160454292019,-0.729945045100286,-0.74160454292019,-0.736248684072038,-0.622455482596254,0.569058127528691,0.57247118038572,-0.681890107250288,0.54109450542881,-0.736248684072038,-0.786616784767884
"TWIST1",0.810465037162026,0.79497261393521,0.772670523479431,0.698203299305367,0.561170796626077,0.632270088569573,0.608562143693185,0.75589491985774,0.421783211759132,-0.50384570510541,0,0,-0.641226761905723,0,0,-0.74052534624285,-0.728277329133477,-0.74052534624285,-0.73493968992738,-0.610299403341807,0.556895403341807,0.569432344006743,-0.67840827063643,0.621592406920897,-0.73493968992738,-0.782761586938845
"TGFbeta",0.658687954889483,0.649774197132995,0.63107638718835,0.658009496123092,0.532916729290492,0.608356263141021,0.483972959169796,0.715826596494147,0.452476292731003,-0.427049220912044,0,0,-0.593808752379315,0,0,-0.597292413833502,-0.68747342887698,-0.597292413833502,-0.594476836102569,-0.563046051332185,0.513695465224842,0.650275718752848,-0.553816847601376,0.510202372986331,-0.594476836102569,-0.64068900161496
"TCF3",0.624469925006737,0.615775955179647,0.702883692929944,0.721101519559488,0.543190479819789,0.641195334798247,0.478338754005497,0.792183386086101,0.408394575730889,-0.384474985731987,0,0,-0.482416307397395,0,0,-0.544094996438758,-0.7379456297229,-0.544094996438758,-0.541518965379984,-0.66513130446393,0.599799170710744,0.562811551505819,-0.508570872360407,0.416531558592531,-0.541518965379984,-0.809196118087174
"SNAI2",0.764570298195136,0.750935812280099,0.833851989163965,0.855106534303409,0.661449874568439,0.782929291702414,0.603764530182572,0.817028045782556,0.49795872356356,-0.475319617612583,0,0,-0.61251236434318,0,0,-0.689825963453379,-0.879696314555006,-0.689825963453379,-0.685105779486896,-0.785085706013183,0.726898404115589,0.71352253366573,-0.636095585992025,0.527689996549415,-0.685105779486896,-0.842037897788903
"SNAI1",0.580466389966215,0.581618774225077,0.5603731197707,0.496840535338842,0.370702285282243,0.467636761709055,0.334956991577634,0.547025068589466,0.224689345841921,-0.388932104887125,0,0,-0.504434140768147,0,0,-0.539052948843113,-0.529869945765445,-0.539052948843113,-0.539828258524977,-0.47358063063095,0.437014259615421,0.423789307927476,-0.502249311805215,0.42558338165921,-0.539828258524977,-0.56949727235289
"OVOL2",-0.401160845120335,-0.465589434501996,-0.492772493875416,-0.467435678080605,-0.365999806342425,-0.381930044562634,-0.335044700034235,-0.493578480251216,-0.34422236382921,0.183138708736453,-0.0240834454511235,0,0.432942292816412,0,-0.0241429055533948,0.442696386744842,0.471455374662436,0.442696386744842,0.429190901378216,0.440110269809885,-0.408208638770579,-0.344081738539642,0.313712032290906,-0.355358261742157,0.429190901378216,0.503263136901641
"NP63",-0.0803125340776653,-0.160680719215313,0.0416916709404544,0.198562064382361,0.174512258632488,-0.0969318242404411,0.179415321922488,0.242741539854572,0.0718842160700594,0.180973339117071,0.0215801334809704,0,0.12388567504187,0,0.121488701221518,0.122943605133312,-0.0490394131523619,0.122943605133312,0.155432335122226,-0.254742888373479,0.258889021677447,-0.0900127552382815,0.236951249489941,0.0844562821498434,0.155432335122226,-0.0621980583541165
"miR9",-0.627679726581777,-0.420532105957097,-0.430375315126969,-0.158107992140575,-0.131962302232809,-0.464429351908395,-0.0992777267418701,-0.173990622114874,-0.201652466533892,0.282108468397994,0,0,0.351440345625265,0,0,0.584611612382783,0.449289695771395,0.584611612382783,0.381647311066407,0.115166041356335,-0.0807029254349447,-0.425172039752284,0.356107377290639,-0.217753291761289,0.381647311066407,0.316552428777414
"miR34a",-0.693927250974993,-0.781050547805845,-0.661172290082375,-0.787639717733552,-0.56822877321495,-0.622522469997308,-0.516990936528896,-0.744274618955523,-0.487667347593871,0.497285295350464,0,0,0.633229123523949,0,0,0.727168424983543,0.715826040269476,0.727168424983543,0.722658689814294,0.602292618733418,-0.550360555599584,-0.561328602464644,0.668178338324789,-0.544642726214861,0.722658689814294,0.671207821227885
"miR30c",-0.768821060436221,-0.652157906266503,-0.630534822560732,-0.657729300757598,-0.523244470743803,-0.612811821231295,-0.473783778643276,-0.720980706201972,-0.380515580932005,0.435149696172251,0,0,0.552166279063396,0,0,0.702449938850189,0.692505436136939,0.702449938850189,0.596174730532995,0.559499457806888,-0.509434971547422,-0.554246299124295,0.557288529501634,-0.483852065925941,0.596174730532995,0.640347438156602
"miR205",-0.891751869782155,-0.864916567833751,-0.748986437391276,-0.666036656747678,-0.522701471399817,-0.668837139332358,-0.465177559790318,-0.616652022345996,-0.495921443749073,0.507833851857329,0,0,0.757649640810506,0,0,0.807914268972232,0.791072752213413,0.807914268972232,0.7978352203905,0.519689324183486,-0.460505189628446,-0.599008595118991,0.721138757567429,-0.505265604970426,0.7978352203905,0.756490642184672
