"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.908180364410837,0.792019225363705,0.835595870186363,0.694870551718462,0.527436275363509,0.808830327751537,0.46451228166354,0.755796152335005,0.487547297997342,-0.486148750975027,0,0,-0.673297040957521,0,0,-0.926917123587557,-0.915875886262926,-0.926917123587557,-0.721202289101771,-0.639465620428696,0.576455885625033,0.734008141519711,-0.66450008425085,0.505041452975927,-0.721202289101771,-0.884385563974418
"ZEB1",0.738650722628973,0.805721335475627,0.743475502061427,0.706890574912204,0.56125662425118,0.707548012789192,0.507115272024411,0.64929209361749,0.518627421460611,-0.528186671873941,0,0,-0.798974111297475,0,0,-0.856377006094735,-0.835587733319775,-0.856377006094735,-0.844461322914766,-0.555233291783745,0.500872000039008,0.642813961842779,-0.753276967664011,0.540511887989047,-0.844461322914766,-0.795431044496216
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.811455949659867,0.79652036061427,0.583788550405776,0.701155889839513,0.683588046047162,0.635573145319242,0.630996962736389,0.759427666199696,0.503281947046261,-0.50828425280784,0,0,-0.647735906308192,0,0,-0.741665200645353,-0.730073047110733,-0.741665200645353,-0.736306071748315,-0.622840147480815,0.569368003711208,0.572512125215708,-0.681956361112772,0.541179367665936,-0.736306071748315,-0.787066670487969
"TWIST1",0.810552203717288,0.795052412261923,0.517744249163332,0.698488646579542,0.561336995049414,0.632328252022966,0.608688862181196,0.756342422392762,0.421897372132582,-0.503907961887468,0,0,-0.641288943030625,0,0,-0.740586935706883,-0.728404056549311,-0.740586935706883,-0.734998263956278,-0.610672598218971,0.557188556990071,0.56947561249475,-0.678475738106793,0.621677431245443,-0.734998263956278,-0.783136816946241
"TGFbeta",0.658827646332528,0.649899616860665,0.553961248663117,0.658419894066361,0.533155605886033,0.608453468309044,0.484170966764575,0.716432764958475,0.452631859513142,-0.427141323515373,0,0,-0.593907960824367,0,0,-0.597395006926481,-0.687677444134691,-0.597395006926481,-0.594573091534775,-0.563543572900637,0.514107588107235,0.650349533955451,-0.553921686447954,0.510327711505238,-0.594573091534775,-0.641329228974909
"TCF3",0.624639528576512,0.615930063046992,0.6461000798882,0.72169555974408,0.543547842319423,0.64129769254769,0.478639807469471,0.793027252444346,0.408652843003313,-0.384579287722574,0,0,-0.482507491236948,0,0,-0.544188041559882,-0.738182866981242,-0.544188041559882,-0.541603910101083,-0.665891312836582,0.600461421613217,0.562849260428785,-0.508681026510642,0.416701670027917,-0.541603910101083,-0.809884285814094
"SNAI2",0.764877287638461,0.751223314065134,0.765919987640101,0.855904382013695,0.661957266284788,0.783165434336795,0.6042065408586,0.818104220304601,0.498310742733674,-0.475535599281587,0,0,-0.612723133908638,0,0,-0.690050633443715,-0.880090768406416,-0.690050633443715,-0.685320895858916,-0.786082796262935,0.727794842324466,0.713681431320528,-0.636342075503198,0.52796595181002,-0.685320895858916,-0.842930649213384
"SNAI1",0.580664119866002,0.581797738370595,0.49639814658339,0.497326780657095,0.370995939292171,0.467797001181232,0.335210450913424,0.547704285307596,0.224875634475371,-0.389047557266946,0,0,-0.504564872531997,0,0,-0.539196313350144,-0.530130562677965,-0.539196313350144,-0.539963286123567,-0.474085560805314,0.437472543356579,0.42389606151319,-0.502389704231763,0.425737788317584,-0.539963286123567,-0.570235987783064
"OVOL2",-0.401307560067934,-0.465712701327729,-0.460338422611714,-0.467869374494797,-0.366214617383734,-0.382027604270075,-0.335213250575591,-0.494233630704755,-0.344370948613632,0.183205666523355,-0.0240834337367673,0,0.433031814753316,0,-0.0241428552949085,0.442790194030833,0.471679332533651,0.442790194030833,0.42927578275744,0.440600697434328,-0.408644082714478,-0.344141801800939,0.313795704779535,-0.35547191322079,0.42927578275744,0.504626117039681
