"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.911580434241634,0.794560840232485,0.882909268004973,0.708821698245324,0.5315210000806,0.810879010175664,0.467282765127759,0.779130577825993,0.490074301311355,-0.486935618154037,0,0,-0.675003765958573,0,0,-0.92879271138983,-0.923241020515062,-0.92879271138983,-0.72282675357913,-0.65156806383811,0.585788943495133,0.735305693428657,-0.665807455829156,0.506924015752761,-0.72282675357913,-0.889909211758007
"ZEB1",0.750009770849164,0.814674157575501,0.800542814745749,0.738011881797529,0.573508281234008,0.715465889260639,0.517216145700515,0.694891799823099,0.526535468373398,-0.531909873984361,0,0,-0.806017169674933,0,0,-0.864273587041496,-0.854971607313793,-0.864273587041496,-0.851498152888917,-0.583247040281124,0.525455045530467,0.648917787991841,-0.759058786781632,0.547716241889272,-0.851498152888917,-0.810577252600038
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.815107537092718,0.79930580203878,0.682270455823938,0.71474428101236,0.68788715155634,0.63789017780934,0.634076996001109,0.781567210487508,0.505940902268808,-0.509231965848695,0,0,-0.649665952000699,0,0,-0.743794603163758,-0.737407129248377,-0.743794603163758,-0.738170148871033,-0.634553838242949,0.578698931013727,0.574002079918494,-0.683466935913041,0.543279338997652,-0.738170148871033,-0.792641787676176
"TWIST1",0.814546052191191,0.798103331833356,0.778755057649402,0.713015302200044,0.566028828642456,0.634879405984034,0.612097701817065,0.779767810032395,0.424781548262838,-0.504961449966413,0,0,-0.643423277237233,0,0,-0.742947748064432,-0.736308160234695,-0.742947748064432,-0.737065488192199,-0.623157189462231,0.567232663518025,0.571134296167438,-0.680151149234565,0.623991037413017,-0.737065488192199,-0.789150128774577
"TGFbeta",0.660886915858174,0.651418945832564,0.634750235807608,0.667569860263506,0.535687791518932,0.609661001021467,0.485764102683486,0.73217381253057,0.454177551873406,-0.427569540240693,0,0,-0.594856334613881,0,0,-0.598430215295674,-0.692375182466037,-0.598430215295674,-0.595463117696856,-0.571475056414132,0.520023195913818,0.651033449486711,-0.554632100838968,0.511401710970365,-0.595463117696856,-0.644812473882208
"TCF3",0.625484583431887,0.616519404809405,0.705198230687989,0.727737742891127,0.544700323854991,0.641732083815488,0.479125751727852,0.804994945926643,0.40932318284368,-0.384674304543185,0,0,-0.482772073830092,0,0,-0.544477115227197,-0.741070219098734,-0.544477115227197,-0.541849161946488,-0.670976473857406,0.603391434608522,0.563069779198985,-0.508876202249892,0.417002726294572,-0.541849161946488,-0.811871695946983
"SNAI2",0.767501687703417,0.753175104267904,0.838638203640363,0.867215488888107,0.66516612863301,0.784727815905346,0.606314741380486,0.837370445352128,0.500265127753625,-0.476114133954814,0,0,-0.613985193959166,0,0,-0.691437967565421,-0.88597888305251,-0.691437967565421,-0.6865200521843,-0.795799700595259,0.735091065916377,0.714631879822164,-0.637305732916805,0.529370552395085,-0.6865200521843,-0.847304267256958
"SNAI1",0.583099933494661,0.583646787074138,0.564349089542486,0.506533436247332,0.373847081148182,0.469317190388831,0.337242416129551,0.562806770042318,0.226677903378016,-0.389664877289079,0,0,-0.505839797185266,0,0,-0.540599967986191,-0.535077955189996,-0.540599967986191,-0.541188419032813,-0.482149205954842,0.443894977451026,0.424868903966053,-0.503379538812,0.427133052832888,-0.541188419032813,-0.573999305380075
"OVOL2",-0.397434817627006,-0.461420106338068,-0.489327632219785,-0.472144436686821,-0.362259958665183,-0.374296398278484,-0.331038441027935,-0.501848600987065,-0.342071393103021,0.179676508702423,-0.0239709378456147,0,0.42944568531856,0,-0.02403395992626,0.438589699860673,0.465199050875829,0.438589699860673,0.425011067887151,0.442635887281037,-0.409683124723408,-0.336671637495325,0.309492483433018,-0.352798324890253,0.425011067887151,0.501947551893368
