"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.807520044677755,0.807520044677755,0.789995707997391,0.755705289450456,0.797289459658159,0.797289459658159,0.757770303344712,0.719914889532856,0.517343439022262,0.506449816610366,0,0,-0.463179659624921,-0.492598265380617,-0.501444506194439,-0.520411972988157,-0.458398258732839,-0.663980788527577,-0.591981752766561,-0.612850605444073,-0.864145250541741,-0.660912214580771,-0.891445781988863
"miR141",0.807520044677755,0.807520044677755,0.789995707997391,0.755705289450456,0.797289459658159,0.797289459658159,0.757770303344712,0.719914889532856,0.517343439022262,0.506449816610366,0,0,-0.463179659624921,-0.492598265380617,-0.501444506194439,-0.520411972988157,-0.458398258732839,-0.663980788527577,-0.591981752766561,-0.612850605444073,-0.864145250541741,-0.660912214580771,-0.891445781988863
"miR200c",0.786720428678326,0.786720428678326,0.772227393103254,0.73559319791213,0.77941752565141,0.77941752565141,0.725495878173368,0.712541067673133,0.579066789986419,0.505986774534251,0,0,-0.504282577212767,-0.501080380680531,-0.533098987100259,-0.559314018772649,-0.522410437342062,-0.646318805740365,-0.685749154768565,-0.698714788412328,-0.843902134098867,-0.752336675328866,-0.863775633050259
"miR200b",0.786720428678326,0.786720428678326,0.772227393103254,0.73559319791213,0.77941752565141,0.77941752565141,0.725495878173368,0.712541067673133,0.579066789986419,0.505986774534251,0,0,-0.504282577212767,-0.501080380680531,-0.533098987100259,-0.559314018772649,-0.522410437342062,-0.646318805740365,-0.685749154768565,-0.698714788412328,-0.843902134098867,-0.752336675328866,-0.863775633050259
"miR200a",0.786720428678326,0.786720428678326,0.772227393103254,0.73559319791213,0.77941752565141,0.77941752565141,0.725495878173368,0.712541067673133,0.579066789986419,0.505986774534251,0,0,-0.504282577212767,-0.501080380680531,-0.533098987100259,-0.559314018772649,-0.522410437342062,-0.646318805740365,-0.685749154768565,-0.698714788412328,-0.843902134098867,-0.752336675328866,-0.863775633050259
"miR101",0.712013872338683,0.712013872338683,0.698060236749309,0.64602873510247,0.706423732647148,0.706423732647148,0.598556333173519,0.650094443932825,0.530240325400207,0.474548474278881,0,0,-0.387498928226231,-0.39518124189089,-0.487879688505583,-0.436730450954034,-0.580099405282984,-0.562877367637037,-0.54148290454277,-0.61727869645716,-0.762769786396155,-0.599783361556168,-0.778324994104196
"CDH1",0.619228446976238,0.619228446976238,0.810854414440629,0.777784331390377,0.615560541148846,0.615560541148846,0.549427560317239,0.574126778464626,0.726143314185961,0.431360949775902,0,0,-0.541421136208447,-0.451481885080277,-0.469931014812926,-0.601702527532215,-0.66456146914769,-0.78954143587391,-0.638248334279787,-0.855202557986757,-0.684737185400118,-0.709762619324435,-0.696096678843533
"miR34a",0.726203534088462,0.726203534088462,0.714427371357051,0.670133690097768,0.721660923756944,0.721660923756944,0.632306323520317,0.666923017045401,0.599662367552618,0.496094562023028,0,0,-0.513201372463838,-0.482335126056907,-0.538648105796416,-0.563972410302583,-0.548095700885951,-0.785603614709329,-0.556185580411298,-0.741124572724025,-0.779756009319166,-0.616508477378448,-0.692763220948421
"CLDN7",0.544000178363982,0.544000178363982,0.737768896866043,0.809421149867489,0.541408455261555,0.541408455261555,0.482175780522663,0.508394239853633,0.66456146914769,0.384248674291467,0,0,-0.47739272423483,-0.405800879932384,-0.413713118941279,-0.541421136208447,-0.599717839506649,-0.720897581981435,-0.560622196976231,-0.791436568398329,-0.615560541148846,-0.638248334279787,-0.624305346323941
"GRHL2",0.644589883300335,0.644589883300335,0.565210449006897,0.533574554587821,0.635584388953579,0.635584388953579,0.603610670796663,0.509153195120943,0.340378389906891,0.418721990297661,0.025546619427835,0.0256447583568716,-0.30632776094165,-0.354741773265145,-0.364617422561506,-0.346869056017261,-0.298985895129212,-0.413913708977567,-0.527500028686166,-0.399935305178899,-0.682039083718141,-0.575375680386422,-0.510396676933817
"OVOL2",0.441620800898601,0.441620800898601,0.470099448796091,0.503074344540797,0.428095912549954,0.428095912549954,0.431805760933092,0.312507011775582,0.438257103809254,0.182098122817057,-0.0240860009382869,-0.0241466170180797,-0.332524754259647,-0.341014384462704,-0.351443756864104,-0.363213177751656,-0.40658563406862,-0.46578154876505,-0.342473546818645,-0.491276181553496,-0.464268548444621,-0.379746034288969,-0.399927815726331
"NP63",0.119626452054599,0.119626452054599,-0.0536540332531793,-0.0718089475869463,0.152300783777334,0.152300783777334,0.119696509437608,0.234157789423256,-0.261985027367653,0.178962702861041,0.021582369054305,0.12148948303092,0.186171361046344,0.0791830270187403,0.0929473158806909,0.182386571749642,0.265104815739613,0.204710802617269,-0.0804159219179021,0.250860262847762,-0.156761603268696,-0.0864183775579528,-0.0758782115570701
"SNAI1",-0.538057432546361,-0.538057432546361,-0.528570587405057,-0.568663335833693,-0.538820537507992,-0.538820537507992,-0.503424576243863,-0.501115380359583,-0.471437148123945,-0.387928891987006,0,0,0.332266566812315,0.220989535790585,0.42090212093428,0.367541482210406,0.435245575961447,0.495096563691233,0.419785616339243,0.544471811509235,0.580364838617087,0.462975379771344,0.579271325712399
"TCF3",-0.544000178363982,-0.544000178363982,-0.737768896866043,-0.809421149867489,-0.541408455261555,-0.541408455261555,-0.482175780522663,-0.508394239853633,-0.66456146914769,-0.384248674291467,0,0,0.47739272423483,0.405800879932384,0.413713118941279,0.541421136208447,0.599717839506649,0.720897581981435,0.560622196976231,0.791436568398329,0.615560541148846,0.638248334279787,0.624305346323941
"KLF8",-0.544000178363982,-0.544000178363982,-0.737768896866043,-0.809421149867489,-0.541408455261555,-0.541408455261555,-0.482175780522663,-0.508394239853633,-0.66456146914769,-0.384248674291467,0,0,0.47739272423483,0.405800879932384,0.413713118941279,0.541421136208447,0.599717839506649,0.720897581981435,0.560622196976231,0.791436568398329,0.615560541148846,0.638248334279787,0.624305346323941
"TGFbeta",-0.5966872186769,-0.5966872186769,-0.68659237251217,-0.640217519239001,-0.593855259161188,-0.593855259161188,-0.593204161100194,-0.55304191450482,-0.561360623086923,-0.426303984395207,0,0,0.481620163915177,0.448860118952268,0.505924459721926,0.53011399878329,0.51234135559864,0.656698999885307,0.646843350619761,0.713702869610781,0.648916827351662,0.604142638957915,0.657911737650619
"FOXC2",-0.790086367225431,-0.790086367225431,-0.770070330583155,-0.733719247573565,-0.77896947081178,-0.77896947081178,-0.739943389299876,-0.694171050145422,-0.497090906741384,-0.485786499592683,0,0,0.44863139970218,0.473937069279042,0.484398472874412,0.503615775659535,0.440567409654398,0.643270543994301,0.565192991167027,0.587411927123448,0.842997619799838,0.631230046337486,0.674230024068339
"ZEB1",-0.855119060661595,-0.855119060661595,-0.833266203683914,-0.793191804821843,-0.842997619799838,-0.842997619799838,-0.798216304760638,-0.750966554400095,-0.550780506537863,-0.525868974284107,0,0,0.503615775659535,0.51325732723992,0.53422274040653,0.556918492288096,0.497090906741384,0.703205710587229,0.631230046337486,0.643154913033841,0.803911289059379,0.695033946612257,0.737415429721872
"SNAI2",-0.689498626984921,-0.689498626984921,-0.879140369336622,-0.841950203185954,-0.684737185400118,-0.684737185400118,-0.61218443820786,-0.635524260086287,-0.783895187503964,-0.474691406534824,0,0,0.601702527532215,0.494257421277447,0.52338138048223,0.658744654164366,0.726143314185961,0.85430330366881,0.709762619324435,0.815397122081095,0.750397474977312,0.7783666291627,0.764166271009511
"GSC",-0.730259825402904,-0.730259825402904,-0.716353316730967,-0.671385858821254,-0.725700999640665,-0.725700999640665,-0.646074519486717,-0.668020747503467,-0.588872913938779,-0.499388886403201,0,0,0.58444181053905,0.486549007767883,0.617960779565633,0.635417116442082,0.537066576344764,0.584607692243409,0.55799118423905,0.637332060304022,0.784293678232893,0.6189008894206,0.797301816818139
"TWIST1",-0.739666673762276,-0.739666673762276,-0.726973737852598,-0.781690811410827,-0.73403735461082,-0.73403735461082,-0.640447361811537,-0.677210278624736,-0.607758846847521,-0.50267817200378,0,0,0.604980598920096,0.416545511307384,0.616029788030054,0.557159132395123,0.554689119624818,0.696257989005804,0.564269430551417,0.75279301046127,0.793791048877114,0.626235282966867,0.809445705974836
"TWIST2",-0.740813202454744,-0.740813202454744,-0.728742728616643,-0.785723294150587,-0.735417828928839,-0.735417828928839,-0.646972701132267,-0.680787980648225,-0.620153656440698,-0.507143016758482,0,0,0.62764441962074,0.498476378187108,0.535819053626551,0.679746776809102,0.567100808592279,0.699054094913227,0.567775981624812,0.756086116871791,0.795345199946713,0.629963546896691,0.810422230317992
"ZEB2",-0.926570127720075,-0.926570127720075,-0.915108553166848,-0.883608303696417,-0.720794522773754,-0.720794522773754,-0.673106211481848,-0.663755753820093,-0.637497391292671,-0.485296017084525,0,0,0.462554169611007,0.484026762054027,0.500873684218391,0.524737984380418,0.575039120553228,0.693400942629631,0.729625152375109,0.753131410661206,0.791411603570199,0.803566316275672,0.907761954564442
