"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.798037458810985,0.798037458810985,0.781962158933646,0.746827233633213,0.783066168833208,0.783066168833208,0.740804172226935,0.701493146048178,0.513644883464586,0.491725888265624,0,0,-0.459647129973088,-0.486618025020149,-0.498717294520887,-0.515510639061408,-0.456033167789661,-0.658003359684964,-0.59384308345596,-0.610255885153215,-0.846964985301937,-0.661810895706894,-0.884001545779994
"miR200c",0.777417085811981,0.777417085811981,0.764577522202337,0.727214597178202,0.765799491793684,0.765799491793684,0.707932114185545,0.696293881798857,0.575895942416539,0.492797053749608,0,0,-0.501970264432641,-0.496549881699924,-0.5322192427148,-0.55576718710143,-0.520459222273936,-0.640793703407676,-0.686668681227313,-0.696058160946804,-0.827478956813906,-0.752364231076114,-0.856935846730576
"miR200b",0.777417085811981,0.777417085811981,0.764577522202337,0.727214597178202,0.765799491793684,0.765799491793684,0.707932114185545,0.696293881798857,0.575895942416539,0.492797053749608,0,0,-0.501970264432641,-0.496549881699924,-0.5322192427148,-0.55576718710143,-0.520459222273936,-0.640793703407676,-0.686668681227313,-0.696058160946804,-0.827478956813906,-0.752364231076114,-0.856935846730576
"miR141",0.777417085811981,0.777417085811981,0.764577522202337,0.727214597178202,0.765799491793684,0.765799491793684,0.707932114185545,0.696293881798857,0.575895942416539,0.492797053749608,0,0,-0.501970264432641,-0.496549881699924,-0.5322192427148,-0.55576718710143,-0.520459222273936,-0.640793703407676,-0.686668681227313,-0.696058160946804,-0.827478956813906,-0.752364231076114,-0.856935846730576
"miR200a",0.773972216311256,0.773972216311256,0.766295446763625,0.728426885847673,0.565785478201482,0.565785478201482,0.585654479867268,0.526298652416464,0.560864943616302,0.401032939313354,0,0,-0.469130788149443,-0.454096115316797,-0.510691486317311,-0.522974238291793,-0.505302213584663,-0.642845202810911,-0.711949103072757,-0.708016326801792,-0.627926974253449,-0.778224459014103,-0.849301636560595
"miR101",0.700296799102448,0.700296799102448,0.688468315828232,0.636526511816921,0.689379468518866,0.689379468518866,0.581252731473388,0.631768851915203,0.527327965920558,0.459568737626639,0,0,-0.386715880161494,-0.393227306672398,-0.487824694636776,-0.434660055831107,-0.578447288772813,-0.556500489701755,-0.538967434223615,-0.613549358698904,-0.742940671283504,-0.596095985736505,-0.770560453074454
"CDH1",0.614260685181413,0.614260685181413,0.806944538916291,0.773694271469306,0.607479894228143,0.607479894228143,0.539803239374657,0.564350670298266,0.725597382664902,0.422355599783131,0,0,-0.542204436547255,-0.451194039737371,-0.471484263639277,-0.601756382780803,-0.664701196586571,-0.787342500470364,-0.638786168317973,-0.85449116500132,-0.674292299102456,-0.709937826870095,-0.693213649839398
"miR34a",0.718502516336658,0.718502516336658,0.70838264088687,0.664099205295985,0.709904213443343,0.709904213443343,0.619333378720183,0.653809745555272,0.598579775619374,0.484770943878512,0,0,-0.51397500165962,-0.48191958479506,-0.540626799604284,-0.563871200141735,-0.547840649255294,-0.782055545504709,-0.556234592884808,-0.739653514946061,-0.7655719261788,-0.615766509389949,-0.688015007543515
"CLDN7",0.540643991638848,0.540643991638848,0.735200515257373,0.806652814904219,0.535644603192817,0.535644603192817,0.475287700069356,0.500923905444968,0.664701196586571,0.377184123355991,0,0,-0.478208442556269,-0.406092981873771,-0.415586635205512,-0.542204436547255,-0.599964435740501,-0.719585932713796,-0.561557059961315,-0.791210765727273,-0.607479894228143,-0.638786168317973,-0.622549981721307
"GRHL2",0.633661225816756,0.633661225816756,0.556483390417763,0.525425193962855,0.619413704468088,0.619413704468088,0.58879896549279,0.49251728350751,0.339840724168625,0.404634423574281,0.0260771316537234,0.0261898019394962,-0.308302230445654,-0.355538895378437,-0.368335588014638,-0.347719511612971,-0.299559082501719,-0.409300401824142,-0.534570929243645,-0.398317625915133,-0.663552362263661,-0.581467332540307,-0.504173705516091
