"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.878738255312323,0.765838583060173,0.844809865967992,0.675032990016356,0.164792722385535,0.796294760159775,0.151460363283776,0.72580337014134,0.458371050525517,-0.47422654948525,0,0,-0.653334764793963,0,0,-0.906859644056578,-0.895155494456507,-0.906859644056578,-0.702268190831587,-0.61707052993104,0.560544035156412,0.726493849999604,-0.64766026586025,0.41619941540597,-0.702268190831587,-0.852330848125222
"ZEB1",0.697448835153343,0.769022578481988,0.741149825609467,0.677478192588275,0.104591942707083,0.686697124782247,0.0938141509074593,0.608861566901456,0.480280376766176,-0.510206045782359,0,0,-0.769735263574886,0,0,-0.826167351612196,-0.80480125633326,-0.826167351612196,-0.815872592524341,-0.523427514649282,0.476281036086513,0.628327830755266,-0.728005864847762,0.430112915154204,-0.815872592524341,-0.751566260158231
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.477736965789924,0.465537796696614,0.354483202168889,0.431305671621331,-0.0332659418961791,0.38527742604647,-0.0380363278870886,0.44980688601213,0.255647431354233,-0.317978615417526,0,0,-0.362116075141841,0,0,-0.440031443532492,-0.436520675172917,-0.440031443532492,-0.435266050606105,-0.359385014408254,0.332436903209276,0.35278403671687,-0.404840143845873,0.155865655687695,-0.435266050606105,-0.45948218696094
"TWIST1",0.762622808411291,0.751692949961606,0.721308225398779,0.663236438177801,0.0798450499154614,0.606612271819537,0.171048984330977,0.708878357729099,0.378294009812814,-0.482136885255207,0,0,-0.606122174276891,0,0,-0.704341904149185,-0.691472480997095,-0.704341904149185,-0.700419761393957,-0.572810906028167,0.527391396990672,0.550862089291468,-0.647729923160263,0.494135877157671,-0.700419761393957,-0.732299992438061
"TGFbeta",0.609714316129188,0.605164684249443,0.578509034642702,0.621435738263236,0.127477501856787,0.581163307522732,0.118748801745608,0.667095579763352,0.408256522727963,-0.404193494196086,0,0,-0.557416679401915,0,0,-0.559704079394786,-0.649122442531862,-0.559704079394786,-0.558490492521636,-0.523928752713789,0.482353664943466,0.630246942401513,-0.521625885257196,0.390832980876353,-0.558490492521636,-0.58930548978885
"TCF3",0.517779397029876,0.510273240253145,0.590264683102766,0.638914123432266,-0.0424842933872984,0.575678828118832,-0.0549237899991087,0.685392358997545,0.320257199271571,-0.328421807644309,0,0,-0.39645395068095,0,0,-0.455717218051176,-0.649478087592917,-0.455717218051176,-0.45321658955644,-0.580502916931265,0.531046800108139,0.512419810536812,-0.426743131234612,0.212628382006408,-0.45321658955644,-0.698299819090841
"SNAI2",0.620565458951225,0.609927861683377,0.685050633718584,0.738907825454966,-0.0247710263972246,0.684080886227172,-0.0344577329623316,0.676002086368139,0.383789252127718,-0.397071659870648,0,0,-0.493895906529108,0,0,-0.565533984826942,-0.755767357439791,-0.565533984826942,-0.561674629609966,-0.668844056522503,0.626347438299063,0.630966591279418,-0.523083118473978,0.277488128495147,-0.561674629609966,-0.694625268342748
"SNAI1",0.543267104275023,0.54787976957048,0.520549930319847,0.46931599360832,0.0560327455460399,0.446972391005504,0.05015646373385,0.510685927928738,0.191506147197882,-0.371745359783368,0,0,-0.476990869980701,0,0,-0.510553397104409,-0.500940991097819,-0.510553397104409,-0.5126011349669,-0.444425257123092,0.413577528765544,0.408579877125154,-0.478031110537936,0.330493340422236,-0.5126011349669,-0.530650801296487
"OVOL2",-0.361310302787243,-0.429654042286895,-0.451068757089406,-0.438312075673604,-0.0523283509387933,-0.359385883697574,-0.0480336958780063,-0.45590248342798,-0.310208265347074,0.164619877100761,-0.0240834337367673,0,0.403462029075897,0,-0.0241428552949085,0.411774025147607,0.440430702600196,0.411774025147607,0.399720576799381,0.409664611806896,-0.383657571020785,-0.327080438371295,0.287570332236276,-0.260933715535436,0.399720576799381,0.463215098306567
