"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.908777477365832,0.795517706845671,0.878432716320627,0.695408504862157,0.527635969581054,0.809962806407653,0.464570663392182,0.756322498905325,0.487834498534502,-0.487559879169638,0,0,-0.67506531369629,0,0,-0.9285846769442,-0.917094293975088,-0.9285846769442,-0.72382783237409,-0.639685970794005,0.576529282565805,0.734639668826985,-0.66664976633538,0.505188790872064,-0.72382783237409,-0.88536088593439
"ZEB1",0.74122332281917,0.814209400459382,0.78907058700093,0.70931932804495,0.562657290831992,0.711619435621511,0.508006896854181,0.651669025894719,0.520063675674402,-0.532316391714707,0,0,-0.804166370047492,0,0,-0.861484379505249,-0.839577653205829,-0.861484379505249,-0.85174731508764,-0.556713394466611,0.501835969847688,0.645973846803044,-0.759278610183584,0.541680025790808,-0.85174731508764,-0.798824246245934
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.812141495413403,0.799999676713228,0.677843517788655,0.701789242056012,0.683865564877244,0.636799576802784,0.631125692047352,0.760051909824346,0.503637928471993,-0.509762872704038,0,0,-0.649596235630469,0,0,-0.743440183448924,-0.731392719586896,-0.743440183448924,-0.73903468653594,-0.623144389340936,0.569511448820749,0.573325271249136,-0.684213313990019,0.541392525747623,-0.73903468653594,-0.788135821920809
"TWIST1",0.8113109484158,0.798774256108374,0.773999614986017,0.699191567888104,0.561651394791257,0.63367630016475,0.608835849671235,0.757035834285763,0.422294260929109,-0.505513166503064,0,0,-0.64330928804146,0,0,-0.742514570781256,-0.729841132600521,-0.742514570781256,-0.737948039762779,-0.611016533773866,0.557352391804602,0.57038576403745,-0.680914313344279,0.621919481657713,-0.737948039762779,-0.784306458049582
"TGFbeta",0.659157691712828,0.652188411953147,0.631890004895393,0.658711441629231,0.533247902997752,0.609102015420805,0.48419202806308,0.716718752315308,0.452785634935691,-0.428009527258662,0,0,-0.595023808887063,0,0,-0.598445413831066,-0.688427799870153,-0.598445413831066,-0.596246559938765,-0.563648150381045,0.514133991291554,0.650692079919467,-0.555285095236243,0.51039158646169,-0.596246559938765,-0.641914727623541
"TCF3",0.624733021796325,0.617361869017629,0.703403428966974,0.721766609934449,0.543547842319423,0.641511565045288,0.478639807469471,0.793087520280828,0.408680951926583,-0.384966543842562,0,0,-0.483029129330425,0,0,-0.544653278533768,-0.738499520408301,-0.544653278533768,-0.542399676549627,-0.665891312836582,0.600461421613217,0.562849260428785,-0.509313186844647,0.416701670027917,-0.542399676549627,-0.810113210566739
"SNAI2",0.765319545360764,0.75406001629285,0.835055377422824,0.856299999665068,0.662094313876243,0.784018095073574,0.604245232422012,0.818490233662917,0.498520670628765,-0.476638427344527,0,0,-0.614120645001722,0,0,-0.691361574945625,-0.881038876956083,-0.691361574945625,-0.687402190945308,-0.786235404246621,0.727842942972237,0.71413601336716,-0.638045943024293,0.528065348996971,-0.687402190945308,-0.843680957764055
"SNAI1",0.581116127364895,0.58416617711374,0.561352905527861,0.497741085147972,0.37116976336996,0.468619102444407,0.33528637069122,0.548111759635743,0.22510646093526,-0.390036139236616,0,0,-0.505808199974579,0,0,-0.540391010305933,-0.531011413176145,-0.540391010305933,-0.541805667024777,-0.474276863365094,0.43755799848078,0.424421797644013,-0.503909137343738,0.425870750479421,-0.541805667024777,-0.570945507845363
"OVOL2",-0.413003273688338,-0.493164929067428,-0.506693266986592,-0.479017190423474,-0.373966481270522,-0.398381950733583,-0.341506813128318,-0.504965168213118,-0.351673654857348,0.198941052532593,-0.024459267391775,0,0.452351769062088,0,-0.0245204621357028,0.462327111685893,0.487314919315002,0.462327111685893,0.454639120401511,0.448543578379359,-0.41501225451888,-0.358684748482934,0.334300693494135,-0.362315247425212,0.454639120401511,0.51834238726642
