"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.531596156540584,0.695078840401737,0.732043711025378,0.631885933393498,0.474338389559055,0.67060675756171,0.423400691668267,0.67788829793664,0.436352273353683,-0.433761498731941,0,0,-0.602139754042618,0,0,-0.719714673699029,-0.744411929995688,-0.719714673699029,-0.63981946184972,-0.582502470145214,0.531313710412896,0.6153684101367,-0.592043126092027,0.453560397607044,-0.63981946184972,-0.747142905849785
"ZEB1",0.448760901564312,0.758962030647715,0.710220367666124,0.67959313120297,0.537890116177004,0.633841805101613,0.489979271080344,0.61414021283133,0.495106594211768,-0.504318656769286,0,0,-0.766333062808207,0,0,-0.732010934794281,-0.740353926761216,-0.732010934794281,-0.806675853866767,-0.530430527058376,0.482214207575662,0.581475031181748,-0.71999169156093,0.517577685933613,-0.806675853866767,-0.726591088443589
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.609308381919185,0.767387415478103,0.625189584673674,0.68628888114658,0.671231337215322,0.585757528573246,0.622806504990994,0.738378489416202,0.489547814157807,-0.494175965304884,0,0,-0.628950328509996,0,0,-0.653579710616666,-0.6640364114234,-0.653579710616666,-0.714049052799148,-0.609291199747931,0.560174552054727,0.532532421942928,-0.662173264152529,0.528978261081548,-0.714049052799148,-0.741017800204812
"TWIST1",0.603261763180533,0.764804775894778,0.719736137768464,0.682841592497064,0.548310140266293,0.581077010411851,0.599916666036878,0.734395308305436,0.407513291753448,-0.489158863846271,0,0,-0.621616677125066,0,0,-0.650209828335811,-0.66053067941821,-0.650209828335811,-0.711736598143216,-0.596424551708655,0.547411953989191,0.5281307096996,-0.657822314104481,0.608815778862555,-0.711736598143216,-0.735699689528277
"TGFbeta",0.505029608305494,0.631277211683067,0.595311072497265,0.650203460584293,0.526513850570021,0.574547616317584,0.480610463008475,0.703568038292712,0.444533249852077,-0.418786405519327,0,0,-0.582905018911787,0,0,-0.534010494139219,-0.640824245596603,-0.534010494139219,-0.581334078501493,-0.556010967361985,0.509698013362636,0.624696398045016,-0.542157302196831,0.503754914931827,-0.581334078501493,-0.609524447267064
"TCF3",0.493191859904547,0.605017624791138,0.677020467761894,0.718653854513453,0.541514928476248,0.618926730736841,0.478639807469471,0.786255411740741,0.405112983726937,-0.380812495838252,0,0,-0.477789111042644,0,0,-0.496209725526404,-0.703575810477209,-0.496209725526404,-0.535694580501923,-0.663082878127955,0.599619906886709,0.549722453049693,-0.503412506368367,0.414749921586605,-0.535694580501923,-0.787105245594822
"SNAI2",0.581991637287158,0.72819896702959,0.790601216352113,0.845507988619451,0.653470851971241,0.741796083009592,0.599623826218612,0.802059741991921,0.488240225187753,-0.465136573616411,0,0,-0.599019222703539,0,0,-0.613758276210883,-0.823514626456574,-0.613758276210883,-0.668926434211811,-0.776557124850115,0.722113643874776,0.682508783645162,-0.621759285270314,0.519583773851815,-0.668926434211811,-0.804172231297427
"SNAI1",0.436983676149273,0.561209874653339,0.524267458003828,0.486812215617643,0.362220305726617,0.432456119940533,0.329376790278449,0.532860174248153,0.215171839772264,-0.379097070902583,0,0,-0.491263657540871,0,0,-0.476822723764376,-0.483324195077505,-0.476822723764376,-0.52419970984681,-0.46449510996448,0.430938194893303,0.395446859868131,-0.488383940487872,0.41706584283278,-0.52419970984681,-0.537765389687372
"OVOL2",-0.287170420143371,-0.451051719201895,-0.46624809864489,-0.460653770961568,-0.360323198023632,-0.356377770362261,-0.331273129683225,-0.483760470808076,-0.337554465087722,0.176187073435195,-0.0240834337367673,0,0.423752823087108,0,-0.0241428552949085,0.395517721553103,0.437074797309185,0.395517721553103,0.418221550005595,0.434032456216623,-0.404246202199975,-0.323760927328751,0.303984921550464,-0.349641864257514,0.418221550005595,0.480807195950095
