"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.788137416460241,0.679482365135661,0.754584452297649,0.545409766696026,0.321846973198803,0.351755349546617,0.282674745293564,0.562142262201069,0.281490313303652,-0.426609077120132,0,0,-0.549068824093943,0,0,-0.830440238702094,-0.798273203901671,-0.830440238702094,-0.627459111776665,-0.460238407316811,0.418259428128806,0.31971192295984,-0.58097617856251,0.273378070592186,-0.627459111776665,-0.763219985235374
"ZEB1",0.679459964475634,0.752719178790941,0.728036414566066,0.639879894010604,0.454633641409697,0.385146093487856,0.416332968962024,0.560551326870016,0.411295144218844,-0.501523384561636,0,0,-0.741143533873459,0,0,-0.811724468800208,-0.780394003525514,-0.811724468800208,-0.802029376629054,-0.473511504661774,0.432382146492848,0.353987095767844,-0.71580919030198,0.418019546913458,-0.802029376629054,-0.739149382847477
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.775750466361423,0.764535774648554,0.64171667747338,0.658250533813833,0.610854995684431,0.345847330528412,0.571087530628791,0.69869187150977,0.429387352503898,-0.493275709477414,0,0,-0.613046659763141,0,0,-0.716643208480398,-0.697501115264943,-0.716643208480398,-0.712582670247303,-0.568960320191501,0.526069285804634,0.314193339429963,-0.660870021676007,0.457023657334762,-0.712582670247303,-0.753124446101209
"TWIST1",0.773335330755622,0.761707198601827,0.736295498048409,0.653973956399791,0.486347335446464,0.344702219265602,0.546531802021088,0.693652600165765,0.345483290574394,-0.488158453834457,0,0,-0.605078825443997,0,0,-0.714321557838171,-0.694362638741821,-0.714321557838171,-0.710093176806764,-0.554837844458587,0.512000618944471,0.313278876354115,-0.656357034965386,0.534988958041752,-0.710093176806764,-0.747736240137337
"TGFbeta",0.636369920264115,0.630121503307901,0.609213118752715,0.63063400888604,0.482409197744861,0.378647593307042,0.444542476623086,0.674633972804558,0.399426958843727,-0.418600612916548,0,0,-0.572039336503464,0,0,-0.582977478073161,-0.667694806224201,-0.582977478073161,-0.581043294707031,-0.527158161849107,0.486559453994442,0.44866926982733,-0.541901491820786,0.45077125661379,-0.581043294707031,-0.620125336846963
"TCF3",0.612246378841169,0.605429296663673,0.690611400222908,0.704960350580203,0.507566681539675,0.444494746999386,0.456598627328639,0.762981430791116,0.367523018275961,-0.3811523621835,0,0,-0.469667772871798,0,0,-0.538291463497361,-0.727672166975013,-0.538291463497361,-0.536194026210541,-0.641478052577067,0.586061572171762,0.402098517164331,-0.503856794695244,0.374482660350071,-0.536194026210541,-0.79818399929176
"SNAI2",0.737134768827919,0.726677569824135,0.806834537019117,0.821586690785662,0.600037230970533,0.51848594163861,0.556198819653885,0.766820618095762,0.434009713419241,-0.464784380660543,0,0,-0.585381271244171,0,0,-0.672009498939897,-0.855172014267008,-0.672009498939897,-0.668325768724125,-0.74127186810392,0.693960987454619,0.482715177876895,-0.621225760364779,0.455947977859592,-0.668325768724125,-0.816538580621819
"SNAI1",0.555399469968677,0.55922122344452,0.535952024462804,0.467117627215009,0.319640261631669,0.255273296472785,0.292883022937419,0.505094327617201,0.17308427572198,-0.378439946984046,0,0,-0.480206946621938,0,0,-0.521451601486313,-0.507161450662983,-0.521451601486313,-0.523158281171201,-0.436193572440643,0.407019275397226,0.233247594649068,-0.487460774519211,0.366016839027936,-0.523158281171201,-0.54631795450552
"OVOL2",-0.383315791877926,-0.449700899242285,-0.475383835151798,-0.446370418246006,-0.329397372682689,-0.227442929165723,-0.305361332110068,-0.463224180927795,-0.306051274677762,0.175850161012762,-0.0240834337367673,0,0.415574984827276,0,-0.0241428552949085,0.43048293963016,0.45538477054041,0.43048293963016,0.417655231322463,0.413620091557134,-0.387361907465801,-0.208038442834153,0.303476323864586,-0.312755283878542,0.417655231322463,0.487664397409621
