"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.904920071523151,0.790959511951176,0.875697701622788,0.694236996458508,0.526818900538528,0.807477748204179,0.464177676155974,0.754831279642354,0.486779804704609,-0.485390432246406,0,0,-0.672498412513484,0,0,-0.925351178869763,-0.914426836691357,-0.925351178869763,-0.720495816597602,-0.638777069729891,0.576013293050764,0.733128104546569,-0.663645883961101,0.504367577071283,-0.720495816597602,-0.882884931290857
"ZEB1",0.735570794199325,0.804803533003011,0.784134269717118,0.706371012831787,0.560763244665265,0.706282554277342,0.506847583838831,0.648508193820299,0.518030892656317,-0.527591749858535,0,0,-0.798322217752875,0,0,-0.854827767838944,-0.834145407287102,-0.854827767838944,-0.843836449516435,-0.554694015214044,0.500529461203452,0.641956096427398,-0.75258119837638,0.539988296276577,-0.843836449516435,-0.794102903775091
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.808411825194592,0.795996897354691,0.675705435604225,0.70092727777458,0.683398148785857,0.63472363153136,0.630905849009538,0.759013692546822,0.502960035222333,-0.50795771040702,0,0,-0.647406633674279,0,0,-0.740334301503452,-0.728982061048879,-0.740334301503452,-0.735965775460243,-0.622603448052804,0.569249709759496,0.571907174961487,-0.681587070386511,0.540977300568476,-0.735965775460243,-0.786172232560871
"TWIST1",0.807444959293119,0.794500283099937,0.771720639112794,0.69824017679258,0.561129340216483,0.631444256751831,0.608583438577139,0.755901894591024,0.421550596885643,-0.503558476993127,0,0,-0.64093625701741,0,0,-0.739216458173139,-0.727273656818936,-0.739216458173139,-0.73463411141243,-0.61041659228692,0.557056604281522,0.568837088529428,-0.678080529822949,0.621456322740499,-0.73463411141243,-0.782208313117471
"TGFbeta",0.646431581248372,0.643236852890588,0.622256183759094,0.653616839058727,0.528952726246018,0.602317492830595,0.480829466415893,0.710718521472104,0.448432621473804,-0.422673431626267,0,0,-0.58805210220328,0,0,-0.589525725466042,-0.680586740512859,-0.589525725466042,-0.588895395390459,-0.55878228688951,0.510158617868609,0.64538691217137,-0.548364910203162,0.505752536942029,-0.588895395390459,-0.633190670402725
"TCF3",0.62280019397952,0.61572953911039,0.702662180371926,0.721640220161721,0.543488292317956,0.640963246588664,0.478639807469471,0.792877970338868,0.408563077699617,-0.384491924839343,0,0,-0.482422765359319,0,0,-0.543596076517226,-0.737708290225229,-0.543596076517226,-0.541530774041293,-0.665824515720391,0.600441048098786,0.562735815715198,-0.50858533494897,0.416638784477631,-0.541530774041293,-0.809470546725846
"SNAI2",0.761892860226743,0.750674195331038,0.833235363331297,0.855653894354535,0.661724310706189,0.782313929476223,0.604111928778341,0.817663235160741,0.49798275805979,-0.475205810011754,0,0,-0.612380204530518,0,0,-0.688795193226797,-0.879048623663048,-0.688795193226797,-0.684985366940446,-0.785816631144637,0.727654843908224,0.713148540342019,-0.635964526043207,0.527720692568203,-0.684985366940446,-0.842036348248284
"SNAI1",0.577797199115061,0.581318605605758,0.559701270450488,0.497113336461002,0.370819101220573,0.466997719961659,0.33512110326002,0.547336693976295,0.224604265249464,-0.388768869780908,0,0,-0.504258707479693,0,0,-0.537910192723486,-0.52910494017209,-0.537910192723486,-0.539630653103616,-0.473871298733456,0.437360322188681,0.423278759840807,-0.502052173767906,0.42555359836808,-0.539630653103616,-0.569433612937571
"OVOL2",-0.398677382867823,-0.464375647355982,-0.49096699222881,-0.466949177158362,-0.365436492530448,-0.380467494616109,-0.334530339256841,-0.493065860429726,-0.343481152794891,0.182304538205549,-0.0240903691056412,0,0.431931589082641,0,-0.0241503348706409,0.440756705823323,0.469724140938338,0.440756705823323,0.428130516793124,0.439721883482314,-0.407935538394307,-0.342726559794258,0.312657626385806,-0.354661526891491,0.428130516793124,0.502821464105132
