"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.808574673098888,0.808574673098888,0.791653475670384,0.757833684738216,0.798352754226918,0.798352754226918,0.759984175190449,0.72119394424252,0.52149412126594,0.507524629292454,0,0,-0.466339561464312,-0.495004150367737,-0.507192467930062,-0.525358004727831,-0.461250616072765,-0.666639483946369,-0.598888025506138,-0.617592020403342,-0.866005803922675,-0.668888106486322,-0.893373297942124
"miR200c",0.789608380164892,0.789608380164892,0.775512102215392,0.739668345947682,0.782115349102357,0.782115349102357,0.730662042367306,0.714782289686557,0.585813132986432,0.507442249323862,0,0,-0.511506882418951,-0.507986202050264,-0.543689136177718,-0.568798108204398,-0.527453714562069,-0.650516537119382,-0.692357770646968,-0.704689698619739,-0.84776936867371,-0.760431134882492,-0.868231944329541
"miR200b",0.789608380164892,0.789608380164892,0.775512102215392,0.739668345947682,0.782115349102357,0.782115349102357,0.730662042367306,0.714782289686557,0.585813132986432,0.507442249323862,0,0,-0.511506882418951,-0.507986202050264,-0.543689136177718,-0.568798108204398,-0.527453714562069,-0.650516537119382,-0.692357770646968,-0.704689698619739,-0.84776936867371,-0.760431134882492,-0.868231944329541
"miR200a",0.789608380164892,0.789608380164892,0.775512102215392,0.739668345947682,0.782115349102357,0.782115349102357,0.730662042367306,0.714782289686557,0.585813132986432,0.507442249323862,0,0,-0.511506882418951,-0.507986202050264,-0.543689136177718,-0.568798108204398,-0.527453714562069,-0.650516537119382,-0.692357770646968,-0.704689698619739,-0.84776936867371,-0.760431134882492,-0.868231944329541
"miR141",0.789608380164892,0.789608380164892,0.775512102215392,0.739668345947682,0.782115349102357,0.782115349102357,0.730662042367306,0.714782289686557,0.585813132986432,0.507442249323862,0,0,-0.511506882418951,-0.507986202050264,-0.543689136177718,-0.568798108204398,-0.527453714562069,-0.650516537119382,-0.692357770646968,-0.704689698619739,-0.84776936867371,-0.760431134882492,-0.868231944329541
"miR101",0.717662313802469,0.717662313802469,0.704055775476482,0.653378610007583,0.711746078605804,0.711746078605804,0.609017961675513,0.654362028686553,0.541959063296871,0.477293223794743,0,0,-0.402978127893528,-0.416163586510009,-0.50096062947376,-0.453930856938362,-0.590227979691079,-0.570170474765253,-0.54882069328211,-0.626114483307735,-0.769610933129491,-0.608845366146365,-0.786060940293203
"CDH1",0.623341069205747,0.623341069205747,0.815036055136882,0.783235484792526,0.619317577598643,0.619317577598643,0.556105238406704,0.576678132876262,0.734174604877028,0.432519009737444,0,0,-0.548675529434759,-0.45228833741009,-0.478984089566119,-0.610980565748606,-0.670815826251073,-0.794378335561002,-0.642164808218827,-0.86144735668791,-0.690020345555874,-0.715459525950304,-0.702333263769356
"miR34a",0.732169402085493,0.732169402085493,0.720556658242655,0.677648535795276,0.727201114692621,0.727201114692621,0.642768496177297,0.671051438617828,0.611109113551137,0.498437852113125,0,0,-0.527180334041435,-0.495705172977522,-0.552193063243095,-0.579882734685183,-0.557796553550708,-0.792763366967104,-0.563125515943955,-0.749701628641956,-0.786923416038647,-0.625310392603623,-0.701068378876665
"CLDN7",0.546621181377261,0.546621181377261,0.740461707804305,0.813326453218731,0.543748267777319,0.543748267777319,0.487152211660059,0.509771360517138,0.670815826251073,0.384577390198265,0,0,-0.481740045563792,-0.404628721272213,-0.420405257051116,-0.548675529434759,-0.603861288203167,-0.724111422938181,-0.562914524235487,-0.795973354364977,-0.619317577598643,-0.642164808218827,-0.628899361236739
"GRHL2",0.648133904980925,0.648133904980925,0.569574890260951,0.538448163670184,0.638954734426066,0.638954734426066,0.608924067199729,0.512222018708125,0.348247021668338,0.420951017919506,0.0255386509945986,0.0256361255183026,-0.315301643646522,-0.364152139961513,-0.376888162583546,-0.357315117171675,-0.305569591970671,-0.419537803919349,-0.544053923513967,-0.407780883539203,-0.686532209421452,-0.593221446988612,-0.515380873957821
