"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.807920859282293,0.807920859282293,0.791110410849414,0.756750111183304,0.797841124023893,0.797841124023893,0.757658653350081,0.721145531152426,0.519841151281483,0.50784115261813,0,0,-0.465194130472524,-0.495959393797222,-0.505281478447616,-0.522749420617081,-0.46059964680686,-0.666143121223118,-0.599012648110534,-0.616865921923977,-0.864932216060017,-0.668846007894695,-0.891771260342428
"miR200c",0.787415163039647,0.787415163039647,0.773531547069562,0.736862597092487,0.780193228682228,0.780193228682228,0.725892575103299,0.713772420095006,0.581686266655057,0.507275655366476,0,0,-0.506929288199516,-0.505042305532092,-0.538159657967113,-0.562396108673657,-0.524651217485359,-0.648582652149658,-0.691952364224765,-0.702492990241421,-0.844959846023052,-0.759458727282669,-0.864563704899485
"miR200b",0.787415163039647,0.787415163039647,0.773531547069562,0.736862597092487,0.780193228682228,0.780193228682228,0.725892575103299,0.713772420095006,0.581686266655057,0.507275655366476,0,0,-0.506929288199516,-0.505042305532092,-0.538159657967113,-0.562396108673657,-0.524651217485359,-0.648582652149658,-0.691952364224765,-0.702492990241421,-0.844959846023052,-0.759458727282669,-0.864563704899485
"miR200a",0.787415163039647,0.787415163039647,0.773531547069562,0.736862597092487,0.780193228682228,0.780193228682228,0.725892575103299,0.713772420095006,0.581686266655057,0.507275655366476,0,0,-0.506929288199516,-0.505042305532092,-0.538159657967113,-0.562396108673657,-0.524651217485359,-0.648582652149658,-0.691952364224765,-0.702492990241421,-0.844959846023052,-0.759458727282669,-0.864563704899485
"miR141",0.787415163039647,0.787415163039647,0.773531547069562,0.736862597092487,0.780193228682228,0.780193228682228,0.725892575103299,0.713772420095006,0.581686266655057,0.507275655366476,0,0,-0.506929288199516,-0.505042305532092,-0.538159657967113,-0.562396108673657,-0.524651217485359,-0.648582652149658,-0.691952364224765,-0.702492990241421,-0.844959846023052,-0.759458727282669,-0.864563704899485
"NP63",0.700445974037291,0.700445974037291,0.78401684392077,0.747623039209021,0.691048945626204,0.691048945626204,0.647647367238154,0.704797002578899,0.708486536744913,0.502192533252345,0.0215802590359401,0.12148890048048,-0.549622976806082,-0.470250982251957,-0.483711736944074,-0.607962480901224,-0.649579798436892,-0.757011602773634,-0.600949892034179,-0.808370027971843,-0.757332335337101,-0.670658739577099,-0.782493229809277
"miR101",0.713288237109966,0.713288237109966,0.699939912664181,0.647935301247104,0.707730588735425,0.707730588735425,0.599866994409169,0.651688956438996,0.533925838606462,0.476019992656251,0,0,-0.392131277994258,-0.401770287775744,-0.494364469041775,-0.441809922298787,-0.583362263627065,-0.565652983357579,-0.547114320575214,-0.621569422208528,-0.764440651027374,-0.606338427426114,-0.779859432738734
"CDH1",0.61958663612923,0.61958663612923,0.811516989187523,0.778468411113746,0.615930063046992,0.615930063046992,0.549776365409134,0.574658366380135,0.727794842324466,0.431931276352318,0,0,-0.543547842319423,-0.455102097531592,-0.473616658975882,-0.6042065408586,-0.665891312836582,-0.790743847223025,-0.64129769254769,-0.857354045585001,-0.685320895858916,-0.713681431320528,-0.696592947560725
"miR34a",0.727237529906606,0.727237529906606,0.715970440087046,0.671696413487987,0.722723799147355,0.722723799147355,0.633298159260402,0.668251762071994,0.602697002898018,0.497351894095768,0,0,-0.517131580711715,-0.487791102026499,-0.544735879640588,-0.568409009006457,-0.550686016419837,-0.787950396127394,-0.561376426767252,-0.744760281059805,-0.781139925822953,-0.622589008753507,-0.694026049011015
"CLDN7",0.544188041559882,0.544188041559882,0.738182866981242,0.809884285814094,0.541603910101083,0.541603910101083,0.482507491236948,0.508681026510642,0.665891312836582,0.384579287722574,0,0,-0.478639807469471,-0.408652843003313,-0.416701670027917,-0.543547842319423,-0.600461421613217,-0.72169555974408,-0.562849260428785,-0.793027252444346,-0.615930063046992,-0.64129769254769,-0.624639528576512
"GRHL2",0.708694132167555,0.708694132167555,0.68001516113688,0.627194531613612,0.693673486451781,0.693673486451781,0.660389120922585,0.559958154474966,0.503134248003866,0.454370987762974,0.0255409753580788,0.0256364332958402,-0.387572798725122,-0.418037578729511,-0.427136302117536,-0.435344346213416,-0.45464179675161,-0.542114929378305,-0.596078114810894,-0.574045054559405,-0.748491628370304,-0.653655014648474,-0.592981585981086
"OVOL2",0.405488755556107,0.405488755556107,0.405516630613939,0.450339500554037,0.394737664165878,0.394737664165878,0.400190949081344,0.283171862113368,0.372706615988184,0.16177520518152,-0.0240834337367673,-0.0241428552949085,-0.294865498651471,-0.313476660599011,-0.32448861998509,-0.321773634756788,-0.344774874325813,-0.399142735407432,-0.309164901930103,-0.412022255531133,-0.426368391507527,-0.341711473799591,-0.355073248016268
