"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.806653789577985,0.806653789577985,0.789267452720045,0.754019574885146,0.796166834699931,0.796166834699931,0.752941131892519,0.715947650700905,0.517508471797409,0.502806837688868,0,0,-0.462806369205671,-0.492044255436044,-0.502550208908267,-0.519827882972252,-0.458737661661888,-0.663521173256692,-0.598473989229808,-0.61500815271163,-0.862736163876295,-0.66808403115983,-0.889434406580841
"miR200c",0.785079595593588,0.785079595593588,0.771009886245824,0.733600894097573,0.77718458204663,0.77718458204663,0.719597476041945,0.708386421812925,0.579286880403073,0.502158144552889,0,0,-0.504694534556875,-0.501273159870171,-0.535535920299207,-0.559525105836776,-0.522824871282953,-0.645667251646569,-0.690707871589681,-0.700260461761543,-0.841315828159008,-0.757845954967862,-0.861807139250964
"miR200b",0.785079595593588,0.785079595593588,0.771009886245824,0.733600894097573,0.77718458204663,0.77718458204663,0.719597476041945,0.708386421812925,0.579286880403073,0.502158144552889,0,0,-0.504694534556875,-0.501273159870171,-0.535535920299207,-0.559525105836776,-0.522824871282953,-0.645667251646569,-0.690707871589681,-0.700260461761543,-0.841315828159008,-0.757845954967862,-0.861807139250964
"miR200a",0.785079595593588,0.785079595593588,0.771009886245824,0.733600894097573,0.77718458204663,0.77718458204663,0.719597476041945,0.708386421812925,0.579286880403073,0.502158144552889,0,0,-0.504694534556875,-0.501273159870171,-0.535535920299207,-0.559525105836776,-0.522824871282953,-0.645667251646569,-0.690707871589681,-0.700260461761543,-0.841315828159008,-0.757845954967862,-0.861807139250964
"miR141",0.785079595593588,0.785079595593588,0.771009886245824,0.733600894097573,0.77718458204663,0.77718458204663,0.719597476041945,0.708386421812925,0.579286880403073,0.502158144552889,0,0,-0.504694534556875,-0.501273159870171,-0.535535920299207,-0.559525105836776,-0.522824871282953,-0.645667251646569,-0.690707871589681,-0.700260461761543,-0.841315828159008,-0.757845954967862,-0.861807139250964
"miR101",0.708824030285979,0.708824030285979,0.695653975600533,0.643365757882393,0.701855350936947,0.701855350936947,0.592583560992367,0.644306116875609,0.530937151705792,0.469371726536897,0,0,-0.389543931241365,-0.397779245667845,-0.491291452306156,-0.43850248178468,-0.581052360707644,-0.561750940710998,-0.544038952858084,-0.618246670173386,-0.75775813797776,-0.602682424877739,-0.77594896302284
"CDH1",0.61781890191383,0.61781890191383,0.809825778910777,0.77650333325191,0.613267547533631,0.613267547533631,0.545725055362139,0.570686040748617,0.726731513907592,0.427790484549799,0,0,-0.542885393840655,-0.453199520656219,-0.472571012738366,-0.603014257005447,-0.665304512808362,-0.789208250373161,-0.640240256661807,-0.856085084732136,-0.682064992035901,-0.712273179544948,-0.695106939972697
"miR34a",0.723460959258978,0.723460959258978,0.7124098557523,0.667873807101598,0.71770838379879,0.71770838379879,0.626565322706288,0.661799720810625,0.600212710048892,0.491247740096281,0,0,-0.515007876092038,-0.484290848941118,-0.542132046810343,-0.565611156141861,-0.548815486741716,-0.784698027069141,-0.558816727991045,-0.742019472799156,-0.775369056010931,-0.619486726871526,-0.690720504890012
"CLDN7",0.542907967411227,0.542907967411227,0.737011251506953,0.808480269496241,0.539529927790166,0.539529927790166,0.479445517617069,0.505476765136584,0.665304512808362,0.381234872043392,0,0,-0.478425635041738,-0.407387321687718,-0.416150874486699,-0.542885393840655,-0.600215037527804,-0.720704888782983,-0.56222227311484,-0.792167231848562,-0.613267547533631,-0.640240256661807,-0.623679030249108
"OVOL2",0.45764729953513,0.45764729953513,0.482849460782689,0.513800051489327,0.448282803456388,0.448282803456388,0.445254426985034,0.326694899205751,0.445803109280514,0.193075192862005,-0.0248500116800036,-0.024917513735748,-0.339217523865624,-0.348314910639946,-0.359693799054596,-0.371042074758041,-0.412917266634297,-0.475372879925934,-0.355546129764,-0.501649538092143,-0.485776758353557,-0.394636694400811,-0.409298637777374
