"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.810550575623205,0.810550575623205,0.801198841122384,0.762826559287295,0.799902999887517,0.799902999887517,0.759844872036657,0.721891240981934,0.530960067786206,0.507577271953017,0,0,-0.467901172440824,-0.497235696552517,-0.506850423180767,-0.526165625893122,-0.470615669385199,-0.682960849100856,-0.600767448306408,-0.641886210157449,-0.867882817080945,-0.67149808173655,-0.896443272517082
"miR200c",0.788778174783158,0.788778174783158,0.780262696064497,0.740494061034239,0.781206530736572,0.781206530736572,0.726935944001309,0.713885795692418,0.585248088365438,0.50673274467409,0,0,-0.507893949571828,-0.505118375345972,-0.538605556130681,-0.563795338795309,-0.527369004281666,-0.660011592958877,-0.69289193042929,-0.720487029869583,-0.84654078036334,-0.760962469475551,-0.867261740975331
"miR200b",0.788778174783158,0.788778174783158,0.780262696064497,0.740494061034239,0.781206530736572,0.781206530736572,0.726935944001309,0.713885795692418,0.585248088365438,0.50673274467409,0,0,-0.507893949571828,-0.505118375345972,-0.538605556130681,-0.563795338795309,-0.527369004281666,-0.660011592958877,-0.69289193042929,-0.720487029869583,-0.84654078036334,-0.760962469475551,-0.867261740975331
"miR200a",0.788778174783158,0.788778174783158,0.780262696064497,0.740494061034239,0.781206530736572,0.781206530736572,0.726935944001309,0.713885795692418,0.585248088365438,0.50673274467409,0,0,-0.507893949571828,-0.505118375345972,-0.538605556130681,-0.563795338795309,-0.527369004281666,-0.660011592958877,-0.69289193042929,-0.720487029869583,-0.84654078036334,-0.760962469475551,-0.867261740975331
"miR141",0.788778174783158,0.788778174783158,0.780262696064497,0.740494061034239,0.781206530736572,0.781206530736572,0.726935944001309,0.713885795692418,0.585248088365438,0.50673274467409,0,0,-0.507893949571828,-0.505118375345972,-0.538605556130681,-0.563795338795309,-0.527369004281666,-0.660011592958877,-0.69289193042929,-0.720487029869583,-0.84654078036334,-0.760962469475551,-0.867261740975331
"miR101",0.713402606847283,0.713402606847283,0.703548229322963,0.649345663927144,0.707650412269006,0.707650412269006,0.599878245921629,0.650992828293066,0.535777114433777,0.47502163526113,0,0,-0.391383484748018,-0.401308461422481,-0.494038971707377,-0.441378762197841,-0.584540224851782,-0.570618340208841,-0.547074664331695,-0.631469124924257,-0.764649059334393,-0.6065596708506,-0.780769247739077
"CDH1",0.619554816990285,0.619554816990285,0.813826937904125,0.779344412610936,0.615837069216517,0.615837069216517,0.549642125561808,0.574298371087304,0.728619647299206,0.431402485856955,0,0,-0.542918460917375,-0.454532068146905,-0.473160145985971,-0.60371286651178,-0.666164904359308,-0.794740529203868,-0.641298332507442,-0.865479985109699,-0.685398977759962,-0.713846858898253,-0.697002022974057
"miR34a",0.727388977000619,0.727388977000619,0.719418517250442,0.673138789834495,0.72270661983693,0.72270661983693,0.6333359752895,0.667686237497691,0.60443103677259,0.496493148397531,0,0,-0.516457431167466,-0.487298400236114,-0.544434858872908,-0.568052053921653,-0.551682842916774,-0.793747079932,-0.561402212406906,-0.755245010184367,-0.781380395896076,-0.622833473464457,-0.694895385830182
"CLDN7",0.544120114807526,0.544120114807526,0.739768610869608,0.81039154611421,0.541523153116913,0.541523153116913,0.482385993217256,0.508457639670847,0.666164904359308,0.384258273333236,0,0,-0.477999106078665,-0.407916848425576,-0.416300060890084,-0.542918460917375,-0.599947355887405,-0.72433344955785,-0.56290401045011,-0.799034379784467,-0.615837069216517,-0.641298332507442,-0.624713800132316
"GRHL2",0.643530692764061,0.643530692764061,0.557728311514614,0.528580964993046,0.634525187300053,0.634525187300053,0.60308169323975,0.506110392442702,0.254747895505102,0.41620525577203,0.0253149496470969,0.0254230960182946,-0.307029510450276,-0.35768549449999,-0.370708325286738,-0.348265879090408,-0.212327533196751,-0.400513330476438,-0.54024331170164,-0.321457926933281,-0.681478275600694,-0.588793753011018,-0.509802849472135
"OVOL2",0.420264683577952,0.420264683577952,0.471945375393643,0.463580877820932,0.405840489148529,0.405840489148529,0.411182787986033,0.288375705180224,0.355805214972484,0.164206428306276,-0.0251035331249025,-0.0251820428672478,-0.327969000926482,-0.313051776089055,-0.329044394178528,-0.357181587571871,-0.325446167692001,-0.386895178564716,-0.32702747034996,-0.423770048627723,-0.44066274002346,-0.363491666324036,-0.380566693243849
"NP63",0.110261105539716,0.110261105539716,-0.0754136215638647,-0.0887862057198919,0.143990218208937,0.143990218208937,0.112657505942909,0.226789774068165,-0.307854517317714,0.173880709696751,0.0215572648205717,0.121461360499236,0.196446744630017,0.0842994020330934,0.0955033788083205,0.193415543266347,0.310226039806289,0.242711057307971,-0.0797496913365235,0.317391227494758,-0.147081345097067,-0.0845302326679061,-0.0635197700814186
"SNAI1",-0.538700290969548,-0.538700290969548,-0.53142366326931,-0.570253043034564,-0.53939631668742,-0.53939631668742,-0.504022679853916,-0.501517225682934,-0.473015033492704,-0.388120895886873,0,0,0.334201281907657,0.223880469118463,0.424962785963517,0.370068020267564,0.436000551158731,0.499849084831291,0.423421605446582,0.55239155965629,0.581314093353149,0.467366419664902,0.580503999421718
"TCF3",-0.544120114807526,-0.544120114807526,-0.739768610869608,-0.81039154611421,-0.541523153116913,-0.541523153116913,-0.482385993217256,-0.508457639670847,-0.666164904359308,-0.384258273333236,0,0,0.477999106078665,0.407916848425576,0.416300060890084,0.542918460917375,0.599947355887405,0.72433344955785,0.56290401045011,0.799034379784467,0.615837069216517,0.641298332507442,0.624713800132316
