"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.808462832335992,0.781459117569114,0.85538380877511,0.690623484005678,0.524154263072228,0.788978820191614,0.46287996817233,0.748642994108991,0.483181414015989,-0.481628803019979,0,0,-0.667414984881914,0,0,-0.887482196583229,-0.88689733325086,-0.887482196583229,-0.714040824697575,-0.635569093541032,0.574337277935516,0.719626216259081,-0.658137092767195,0.501800957556159,-0.714040824697575,-0.864866099523977
"ZEB1",0.637700731457946,0.794517453736348,0.763324948306059,0.702137182665538,0.557470699027357,0.686789575769037,0.5051417705568,0.641634050988089,0.513857675967074,-0.52326092389621,0,0,-0.792514255567171,0,0,-0.816174546251341,-0.806285196025697,-0.816174546251341,-0.836656690250464,-0.550875565549573,0.498393108442405,0.627390285149461,-0.746353482607865,0.536764602488128,-0.836656690250464,-0.775663626545947
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.665325004731019,0.773980401805281,0.638117708162131,0.68915153564311,0.673523085020378,0.597886510463256,0.624038167020293,0.742915119304871,0.492401253161372,-0.497124776546249,0,0,-0.632817084730333,0,0,-0.676588404626155,-0.680928716255153,-0.676588404626155,-0.71872127391964,-0.611914146594417,0.561691244610459,0.541714777662596,-0.666325332636262,0.53124720449587,-0.71872127391964,-0.752448340699623
"TWIST1",0.665272423521109,0.772539665232452,0.734366554276055,0.686384368503488,0.5512224739772,0.595112977910159,0.601559464508787,0.739776843482246,0.41093808962678,-0.492690118428807,0,0,-0.626291223205175,0,0,-0.676152989107013,-0.679608714130301,-0.676152989107013,-0.717345783941629,-0.599670110981155,0.549381807440847,0.538955436602412,-0.662806303261913,0.6116990494426,-0.717345783941629,-0.748672655022345
"TGFbeta",0.495013288682003,0.622232971981749,0.586008761939564,0.642892373466436,0.519987198548755,0.562947334474823,0.474535334595768,0.695768161352381,0.438755802756339,-0.413011374956169,0,0,-0.574925420426999,0,0,-0.521459999988928,-0.629807058552016,-0.521459999988928,-0.572304248491722,-0.549405008030599,0.503759593207628,0.611832014518089,-0.534069842886158,0.49731150552154,-0.572304248491722,-0.600797327009609
"TCF3",0.368124929620905,0.568671253442335,0.627991540434203,0.69642977662827,0.522017596456893,0.562154870697606,0.46543482782185,0.758034187450177,0.385836153789035,-0.36060981677297,0,0,-0.451375368344134,0,0,-0.415700279325699,-0.642601096276873,-0.415700279325699,-0.505126653361876,-0.642871823557512,0.585220206808891,0.497898934500397,-0.475785079267372,0.395429519485551,-0.505126653361876,-0.742677925004978
"SNAI2",0.463557488813476,0.682853134781971,0.735241299543738,0.812673443650792,0.624583379750993,0.678140858189316,0.575218127665393,0.764835762835403,0.462313520017479,-0.438186769871135,0,0,-0.562804291439112,0,0,-0.529647623346212,-0.756883704230486,-0.529647623346212,-0.627701270608753,-0.746947919196379,0.696959365209352,0.62195600415506,-0.584665574691211,0.491383605961175,-0.627701270608753,-0.752637769813285
"SNAI1",0.419599263442551,0.552320474534463,0.515244376722052,0.479403157081839,0.355384830605004,0.420571353460504,0.323405819880445,0.52524167587856,0.209714291710627,-0.373606490857239,0,0,-0.483530452769323,0,0,-0.463823950756921,-0.472672321264641,-0.463823950756921,-0.515573289834562,-0.457776477205218,0.424823544800736,0.383512524191259,-0.480649081781355,0.410426411344204,-0.515573289834562,-0.529506062682551
"OVOL2",-0.288356181532159,-0.448885213893364,-0.464843265126993,-0.458860950294381,-0.358530627771937,-0.353402629739568,-0.330018290530012,-0.481971621446211,-0.336236432141782,0.174870292960264,-0.0240834337367673,0,0.421843624801962,0,-0.0241428552949085,0.393498677130163,0.435489013587479,0.393498677130163,0.416109935330194,0.432391900124699,-0.402899560543856,-0.32056946175015,0.302103689445082,-0.347866456878888,0.416109935330194,0.479411809563217
"NP63",-0.190999445878206,-0.182891867111817,0.00898305935766009,0.186400205963915,0.16321315905685,-0.131864284669617,0.170759439770414,0.227842788698975,0.0603398780907532,0.192853340865507,0.0215802590359401,0,0.14019882923743,0,0.12148890048048,0.178295214235798,-0.00767558430370547,0.178295214235798,0.174528196202979,-0.243741900898485,0.250639208864931,-0.121996595574569,0.253813565088712,0.0729612460397946,0.174528196202979,-0.0377094584976749
"miR9",-0.628339257647582,-0.426300100400648,-0.436571282850873,-0.16136325051435,-0.135506642561863,-0.473129300308002,-0.101766095732311,-0.177419938733609,-0.204900557229592,0.285574722788491,0,0,0.356163451108096,0,0,0.593463198392415,0.456500934742302,0.593463198392415,0.38714840466846,0.118149644603143,-0.0828411252829857,-0.434514028681358,0.361055566485461,-0.221428707327691,0.38714840466846,0.318233147437985
"miR34a",-0.543242727298892,-0.758002597215698,-0.622058769973588,-0.775528150742005,-0.557969617265287,-0.583861855752066,-0.509806830778865,-0.727781075549871,-0.476524371942098,0.485818775075317,0,0,0.617869237483891,0,0,0.660369435444804,0.665732158629466,0.660369435444804,0.704542886538272,0.591393163848381,-0.542681962250348,-0.529417552099718,0.65209210213662,-0.534421821051077,0.704542886538272,0.636570307822805
"miR30c",-0.608774577656947,-0.622560732172675,-0.582861903522816,-0.641124679257087,-0.509138197016472,-0.565527466594201,-0.46335069077499,-0.699082730267008,-0.365617388571249,0.419812265987181,0,0,0.53169732478716,0,0,0.624995739611685,0.632764217926133,0.624995739611685,0.572223954959364,0.544533618419847,-0.498411673221131,-0.514177346963347,0.535922827093011,-0.469838569945414,0.572223954959364,0.597729816346985
"miR205",-0.806723886751378,-0.857302643458284,-0.731864504207185,-0.663548774295349,-0.520868040204627,-0.653718964166492,-0.464540047123617,-0.611933127411796,-0.493102195907166,0.504860700828187,0,0,0.753851425873005,0,0,0.77634403521844,0.768334171822803,0.77634403521844,0.79313511758904,0.517458650736001,-0.45953637775271,-0.589022884179188,0.716972187978793,-0.503428455266673,0.79313511758904,0.741676111069783
"miR200c",-0.758073371442501,-0.833141870662898,-0.705346338623503,-0.643564569969941,-0.558335377597028,-0.737269370690247,-0.504850307274476,-0.694462967527373,-0.500072537814479,0.502153172856411,0,0,0.719140717109289,0,0,0.744924524100214,0.742608487267627,0.744924524100214,0.772037418168595,0.577083438891438,-0.522015177661655,-0.675715875553441,0.706528770186668,-0.534147302321725,0.772037418168595,0.71609776965566
