"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.808116742560468,0.808116742560468,0.792235452786633,0.778580238558056,0.797970652317989,0.797970652317989,0.757810059202928,0.721087855385963,0.520628466982921,0.507670686851011,0,0,-0.465196257670129,-0.495965096862401,-0.505365950494228,-0.522843316493658,-0.461154259993847,-0.668150492883796,-0.599101869328783,-0.619425726702846,-0.865125680659752,-0.668947168048441,-0.89219006281202
"miR200c",0.787475612830579,0.787475612830579,0.774220668045706,0.753274903468369,0.780216751026029,0.780216751026029,0.725928473107017,0.713668814321876,0.581944116170958,0.507103532168834,0,0,-0.506756961135476,-0.504933368122507,-0.538121908108765,-0.562257111330729,-0.52476105929892,-0.649743088332759,-0.691977817219731,-0.704181931355526,-0.845005477064801,-0.759470102144072,-0.864746050351369
"miR200b",0.787475612830579,0.787475612830579,0.774220668045706,0.753274903468369,0.780216751026029,0.780216751026029,0.725928473107017,0.713668814321876,0.581944116170958,0.507103532168834,0,0,-0.506756961135476,-0.504933368122507,-0.538121908108765,-0.562257111330729,-0.52476105929892,-0.649743088332759,-0.691977817219731,-0.704181931355526,-0.845005477064801,-0.759470102144072,-0.864746050351369
"miR200a",0.787475612830579,0.787475612830579,0.774220668045706,0.753274903468369,0.780216751026029,0.780216751026029,0.725928473107017,0.713668814321876,0.581944116170958,0.507103532168834,0,0,-0.506756961135476,-0.504933368122507,-0.538121908108765,-0.562257111330729,-0.52476105929892,-0.649743088332759,-0.691977817219731,-0.704181931355526,-0.845005477064801,-0.759470102144072,-0.864746050351369
"miR141",0.787475612830579,0.787475612830579,0.774220668045706,0.753274903468369,0.780216751026029,0.780216751026029,0.725928473107017,0.713668814321876,0.581944116170958,0.507103532168834,0,0,-0.506756961135476,-0.504933368122507,-0.538121908108765,-0.562257111330729,-0.52476105929892,-0.649743088332759,-0.691977817219731,-0.704181931355526,-0.845005477064801,-0.759470102144072,-0.864746050351369
"miR101",0.71317483776916,0.71317483776916,0.700181820020483,0.65741180730955,0.707602991265303,0.707602991265303,0.599740595744423,0.651478770273882,0.533447343103305,0.47579224839788,0,0,-0.391834303602063,-0.401473846411888,-0.494164425535765,-0.441524253551126,-0.582780458009587,-0.566094422930963,-0.547020611703704,-0.622212338863296,-0.76429670154465,-0.60620017695787,-0.77978945382276
"CDH1",0.619549110896846,0.619549110896846,0.81169389497842,0.786801765791905,0.615892932405478,0.615892932405478,0.549727602642488,0.574593920638119,0.727554965931721,0.431853949439007,0,0,-0.543382169787822,-0.454906596587357,-0.473508368981065,-0.604005930572346,-0.665565928092455,-0.791002025676508,-0.641290502783823,-0.857897404804243,-0.685257378461981,-0.713639143217569,-0.696551078165782
"miR34a",0.727152025748649,0.727152025748649,0.71624458434374,0.68223736693964,0.722625811704427,0.722625811704427,0.633198090616251,0.668081264327752,0.602366282610458,0.497159415435228,0,0,-0.516867760269441,-0.487534245724904,-0.544560486704362,-0.56815204168626,-0.550276750957157,-0.788390537079828,-0.561313800261925,-0.745537472215789,-0.781034764287286,-0.622503002596555,-0.693986826713259
"CLDN7",0.544149294035328,0.544149294035328,0.738234576137407,0.816215996117798,0.541568558528466,0.541568558528466,0.482451493155377,0.508637720058899,0.665565928092455,0.384528539086209,0,0,-0.478533094812165,-0.408519534503558,-0.416607264804397,-0.543382169787822,-0.600244326150708,-0.721750305493022,-0.562822819414178,-0.793356480922339,-0.615892932405478,-0.641290502783823,-0.624603998057791
"GRHL2",0.6462785529149,0.6462785529149,0.568283140185923,0.565290803498016,0.637210896057114,0.637210896057114,0.605610546163826,0.510679927243122,0.342783871202018,0.419856386572312,0.0255544619345073,0.025652088716196,-0.311709244758662,-0.362197285900924,-0.373424554334119,-0.352803599609425,-0.300798913231218,-0.416594521191757,-0.543143277074692,-0.402749213719985,-0.684226084718763,-0.592067983761102,-0.512744982079375
"OVOL2",0.437212377440003,0.437212377440003,0.460830396286954,0.471948038672754,0.42380077482479,0.42380077482479,0.428185468552125,0.308482174612896,0.435284901407555,0.179011027033472,-0.0239722309603868,-0.0240348811785234,-0.329053648492658,-0.340267728183585,-0.351386110979203,-0.359543869910768,-0.40369410911254,-0.464023081933218,-0.335725634690589,-0.488774915525261,-0.459641708948078,-0.37282925807991,-0.395132966774459
"NP63",0.120588732068927,0.120588732068927,-0.0539756270566595,-0.0957681890049777,0.153311729432822,0.153311729432822,0.121751447725222,0.235063278902298,-0.263484816091015,0.17961249266868,0.0215821572349617,0.121490046268338,0.182796011819094,0.074454682552312,0.0867969528057399,0.178394329764061,0.267002688124709,0.207644192139487,-0.0883277020445785,0.255141529058518,-0.157996139608457,-0.0946799746734127,-0.0770246692292672
"SNAI1",-0.539034155210952,-0.539034155210952,-0.530116570681486,-0.576452070537225,-0.539802707280263,-0.539802707280263,-0.50440317745482,-0.502192710180447,-0.473601544882464,-0.388859360620705,0,0,0.334878676780718,0.224609581795393,0.425518009241587,0.37064161673931,0.436973963419408,0.497273590768522,0.423775644652383,0.547795477211732,0.581614374098763,0.46764219628639,0.580500975179778
"TCF3",-0.544149294035328,-0.544149294035328,-0.738234576137407,-0.816215996117798,-0.541568558528466,-0.541568558528466,-0.482451493155377,-0.508637720058899,-0.665565928092455,-0.384528539086209,0,0,0.478533094812165,0.408519534503558,0.416607264804397,0.543382169787822,0.600244326150708,0.721750305493022,0.562822819414178,0.793356480922339,0.615892932405478,0.641290502783823,0.624603998057791
"KLF8",-0.544149294035328,-0.544149294035328,-0.738234576137407,-0.816215996117798,-0.541568558528466,-0.541568558528466,-0.482451493155377,-0.508637720058899,-0.665565928092455,-0.384528539086209,0,0,0.478533094812165,0.408519534503558,0.416607264804397,0.543382169787822,0.600244326150708,0.721750305493022,0.562822819414178,0.793356480922339,0.615892932405478,0.641290502783823,0.624603998057791
"TGFbeta",-0.597297874416188,-0.597297874416188,-0.687771339912814,-0.648872883492852,-0.594477781167494,-0.594477781167494,-0.593802797797772,-0.5537933641207,-0.563173772616026,-0.42700752237743,0,0,0.483909300271714,0.452400601570642,0.510157934302863,0.53288002174149,0.51369350987768,0.658522534122182,0.650290330046763,0.716765892187328,0.649787302551808,0.60837578848979,0.658736634778575
"FOXC2",-0.791175474241125,-0.791175474241125,-0.773115387793429,-0.760675557535881,-0.780162917417123,-0.780162917417123,-0.74047101194992,-0.6959304297575,-0.501481004246925,-0.487481836640008,0,0,0.451662342379214,0.478780988062726,0.48974263616426,0.507144375809405,0.444337641540339,0.64848158949963,0.575817567537077,0.595291874096329,0.844603886384085,0.64284857306827,0.675538780028853
"ZEB1",-0.856618359407867,-0.856618359407867,-0.836916184871627,-0.822264665266923,-0.844603886384085,-0.844603886384085,-0.79915286645885,-0.753150834021879,-0.555970527614362,-0.527910032865441,0,0,0.507144375809405,0.518648996180853,0.540643707541223,0.561409509211985,0.501481004246925,0.709199389979756,0.64284857306827,0.652047824537316,0.805998240279661,0.707736659392049,0.739232200632667
"SNAI2",-0.689994238678895,-0.689994238678895,-0.880353261364651,-0.852968572638138,-0.685257378461981,-0.685257378461981,-0.612648162441582,-0.636229181304341,-0.785863865154326,-0.475399553487078,0,0,0.604005930572346,0.498120267653173,0.527829087669791,0.66175279676388,0.727554965931721,0.85633388357355,0.713639143217569,0.818927812303559,0.751172762082112,0.783142486598368,0.764875127438843
"GSC",-0.731285059510737,-0.731285059510737,-0.718346619859056,-0.684563117284704,-0.726747213562614,-0.726747213562614,-0.646962982878733,-0.669290023463007,-0.591818387535032,-0.500552912914918,0,0,0.588080593950513,0.491737867089143,0.623981939722376,0.639636891242993,0.539444010396292,0.58766799533603,0.563410430785105,0.642143198227662,0.785678306482823,0.62522489833526,0.798623205827734
"TWIST1",-0.740532730197179,-0.740532730197179,-0.728775667617959,-0.794358060819993,-0.734926663724412,-0.734926663724412,-0.64121658809727,-0.678322512371502,-0.610461212352904,-0.503723451277219,0,0,0.608465025728431,0.421667768029533,0.621530277882475,0.561132393643817,0.556875641497323,0.699111877138243,0.569433596406295,0.757341130857868,0.794982058969736,0.632267349793572,0.810563115098178
"TWIST2",-0.74161131832134,-0.74161131832134,-0.730412068986083,-0.798106868879017,-0.7362376567231,-0.7362376567231,-0.647665438207387,-0.681814396957245,-0.622643459538971,-0.508113447166201,0,0,0.630771772837049,0.503062939096246,0.541035159057036,0.683374213956413,0.569084395789957,0.701704639004339,0.572474206922359,0.760362812671884,0.796451230535017,0.635517332621581,0.811458496512698
"ZEB2",-0.926917150694495,-0.926917150694495,-0.916374830112461,-0.897973910515953,-0.721183158793792,-0.721183158793792,-0.673272496075623,-0.664407657060988,-0.639551850222899,-0.486010313581473,0,0,0.464355858938925,0.487424206999274,0.504959405084391,0.527318821901888,0.576492578358948,0.695719332062348,0.733992605193556,0.757207583158157,0.792048757199066,0.808871820277424,0.908297147893718
