"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.808575310366134,0.808575310366134,0.791606211900782,0.75747514813684,0.798326987612647,0.798326987612647,0.759213589281383,0.721081431900727,0.520096383282941,0.507424869752561,0,0,-0.465670511404027,-0.489886304737878,-0.504412995564487,-0.52255239493631,-0.461077326985647,-0.666578409924347,-0.598955232346835,-0.617159244398015,-0.865674176112902,-0.668826009394494,-0.89295070485827
"miR200c",0.790343429838714,0.790343429838714,0.776128566307739,0.740167728408276,0.782795382459259,0.782795382459259,0.731153390676203,0.715071210164299,0.583493260565516,0.507471070852013,0,0,-0.50244453332084,-0.474308547738132,-0.53395954305457,-0.557495340254492,-0.526415155322835,-0.651155221910497,-0.692972666825381,-0.704823788606087,-0.848150571643836,-0.760881421154773,-0.86858330992385
"miR200b",0.790343429838714,0.790343429838714,0.776128566307739,0.740167728408276,0.782795382459259,0.782795382459259,0.731153390676203,0.715071210164299,0.583493260565516,0.507471070852013,0,0,-0.50244453332084,-0.474308547738132,-0.53395954305457,-0.557495340254492,-0.526415155322835,-0.651155221910497,-0.692972666825381,-0.704823788606087,-0.848150571643836,-0.760881421154773,-0.86858330992385
"miR200a",0.790343429838714,0.790343429838714,0.776128566307739,0.740167728408276,0.782795382459259,0.782795382459259,0.731153390676203,0.715071210164299,0.583493260565516,0.507471070852013,0,0,-0.50244453332084,-0.474308547738132,-0.53395954305457,-0.557495340254492,-0.526415155322835,-0.651155221910497,-0.692972666825381,-0.704823788606087,-0.848150571643836,-0.760881421154773,-0.86858330992385
"miR141",0.790343429838714,0.790343429838714,0.776128566307739,0.740167728408276,0.782795382459259,0.782795382459259,0.731153390676203,0.715071210164299,0.583493260565516,0.507471070852013,0,0,-0.50244453332084,-0.474308547738132,-0.53395954305457,-0.557495340254492,-0.526415155322835,-0.651155221910497,-0.692972666825381,-0.704823788606087,-0.848150571643836,-0.760881421154773,-0.86858330992385
"miR101",0.713071225865924,0.713071225865924,0.699631248836661,0.647606874602461,0.707434726908804,0.707434726908804,0.599742779427442,0.65114473376048,0.53308505636197,0.475405224399012,0,0,-0.391594661780518,-0.397064552544679,-0.492398555563235,-0.440951211596016,-0.582695994556723,-0.565203439774286,-0.546843391400876,-0.621001257150612,-0.764159873107634,-0.605940466107195,-0.779808578618968
"CDH1",0.6197046982275,0.6197046982275,0.811573243215346,0.778543281267439,0.615984962301027,0.615984962301027,0.550016915137062,0.574496547465727,0.727502146291974,0.431623401658296,0,0,-0.543470893206355,-0.451105045838848,-0.471935871555652,-0.603669565007236,-0.665824896014784,-0.790732009013221,-0.641286484009143,-0.857245856716828,-0.685421669710012,-0.713592712418633,-0.696881373739703
"miR34a",0.727094932112251,0.727094932112251,0.715758628884521,0.671470212859505,0.722523065879899,0.722523065879899,0.633184013348244,0.667856528097374,0.602046296131565,0.49688252590086,0,0,-0.516481442033089,-0.483298595121204,-0.543051771474872,-0.567685015529656,-0.550094275198151,-0.78760770956024,-0.561203660859511,-0.744346113065126,-0.78096073639202,-0.622330271645859,-0.69404156558185
"CLDN7",0.544185077701411,0.544185077701411,0.738148939767899,0.809944284890557,0.541582764172406,0.541582764172406,0.482781812627003,0.508529994924247,0.665824896014784,0.384326040566854,0,0,-0.477831023434253,-0.404443117175409,-0.415483543396007,-0.543470893206355,-0.600072100793464,-0.721573865818886,-0.562769720160746,-0.792930539568433,-0.615984962301027,-0.641286484009143,-0.624850630784964
"GRHL2",0.647137012635732,0.647137012635732,0.568555414428695,0.536903759431435,0.637995827376986,0.637995827376986,0.606449315988971,0.511385741836576,0.345481550441367,0.420384834808316,0.0255423015255138,0.0256398002403035,-0.312740921710073,-0.357865717810336,-0.372758694858626,-0.353775335690464,-0.303528043138147,-0.41830243711244,-0.54369046831603,-0.406290919789609,-0.685122970330931,-0.592617292601242,-0.513811014179503
"OVOL2",0.44231541168364,0.44231541168364,0.471172548871191,0.504276750049646,0.428670534612368,0.428670534612368,0.433180957616247,0.312901101622945,0.439513731890859,0.182280044210886,-0.0240529521004173,-0.024114397062489,-0.333776686052521,-0.334988953693224,-0.352214828307102,-0.364138711540197,-0.407861430191555,-0.467435743080178,-0.343433889119058,-0.493642268793143,-0.465170321271449,-0.381256813444655,-0.401100455988962
"NP63",0.121685052179757,0.121685052179757,-0.0508426567079106,-0.0691050644373518,0.154262218213006,0.154262218213006,0.122118398256357,0.235896512871649,-0.257991208396395,0.180210787220729,0.0215811696217793,0.121488657649642,0.182558083668331,0.0770424229864672,0.0872041840658281,0.177071458202463,0.262210045396524,0.201288117574446,-0.0893978885683752,0.246085669773152,-0.159216738825803,-0.0960882923894781,-0.0786831200536565
"SNAI1",-0.538815987845315,-0.538815987845315,-0.52969653728104,-0.569729618623606,-0.539544827319907,-0.539544827319907,-0.503993675435751,-0.501855857724446,-0.473046323857064,-0.388526786237798,0,0,0.334014702261096,0.220032350387434,0.423738291759171,0.369665653353887,0.436539675279117,0.496757187313998,0.423621594198474,0.547073799476365,0.581349129635096,0.46740177764262,0.580342622295409
"TCF3",-0.544185077701411,-0.544185077701411,-0.738148939767899,-0.809944284890557,-0.541582764172406,-0.541582764172406,-0.482781812627003,-0.508529994924247,-0.665824896014784,-0.384326040566854,0,0,0.477831023434253,0.404443117175409,0.415483543396007,0.543470893206355,0.600072100793464,0.721573865818886,0.562769720160746,0.792930539568433,0.615984962301027,0.641286484009143,0.624850630784964
"KLF8",-0.544185077701411,-0.544185077701411,-0.738148939767899,-0.809944284890557,-0.541582764172406,-0.541582764172406,-0.482781812627003,-0.508529994924247,-0.665824896014784,-0.384326040566854,0,0,0.477831023434253,0.404443117175409,0.415483543396007,0.543470893206355,0.600072100793464,0.721573865818886,0.562769720160746,0.792930539568433,0.615984962301027,0.641286484009143,0.624850630784964
"TGFbeta",-0.603244259612561,-0.603244259612561,-0.693173135875209,-0.647409779964176,-0.600093003945872,-0.600093003945872,-0.589788984569531,-0.557671987230891,-0.558973781213626,-0.428010426973307,0,0,0.46412711403186,0.365520347276383,0.509827079739785,0.514551224724751,0.508406441105844,0.662215586658381,0.653154507762326,0.721847128022301,0.656368016592579,0.612219344691185,0.666111708263345
"FOXC2",-0.791457570007329,-0.791457570007329,-0.772267451621299,-0.735995727480646,-0.780378573921214,-0.780378573921214,-0.741504053441815,-0.695909128397656,-0.500851342671039,-0.487304276912072,0,0,0.452051481371207,0.473568279824755,0.48861886674068,0.506795132545141,0.444182216953566,0.646674934550905,0.575681278770393,0.592990513818403,0.844945859431486,0.642708167716048,0.67599705642052
"ZEB1",-0.857010718893768,-0.857010718893768,-0.836056944667127,-0.796186195267086,-0.844945859431486,-0.844945859431486,-0.800663630983467,-0.753195064904726,-0.555702140942869,-0.527747353733522,0,0,0.506795132545141,0.512404703242418,0.539972180853346,0.561792865058346,0.500851342671039,0.707202672563142,0.642708167716048,0.649554048132715,0.806483783590719,0.70768864298237,0.739901149561087
"SNAI2",-0.690226821404547,-0.690226821404547,-0.880184259069101,-0.843143206583737,-0.685421669710012,-0.685421669710012,-0.613316614707364,-0.636139287207695,-0.786074452205778,-0.475132461768146,0,0,0.603669565007236,0.493426472672744,0.526609103790065,0.661987415514597,0.727502146291974,0.855868409037853,0.713592712418633,0.818047180789094,0.751455037522949,0.783140393958441,0.76539406715946
"TWIST1",-0.740520291622085,-0.740520291622085,-0.728250776382749,-0.783000238438269,-0.734852985484559,-0.734852985484559,-0.641377935311719,-0.678074608463547,-0.610128064546784,-0.503395611003237,0,0,0.608315415046612,0.417420772793523,0.6200830506768,0.560797281313562,0.556730581354947,0.698206057459647,0.569281016591069,0.755972795275266,0.794961438758429,0.632058728932178,0.810701900822699
"TWIST2",-0.74158007703385,-0.74158007703385,-0.72990678866776,-0.786905746702529,-0.736148776023746,-0.736148776023746,-0.64774481559918,-0.681561325073375,-0.622240542188467,-0.507786190898018,0,0,0.630437405572994,0.498476839708387,0.539502474116849,0.682901452025652,0.568841393560625,0.700855610396371,0.572329756233834,0.7590503891228,0.796409363781155,0.635314012454496,0.811572099234432
