"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.91112591848533,0.794031946213426,0.879466654149328,0.695971521535894,0.530644779464276,0.809204484910068,0.466267201206572,0.757003819186589,0.480368888103386,-0.485565084450892,0,0,-0.677090915169086,0,0,-0.928422271243331,-0.917130951175462,-0.928422271243331,-0.72242011276604,-0.641729212707328,0.577734819809657,0.734055933208943,-0.6647165777178,0.506469006750919,-0.72242011276604,-0.886354886998004
"ZEB1",0.742944591542283,0.808675304049615,0.788527550654051,0.70858626588379,0.566954856546604,0.70836093803682,0.511410612888336,0.651032833755618,0.513777409781579,-0.527655893344938,0,0,-0.804190211909032,0,0,-0.858813563442682,-0.837594689570132,-0.858813563442682,-0.846444934760204,-0.558411572049517,0.503002290342908,0.643084026352355,-0.753815990652749,0.544688557465798,-0.846444934760204,-0.798239680177355
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.888405113479883,0.868117755022966,0.752478004289742,0.770200730921526,0.697714271616402,0.683785121124524,0.638119611422227,0.827806500045404,0.520327783556841,-0.534361315034379,0,0,-0.751029697940805,0,0,-0.807179908208135,-0.794103520389663,-0.807179908208135,-0.799751484852539,-0.713384060768265,0.652780007823615,0.612801810572541,-0.733398870805712,0.659796991772958,-0.799751484852539,-0.860437963818629
"TWIST1",0.815152053543073,0.798279505023627,0.776085648927416,0.700545366628253,0.568187307573857,0.633230762986793,0.613829004543554,0.758440943182913,0.417107091824224,-0.503319055147161,0,0,-0.647105067999022,0,0,-0.743267244647166,-0.730676463839039,-0.743267244647166,-0.737216442601044,-0.614828879083064,0.560076904486757,0.569762476886927,-0.679102392588054,0.624464985718685,-0.737216442601044,-0.786334163366629
"TGFbeta",0.662119034567402,0.65201443714472,0.633384193257874,0.65947281251033,0.536442878624286,0.608650715336608,0.485991038797446,0.717526553880755,0.44275911882727,-0.426029276601312,0,0,-0.598036381762065,0,0,-0.59906746720042,-0.68899413638967,-0.59906746720042,-0.595848923853067,-0.565903655175509,0.515412154954474,0.650072240210944,-0.553814535279306,0.508764613344935,-0.595848923853067,-0.64340504947645
"TCF3",0.643187785085345,0.632635586824241,0.721185009108631,0.7368826597372,0.573092860513606,0.649304806635143,0.503500384024578,0.808950882086043,0.431816713382995,-0.387687800702434,0,0,-0.508411365223603,0,0,-0.557873020498153,-0.751574987259218,-0.557873020498153,-0.554657263444458,-0.690372041957181,0.621094933523446,0.567434455944388,-0.518255935606289,0.44317714458013,-0.554657263444458,-0.827239889618212
"SNAI2",0.791288707162811,0.775133827987177,0.859361571258235,0.877889634207423,0.698923805108437,0.79767837255018,0.637102099682081,0.840390668911237,0.525568311188544,-0.482541974717344,0,0,-0.646535624161923,0,0,-0.711243282227045,-0.900637689111602,-0.711243282227045,-0.705594951828388,-0.817405307541117,0.755550465193695,0.724820112632545,-0.651802698719548,0.561311123764373,-0.705594951828388,-0.867363898742
"SNAI1",0.582361558456812,0.582668474040433,0.561413739930234,0.497341479125131,0.366601817572329,0.467366758708943,0.330362018985627,0.547786476407466,0.203252644161973,-0.387814548003437,0,0,-0.506069889417451,0,0,-0.539793493827703,-0.530447499432156,-0.539793493827703,-0.540267243510744,-0.473335150987755,0.436278021864443,0.423219571941939,-0.501698520710387,0.421769864004485,-0.540267243510744,-0.570946301040618
"OVOL2",-0.400785015802459,-0.464292471057193,-0.491635050584773,-0.46598098191358,-0.364689586077948,-0.38008930120468,-0.333155663728788,-0.492275308696186,-0.330672967947859,0.180824812999123,-0.0240598665518443,0,0.432507443378751,0,-0.024124101628868,0.441423692357433,0.470109050060329,0.441423692357433,0.427607551219038,0.438777244736016,-0.406455564623325,-0.342235008478804,0.311423335710814,-0.351145044186733,0.427607551219038,0.503335806220443
