"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.936249367954326,0.792677145772626,0.879888263052858,0.694738263175799,0.527096855543169,0.811501004456912,0.464284552547051,0.755710421264422,0.487042177593166,-0.485697034772146,0,0,-0.673241074573541,0,0,-0.935726600537289,-0.921267402094945,-0.935726600537289,-0.721665990129709,-0.639134633892014,0.576181079119973,0.736035286177921,-0.664428595675288,0.50459109881686,-0.721665990129709,-0.886681711158431
"ZEB1",0.765096387126493,0.805906495012935,0.787199840445781,0.706487485868957,0.560691428092475,0.709304506172298,0.506650280291892,0.648850337533994,0.51785731880405,-0.527461618209332,0,0,-0.79858216090706,0,0,-0.863889379553871,-0.839723509771098,-0.863889379553871,-0.844508641062701,-0.554660758521232,0.500391794978859,0.643983661019212,-0.75281555746033,0.53983162863423,-0.844508641062701,-0.796934854598833
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.858185937860828,0.798568947202025,0.681671991574038,0.701482570882926,0.68343168066756,0.64184492295518,0.630805518973233,0.760044438263022,0.502849840058413,-0.507829927749746,0,0,-0.64819164163728,0,0,-0.758225924270086,-0.740823313227071,-0.758225924270086,-0.737944345780544,-0.622683312047209,0.569086699035346,0.578011377328032,-0.682418337414597,0.540708289690779,-0.737944345780544,-0.791836364418582
"TWIST1",0.85582971160242,0.797059177563398,0.777033018194372,0.698896104378031,0.561301556666023,0.637976063677229,0.608712292471552,0.757018095331307,0.421667755727923,-0.503484376884832,0,0,-0.641702232122551,0,0,-0.756617450088953,-0.738904005000031,-0.756617450088953,-0.736656931805958,-0.610560761187883,0.556973351351817,0.574525823703709,-0.678922628023782,0.621290102661477,-0.736656931805958,-0.787353842676515
"TGFbeta",0.716302297140937,0.650861235346013,0.635257006800486,0.65760540916172,0.532061913588969,0.616787085563463,0.483219862470211,0.715868517603166,0.451324401447803,-0.425732262383403,0,0,-0.592980381062739,0,0,-0.617197852054067,-0.700097382105546,-0.617197852054067,-0.595329225383964,-0.562130600970709,0.512663254977194,0.658329173006563,-0.553403776447985,0.508651759159912,-0.595329225383964,-0.645033367340792
"TCF3",0.654532440839903,0.616726781897406,0.705848453854788,0.721555220524658,0.543234372771335,0.644471370047501,0.478135362870345,0.793010257647865,0.40795458339697,-0.383886978357934,0,0,-0.482270559772203,0,0,-0.553578869403503,-0.744232628117252,-0.553578869403503,-0.541874429068295,-0.665532154678558,0.600110596514204,0.56451776478943,-0.508415616589752,0.416224363325169,-0.541874429068295,-0.812475339789879
"SNAI2",0.804056857382093,0.752803780855094,0.838410677066968,0.856028193600329,0.661762294372943,0.788184617803007,0.603765453036875,0.818451257593701,0.49773856702434,-0.475009552251662,0,0,-0.612939637728004,0,0,-0.70349143114346,-0.888755643682433,-0.70349143114346,-0.686406013334918,-0.785860196037734,0.727430554865592,0.717543196180551,-0.636524636002432,0.527530984861392,-0.686406013334918,-0.84685846536202
"SNAI1",0.553468384697237,0.574324832939246,0.551636627165723,0.490144541498517,0.365374730793294,0.472931876621518,0.329767493263479,0.539769223719295,0.218951192149379,-0.382011020392354,0,0,-0.495478101215388,0,0,-0.556171118794014,-0.537501915285118,-0.556171118794014,-0.532712143013403,-0.466438835320567,0.430311732938808,0.428502024721791,-0.494373528335108,0.418958915937707,-0.532712143013403,-0.560331040411983
"OVOL2",-0.41392254490201,-0.464580839782593,-0.492126506690576,-0.466761304162365,-0.365144491593329,-0.381560648298705,-0.334285413052707,-0.492929065870829,-0.343135362142132,0.181975288163364,-0.0240877468949758,0,0.431747759589736,0,-0.0241488681929699,0.444853399467773,0.472211918476089,0.444853399467773,0.428147799460873,0.439451239682036,-0.407708783363409,-0.343270267495675,0.312451385282093,-0.354320465873932,0.428147799460873,0.503906790499812
