"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.913183988944189,0.795808194089768,0.879157409616153,0.695481114240796,0.527679103797999,0.810600179419788,0.464570663392182,0.756481750891637,0.487902375869193,-0.487634375980288,0,0,-0.675176755089383,0,0,-0.930098095740963,-0.918145107953424,-0.930098095740963,-0.723983373300122,-0.63974591811792,0.576547657473839,0.735004293227673,-0.666772197584769,0.505227654224815,-0.723983373300122,-0.886001992486391
"ZEB1",0.751181505835838,0.815366250095174,0.791147223068297,0.709837733840595,0.563070677566574,0.713768453280499,0.508242686354145,0.652417374261602,0.520501152969485,-0.532779625150156,0,0,-0.804844655100533,0,0,-0.865591938453336,-0.842486678026449,-0.865591938453336,-0.852616429544231,-0.55716018932449,0.50211331432449,0.647686415382735,-0.759987320514136,0.542073385638719,-0.852616429544231,-0.800699274239057
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.816423709797239,0.800324274932814,0.678599857450949,0.70189025700341,0.683931379179087,0.637474834179639,0.631151535902762,0.76024261856797,0.50373116221553,-0.509863827334643,0,0,-0.649747765406346,0,0,-0.744996588837712,-0.732478982497471,-0.744996588837712,-0.739241081247259,-0.623229960522197,0.569550231311184,0.573785353779349,-0.684379009151729,0.541454172085304,-0.739241081247259,-0.788806566364698
"TWIST1",0.815875503229972,0.799132603146775,0.774818412347535,0.699305817855925,0.561726644094838,0.634416872196875,0.608865177311148,0.75724765272642,0.422399212653185,-0.505627042023415,0,0,-0.643479977983719,0,0,-0.744196575894994,-0.73101538684963,-0.744196575894994,-0.738179770110487,-0.611113428581055,0.557396685232385,0.570900264798991,-0.68110031363549,0.621989988139759,-0.738179770110487,-0.785033603628803
"TGFbeta",0.662114225922223,0.652351224026633,0.63234796396985,0.658745224330812,0.533263513459147,0.60947085393874,0.48419202806308,0.716805460481451,0.452818994641154,-0.428046819874683,0,0,-0.595081062849469,0,0,-0.599417755109965,-0.68909513959567,-0.599417755109965,-0.596328913834363,-0.563676056115827,0.514140596328565,0.650892599676437,-0.555349963964845,0.510405634112346,-0.596328913834363,-0.642317581660975
"TCF3",0.626680207400275,0.617411672268078,0.703621078088118,0.721766609934449,0.543547842319423,0.641640449214512,0.478639807469471,0.793107633101779,0.408680951926583,-0.384966543842562,0,0,-0.483029129330425,0,0,-0.545121187270896,-0.73881743769846,-0.545121187270896,-0.542399676549627,-0.665891312836582,0.600461421613217,0.562849260428785,-0.509313186844647,0.416701670027917,-0.542399676549627,-0.810304068445295
"SNAI2",0.768928290948288,0.754276675309183,0.835627772695947,0.856350053872079,0.662121913628846,0.784500129731794,0.604245232422012,0.818607259626476,0.498568089461658,-0.476690804630722,0,0,-0.614199584725752,0,0,-0.692563379571273,-0.881869247404812,-0.692563379571273,-0.687513294660661,-0.786276672846001,0.727854979816278,0.714399318109114,-0.63813352308451,0.528090340619059,-0.687513294660661,-0.844185923119933
"SNAI1",0.584064476281438,0.58438147124055,0.561861368109277,0.497804887491111,0.371210372282699,0.469074355821584,0.335299750195608,0.54823592851299,0.225165957484457,-0.390100104276639,0,0,-0.505904021202938,0,0,-0.541447911709436,-0.531744817209043,-0.541447911709436,-0.541937538067178,-0.474330303605322,0.437580853943666,0.424720717602788,-0.504014565614674,0.425908556928443,-0.541937538067178,-0.571395231802965
"OVOL2",-0.446659634614531,-0.498482857577197,-0.514506501454117,-0.48218327677022,-0.376686060249383,-0.407185534382688,-0.343675027187314,-0.508870856532657,-0.354322247551518,0.201700899823003,-0.0244666838258717,0,0.456148213576996,0,0,0.477124385643475,0.497685314944527,0.477124385643475,0.459211928430661,0.451356894731646,-0.417215592660401,-0.366720198575001,0.338241133585307,-0.364966075187328,0.459211928430661,0.525473693406091
