"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.911389428461895,0.794489205155812,0.880004880257092,0.696638391420957,0.529578786394418,0.809845777951469,0.465187001795678,0.757576863864573,0.478044908456291,-0.486115069256471,0,0,-0.677501948049915,0,0,-0.928995141183293,-0.917729438817394,-0.928995141183293,-0.723040663549863,-0.642197320741847,0.57824857724695,0.734424525737298,-0.665339780359364,0.506537945842393,-0.723040663549863,-0.886912452717205
"ZEB1",0.739901149561087,0.806483783590719,0.786418542415395,0.707202672563142,0.561792865058346,0.70768864298237,0.506795132545141,0.649554048132715,0.512404703242418,-0.527747353733522,0,0,-0.800663630983467,0,0,-0.857010718893768,-0.836056944667127,-0.857010718893768,-0.844945859431486,-0.555702140942869,0.500851342671039,0.642708167716048,-0.753195064904726,0.539972180853346,-0.844945859431486,-0.796186195267086
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.811572099234432,0.796409363781155,0.6765812904568,0.700855610396371,0.682901452025652,0.635314012454496,0.630437405572994,0.7590503891228,0.498476839708387,-0.507786190898018,0,0,-0.64774481559918,0,0,-0.74158007703385,-0.72990678866776,-0.74158007703385,-0.736148776023746,-0.622240542188467,0.568841393560625,0.572329756233834,-0.681561325073375,0.539502474116849,-0.736148776023746,-0.786905746702529
"TWIST1",0.810701900822699,0.794961438758429,0.772662939051308,0.698206057459647,0.560797281313562,0.632058728932178,0.608315415046612,0.755972795275266,0.417420772793523,-0.503395611003237,0,0,-0.641377935311719,0,0,-0.740520291622085,-0.728250776382749,-0.740520291622085,-0.734852985484559,-0.610128064546784,0.556730581354947,0.569281016591069,-0.678074608463547,0.6200830506768,-0.734852985484559,-0.783000238438269
"TGFbeta",0.666111708263345,0.656368016592579,0.637417598397056,0.662215586658381,0.514551224724751,0.612219344691185,0.46412711403186,0.721847128022301,0.365520347276383,-0.428010426973307,0,0,-0.589788984569531,0,0,-0.603244259612561,-0.693173135875209,-0.603244259612561,-0.600093003945872,-0.558973781213626,0.508406441105844,0.653154507762326,-0.557671987230891,0.509827079739785,-0.600093003945872,-0.647409779964176
"TCF3",0.624850630784964,0.615984962301027,0.703192061851544,0.721573865818886,0.543470893206355,0.641286484009143,0.477831023434253,0.792930539568433,0.404443117175409,-0.384326040566854,0,0,-0.482781812627003,0,0,-0.544185077701411,-0.738148939767899,-0.544185077701411,-0.541582764172406,-0.665824896014784,0.600072100793464,0.562769720160746,-0.508529994924247,0.415483543396007,-0.541582764172406,-0.809944284890557
"SNAI2",0.76539406715946,0.751455037522949,0.834480241332667,0.855868409037853,0.661987415514597,0.783140393958441,0.603669565007236,0.818047180789094,0.493426472672744,-0.475132461768146,0,0,-0.613316614707364,0,0,-0.690226821404547,-0.880184259069101,-0.690226821404547,-0.685421669710012,-0.786074452205778,0.727502146291974,0.713592712418633,-0.636139287207695,0.526609103790065,-0.685421669710012,-0.843143206583737
"SNAI1",0.580342622295409,0.581349129635096,0.56010292731491,0.496757187313998,0.369665653353887,0.46740177764262,0.334014702261096,0.547073799476365,0.220032350387434,-0.388526786237798,0,0,-0.503993675435751,0,0,-0.538815987845315,-0.52969653728104,-0.538815987845315,-0.539544827319907,-0.473046323857064,0.436539675279117,0.423621594198474,-0.501855857724446,0.423738291759171,-0.539544827319907,-0.569729618623606
"OVOL2",-0.401100455988962,-0.465170321271449,-0.492631840842892,-0.467435743080178,-0.364138711540197,-0.381256813444655,-0.333776686052521,-0.493642268793143,-0.334988953693224,0.182280044210886,-0.0240529521004173,0,0.433180957616247,0,-0.024114397062489,0.44231541168364,0.471172548871191,0.44231541168364,0.428670534612368,0.439513731890859,-0.407861430191555,-0.343433889119058,0.312901101622945,-0.352214828307102,0.428670534612368,0.504276750049646
"NP63",-0.0786831200536565,-0.159216738825803,0.0436068566009768,0.201288117574446,0.177071458202463,-0.0960882923894781,0.182558083668331,0.246085669773152,0.0770424229864672,0.180210787220729,0.0215811696217793,0,0.122118398256357,0,0.121488657649642,0.121685052179757,-0.0508426567079106,0.121685052179757,0.154262218213006,-0.257991208396395,0.262210045396524,-0.0893978885683752,0.235896512871649,0.0872041840658281,0.154262218213006,-0.0691050644373518
"miR9",-0.625107172889577,-0.41799304174594,-0.427534922615109,-0.154830694875662,-0.124830524974405,-0.462597635348381,-0.093916914035934,-0.169918769518242,-0.187501104583438,0.280425639774478,0,0,0.348569321341256,0,0,0.582605374388678,0.446798960016883,0.582605374388678,0.379625572250111,0.109263608748809,-0.075887788692577,-0.424101635348381,0.354020286630455,-0.210122789976429,0.379625572250111,0.309604092181553
"miR34a",-0.69404156558185,-0.78096073639202,-0.661083776349929,-0.78760770956024,-0.567685015529656,-0.622330271645859,-0.516481442033089,-0.744346113065126,-0.483298595121204,0.49688252590086,0,0,0.633184013348244,0,0,0.727094932112251,0.715758628884521,0.727094932112251,0.722523065879899,0.602046296131565,-0.550094275198151,-0.561203660859511,0.667856528097374,-0.543051771474872,0.722523065879899,0.671470212859505
"miR30c",-0.768793894720338,-0.651936429584444,-0.630332168690909,-0.657687668563304,-0.522560368156352,-0.612554105454298,-0.473223550865318,-0.721023176968271,-0.376138537714571,0.434703511394939,0,0,0.551931392096286,0,0,0.70228007535493,0.692366858567163,0.70228007535493,0.595943586713492,0.559130919972042,-0.509092370791854,-0.55409950227303,0.556892307175392,-0.481921013054898,0.595943586713492,0.640500639478673
"miR205",-0.89295070485827,-0.865674176112902,-0.74979285616179,-0.666578409924347,-0.52255239493631,-0.668826009394494,-0.465670511404027,-0.617159244398015,-0.489886304737878,0.507424869752561,0,0,0.759213589281383,0,0,0.808575310366134,0.791606211900782,0.808575310366134,0.798326987612647,0.520096383282941,-0.461077326985647,-0.598955232346835,0.721081431900727,-0.504412995564487,0.798326987612647,0.75747514813684
"miR200c",-0.86858330992385,-0.848150571643836,-0.732245807315173,-0.651155221910497,-0.557495340254492,-0.760881421154773,-0.50244453332084,-0.704823788606087,-0.474308547738132,0.507471070852013,0,0,0.731153390676203,0,0,0.790343429838714,0.776128566307739,0.790343429838714,0.782795382459259,0.583493260565516,-0.526415155322835,-0.692972666825381,0.715071210164299,-0.53395954305457,0.782795382459259,0.740167728408276
"miR200b",-0.86858330992385,-0.848150571643836,-0.732245807315173,-0.651155221910497,-0.557495340254492,-0.760881421154773,-0.50244453332084,-0.704823788606087,-0.474308547738132,0.507471070852013,0,0,0.731153390676203,0,0,0.790343429838714,0.776128566307739,0.790343429838714,0.782795382459259,0.583493260565516,-0.526415155322835,-0.692972666825381,0.715071210164299,-0.53395954305457,0.782795382459259,0.740167728408276
"miR200a",-0.86858330992385,-0.848150571643836,-0.732245807315173,-0.651155221910497,-0.557495340254492,-0.760881421154773,-0.50244453332084,-0.704823788606087,-0.474308547738132,0.507471070852013,0,0,0.731153390676203,0,0,0.790343429838714,0.776128566307739,0.790343429838714,0.782795382459259,0.583493260565516,-0.526415155322835,-0.692972666825381,0.715071210164299,-0.53395954305457,0.782795382459259,0.740167728408276
"miR141",-0.86858330992385,-0.848150571643836,-0.732245807315173,-0.651155221910497,-0.557495340254492,-0.760881421154773,-0.50244453332084,-0.704823788606087,-0.474308547738132,0.507471070852013,0,0,0.731153390676203,0,0,0.790343429838714,0.776128566307739,0.790343429838714,0.782795382459259,0.583493260565516,-0.526415155322835,-0.692972666825381,0.715071210164299,-0.53395954305457,0.782795382459259,0.740167728408276
"miR101",-0.779808578618968,-0.764159873107634,-0.637876297933961,-0.565203439774286,-0.440951211596016,-0.605940466107195,-0.391594661780518,-0.621001257150612,-0.397064552544679,0.475405224399012,0,0,0.599742779427442,0,0,0.713071225865924,0.699631248836661,0.713071225865924,0.707434726908804,0.53308505636197,-0.582695994556723,-0.546843391400876,0.65114473376048,-0.492398555563235,0.707434726908804,0.647606874602461
"KLF8",0.624850630784964,0.615984962301027,0.703192061851544,0.721573865818886,0.543470893206355,0.641286484009143,0.477831023434253,0.792930539568433,0.404443117175409,-0.384326040566854,0,0,-0.482781812627003,0,0,-0.544185077701411,-0.738148939767899,-0.544185077701411,-0.541582764172406,-0.665824896014784,0.600072100793464,0.562769720160746,-0.508529994924247,0.415483543396007,-0.541582764172406,-0.809944284890557
"GSC",0.87894654853542,0.858091801949809,0.739907976091969,0.658893727474405,0.670500435687166,0.675368946711788,0.613283447939662,0.712961519389582,0.489476586126332,-0.528312742400034,0,0,-0.741812581275537,0,0,-0.799179453192085,-0.784536170106931,-0.799179453192085,-0.791549857003664,-0.595515542257724,0.537026689624606,0.605804465159266,-0.72023741987384,0.730155798875419,-0.791549857003664,-0.748055120528002
"GRHL2",-0.513811014179503,-0.685122970330931,-0.524156347031715,-0.41830243711244,-0.353775335690464,-0.592617292601242,-0.312740921710073,-0.406290919789609,-0.357865717810336,0.420384834808316,0.0255423015255138,0,0.606449315988971,0,0.0256398002403035,0.647137012635732,0.568555414428695,0.647137012635732,0.637995827376986,0.345481550441367,-0.303528043138147,-0.54369046831603,0.511385741836576,-0.372758694858626,0.637995827376986,0.536903759431435
"FOXC2",0.67599705642052,0.844945859431486,0.727194675610815,0.646674934550905,0.506795132545141,0.642708167716048,0.452051481371207,0.592990513818403,0.473568279824755,-0.487304276912072,0,0,-0.741504053441815,0,0,-0.791457570007329,-0.772267451621299,-0.791457570007329,-0.780378573921214,-0.500851342671039,0.444182216953566,0.575681278770393,-0.695909128397656,0.48861886674068,-0.780378573921214,-0.735995727480646
"CLDN7",-0.624850630784964,-0.615984962301027,-0.703192061851544,-0.721573865818886,-0.543470893206355,-0.641286484009143,-0.477831023434253,-0.792930539568433,-0.404443117175409,0.384326040566854,0,0,0.482781812627003,0,0,0.544185077701411,0.738148939767899,0.544185077701411,0.541582764172406,0.665824896014784,-0.600072100793464,-0.562769720160746,0.508529994924247,-0.415483543396007,0.541582764172406,0.809944284890557
"CDH1",-0.696881373739703,-0.685421669710012,-0.770866973037118,-0.790732009013221,-0.603669565007236,-0.713592712418633,-0.543470893206355,-0.857245856716828,-0.451105045838848,0.431623401658296,0,0,0.550016915137062,0,0,0.6197046982275,0.811573243215346,0.6197046982275,0.615984962301027,0.727502146291974,-0.665824896014784,-0.641286484009143,0.574496547465727,-0.471935871555652,0.615984962301027,0.778543281267439
