"","ZEB2","ZEB1","VIM","TWIST2","TWIST1","TGFbeta","TCF3","SNAI2","SNAI1","OVOL2","NP63","miR9","miR34a","miR30c","miR205","miR200c","miR200b","miR200a","miR141","miR101","KLF8","GSC","GRHL2","FOXC2","CLDN7","CDH1"
"ZEB2",0.906483839527782,0.783120731265989,0.874690716299193,0.693294508675085,0.52675746370927,0.805847162933612,0.464297853726643,0.754291366853357,0.486491771449428,-0.481908651042069,0,0,-0.668313580421621,0,0,-0.922681668696376,-0.912682226583457,-0.922681668696376,-0.714532896563198,-0.638761330222125,0.576195080856031,0.732342799953361,-0.658578034170748,0.275143307146357,-0.714532896563198,-0.881683185879082
"ZEB1",0.736568544611977,0.796252900966543,0.782485904277213,0.704938463359948,0.560295751225143,0.704048572994343,0.5066748097984,0.647426130570149,0.51730055296988,-0.523528385815939,0,0,-0.793413712481568,0,0,-0.851524454842896,-0.831898666945222,-0.851524454842896,-0.837036436967227,-0.554240505036405,0.500397233792053,0.640537986028923,-0.746699126381552,0.31229945919302,-0.837036436967227,-0.792303014685974
"VIM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TWIST2",0.795943705520173,0.758956975427817,0.657929825010134,0.686052069699721,0.673152580682858,0.614770880164719,0.622807055413205,0.745105609743262,0.493013307788426,-0.48612208320652,0,0,-0.621054661350526,0,0,-0.716950294189881,-0.709255617665034,-0.716950294189881,-0.702694632993951,-0.612271327058999,0.561106414351414,0.554943016837089,-0.651679022833847,0.159061288929866,-0.702694632993951,-0.768280450509678
"TWIST1",0.734054603104829,0.625387312671376,0.684269111942903,0.625258158580573,0.507634922162208,0.527326589502261,0.563684004322542,0.687520639483937,0.372569581072377,-0.40590541081934,0,0,-0.512933200588891,0,0,-0.619352080633454,-0.628800309089658,-0.619352080633454,-0.576259571783606,-0.556423963940948,0.511495417409055,0.475598604894156,-0.529445507633704,0.0990936607790462,-0.576259571783606,-0.695452320267366
"TGFbeta",0.649984101521793,0.625284970537955,0.620144546991158,0.649896717570406,0.527548428527096,0.595790410870596,0.480258704659876,0.708372736748197,0.446880444764136,-0.413378846599005,0,0,-0.577201438036942,0,0,-0.582205988358425,-0.675162707035379,-0.582205988358425,-0.573150878065475,-0.557906142318452,0.510084992960024,0.640357162824306,-0.534520638947138,0.208319218378396,-0.573150878065475,-0.630260465090151
"TCF3",0.621405621186587,0.601562537034163,0.698156750782697,0.718592395444063,0.54206788597721,0.635838777864265,0.478176308048846,0.790031499864686,0.406543984285925,-0.376968343745044,0,0,-0.473826354049914,0,0,-0.536751954102334,-0.732459716199167,-0.536751954102334,-0.529993945438507,-0.66434684302785,0.599900411795545,0.559202925045704,-0.498187626031331,0.150450257995446,-0.529993945438507,-0.804956161479776
"SNAI2",0.758370328404227,0.731012779994271,0.825688934793093,0.849599132218119,0.658013508275828,0.773643307760865,0.601568549987834,0.812103677446203,0.494026033932217,-0.464350170705153,0,0,-0.599419026816547,0,0,-0.678118418732303,-0.870416538105718,-0.678118418732303,-0.668060748197147,-0.782079706310244,0.725098678943867,0.706237943115814,-0.62082951849662,0.199415214775648,-0.668060748197147,-0.834388990019994
"SNAI1",0.571638231493601,0.559377044174323,0.549547479194577,0.488596747967555,0.365004873222596,0.455596465429336,0.330412932736491,0.539409291692863,0.218875452790546,-0.37603021359492,0,0,-0.488655133367886,0,0,-0.524364891901115,-0.517685039248906,-0.524364891901115,-0.519814289137281,-0.467977598825507,0.432684857536615,0.413262614937059,-0.484156449551316,0.177773459663899,-0.519814289137281,-0.559213166864845
"OVOL2",-0.399054272207862,-0.457358492356543,-0.489746749014028,-0.465710350546201,-0.364998440577529,-0.378521754758893,-0.334524014277263,-0.492160203849438,-0.342876729161387,0.178752500917753,-0.0240834337367673,0,0.427701783626855,0,-0.0241428552949085,0.438061754192726,0.467976248374215,0.438061754192726,0.422273731164765,0.439346364369337,-0.407940290868794,-0.341452337871768,0.307582646652109,-0.176784496728025,0.422273731164765,0.501436273582655
