"","miR200c","miR200a","miR200b","CDH1","miR141","CLDN7","miR34a","GRHL2","miR101","OVOL2","NP63","miR205","TCF3","SNAI1","FOXC2","TWIST1","KLF8","TWIST2","GSC","SNAI2","ZEB1","TGFbeta","ZEB2"
"miR205",0.814515381073416,0.814515381073416,0.796860749517435,0.764578776144213,0.803556243198455,0.803556243198455,0.772367863499005,0.723805311258029,0.530966350501982,0.50821127880027,0,0,-0.478473729211489,-0.407642719600201,-0.421963429508081,-0.537501308797924,-0.470175961534621,-0.671953095914595,-0.600925329587327,-0.622241027726581,-0.87241087079108,-0.671811516888299,-0.901774190986005
"miR200c",0.792848601281967,0.792848601281967,0.778355181037206,0.743412906217618,0.784955398085226,0.784955398085226,0.73705637803802,0.716073894323932,0.588322387422691,0.507467579130222,0,0,-0.507852468206549,-0.475616829235608,-0.540342234056262,-0.565150814321305,-0.52962312633093,-0.653308177153875,-0.69335371722029,-0.707257100987406,-0.851399902497073,-0.761888771371011,-0.872946199461715
"miR200b",0.792848601281967,0.792848601281967,0.778355181037206,0.743412906217618,0.784955398085226,0.784955398085226,0.73705637803802,0.716073894323932,0.588322387422691,0.507467579130222,0,0,-0.507852468206549,-0.475616829235608,-0.540342234056262,-0.565150814321305,-0.52962312633093,-0.653308177153875,-0.69335371722029,-0.707257100987406,-0.851399902497073,-0.761888771371011,-0.872946199461715
"miR200a",0.792848601281967,0.792848601281967,0.778355181037206,0.743412906217618,0.784955398085226,0.784955398085226,0.73705637803802,0.716073894323932,0.588322387422691,0.507467579130222,0,0,-0.507852468206549,-0.475616829235608,-0.540342234056262,-0.565150814321305,-0.52962312633093,-0.653308177153875,-0.69335371722029,-0.707257100987406,-0.851399902497073,-0.761888771371011,-0.872946199461715
"miR141",0.792848601281967,0.792848601281967,0.778355181037206,0.743412906217618,0.784955398085226,0.784955398085226,0.73705637803802,0.716073894323932,0.588322387422691,0.507467579130222,0,0,-0.507852468206549,-0.475616829235608,-0.540342234056262,-0.565150814321305,-0.52962312633093,-0.653308177153875,-0.69335371722029,-0.707257100987406,-0.851399902497073,-0.761888771371011,-0.872946199461715
"miR101",0.719161868314842,0.719161868314842,0.705196487319224,0.655059900923199,0.712878704571681,0.712878704571681,0.61308312027582,0.654256319318479,0.544140356529015,0.476447695341932,0,0,-0.40856502664707,-0.416401642479569,-0.496594683975025,-0.459630918119938,-0.592128194125152,-0.571178395001233,-0.548729942606099,-0.626823357380739,-0.771280497239152,-0.60903698892548,-0.788747075134157
"miR34a",0.79729793480599,0.79729793480599,0.783774402030248,0.749227003344291,0.789824080236534,0.789824080236534,0.739264954335177,0.721171687262462,0.702168197467261,0.523961599922034,0,0,-0.627885916561071,-0.519281543142679,-0.552243042360351,-0.686683243955281,-0.642523262749289,-0.859368897537439,-0.602904343884044,-0.815712977771501,-0.856913220389045,-0.672391151252303,-0.777497004782093
"CDH1",0.622079667234356,0.622079667234356,0.813748772772392,0.781959994058715,0.618031521600249,0.618031521600249,0.556240934977259,0.575427488745837,0.732794961853284,0.43153258736942,0,0,-0.548696623695627,-0.451111787055517,-0.476395503720296,-0.610571543762132,-0.66967045451497,-0.793122648371718,-0.641401175913321,-0.85998594759751,-0.688720326755723,-0.714278861291006,-0.701194047014402
"CLDN7",0.545348783602818,0.545348783602818,0.739213590276661,0.812111419081935,0.542535614799241,0.542535614799241,0.487253746193116,0.508749235130709,0.66967045451497,0.383858862347052,0,0,-0.480066952121448,-0.402940219388132,-0.418055316804408,-0.548696623695627,-0.601984126984127,-0.722803381191464,-0.562444915353906,-0.794605501533438,-0.618031521600249,-0.641401175913321,-0.627698888277426
"GRHL2",0.645725948649368,0.645725948649368,0.566691005556219,0.535454734266459,0.636460569150482,0.636460569150482,0.607805794064931,0.508838083118463,0.342211459482413,0.418013692764456,0.0254794652966503,0.0255832173481113,-0.309325566186796,-0.3586143750231,-0.375583789115353,-0.350820406922552,-0.299886162597855,-0.416021203874251,-0.54180143778587,-0.403729666299798,-0.683852650355674,-0.59054080097309,-0.512895256022337
"OVOL2",0.442670033616886,0.442670033616886,0.471384357012899,0.504922714332688,0.428852108892522,0.428852108892522,0.434834916701184,0.312572011903305,0.440677762244576,0.18165028304121,-0.0240539607213815,-0.0241178956240261,-0.334551719588332,-0.332053900867165,-0.353193398042555,-0.366212988338263,-0.408162049613312,-0.467499981987259,-0.343001253046807,-0.493878446432418,-0.465819479216742,-0.381019577830068,-0.402334530219376
"NP63",0.116912674546227,0.116912674546227,-0.0555249019944607,-0.0742990980985339,0.149771571133642,0.149771571133642,0.116777125849601,0.23187433946714,-0.266201000028809,0.177400164580442,0.021569957921057,0.121472903799111,0.193248379842166,0.0977352976527588,0.103520862727898,0.187703238972223,0.270127222963853,0.206080692468698,-0.0861997584578748,0.251176445790268,-0.154217036081848,-0.0924566250805951,-0.0729609530304579
"SNAI1",-0.544251481744194,-0.544251481744194,-0.5346149023571,-0.576178987652165,-0.54434354390352,-0.54434354390352,-0.515600475891869,-0.504486782255898,-0.483541851172173,-0.389095208647488,0,0,0.349883320268023,0.231900028102445,0.432089369730028,0.387929897581568,0.445180412205664,0.501809106952055,0.425135045701125,0.551995057360691,0.587649717623668,0.470208480301874,0.58844234064816
"TCF3",-0.545348783602818,-0.545348783602818,-0.739213590276661,-0.812111419081935,-0.542535614799241,-0.542535614799241,-0.487253746193116,-0.508749235130709,-0.66967045451497,-0.383858862347052,0,0,0.480066952121448,0.402940219388132,0.418055316804408,0.548696623695627,0.601984126984127,0.722803381191464,0.562444915353906,0.794605501533438,0.618031521600249,0.641401175913321,0.627698888277426
"KLF8",-0.545348783602818,-0.545348783602818,-0.739213590276661,-0.812111419081935,-0.542535614799241,-0.542535614799241,-0.487253746193116,-0.508749235130709,-0.66967045451497,-0.383858862347052,0,0,0.480066952121448,0.402940219388132,0.418055316804408,0.548696623695627,0.601984126984127,0.722803381191464,0.562444915353906,0.794605501533438,0.618031521600249,0.641401175913321,0.627698888277426
"TGFbeta",-0.602970614542714,-0.602970614542714,-0.692816793076309,-0.648093023197145,-0.599567422072875,-0.599567422072875,-0.604618824103749,-0.55680572229807,-0.572665536441978,-0.427909699640667,0,0,0.493991243679797,0.452185047993788,0.518038429993131,0.54484890455318,0.5215776179315,0.663692799964346,0.651987580433257,0.721930357764529,0.656586581984445,0.611247318392749,0.667175153781919
"FOXC2",-0.798195042536491,-0.798195042536491,-0.777911573974702,-0.743687838528195,-0.786144571248094,-0.786144571248094,-0.756998625868754,-0.698408236403371,-0.512922104524435,-0.487782452432589,0,0,0.468615932063443,0.398134065126747,0.411127690207049,0.525404939476207,0.454491761214948,0.652238434094411,0.57762150964426,0.597928736360687,0.852320068513569,0.645764666608802,0.686455282919065
