"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.583991880440666,-0.183365540090056,-0.337118713016497,0.641369007278665,0.335312340646862,0.181956325997916,-0.255856331738695,-0.671462945239062,0.248686317872792,0,-0.657118216199377,-0.657118216199377
"SNAIL",0.36768973348432,-0.104700243626729,-0.220018705356739,0.343602798318754,0.118258987367438,-0.00284626391977826,-0.201258111815981,-0.364225020540976,0.193820973343546,0,-0.354379851808593,-0.354379851808593
"OVOL2",-0.188499373489382,0.0897270814625082,0.016160694200311,-0.177538925044529,-0.111358904774687,-0.0694562393126986,-0.00468440970815789,0.189900123452239,0.0119093800976235,0,0.184187630307821,0.184187630307821
"OCT4",-0.0103287934684609,-0.0929825404724988,0.00503957542485297,0.13254785083739,0.120139280472092,0.0910572856593618,0.146215188813414,-0.130743210333236,-0.145651702712738,0,0.00950529907417572,0.00950529907417572
"NRF2",-0.354379851808593,-0.00284626391977826,0.208729469198851,-0.325694010777041,-0.110859749348589,0.00961318121301135,0.193820973343546,0.343602798318754,-0.190125441076585,0,0.334875637629118,0.334875637629118
"miR34",-0.354379851808593,-0.00284626391977826,0.208729469198851,-0.325694010777041,-0.110859749348589,0.00961318121301135,0.193820973343546,0.343602798318754,-0.190125441076585,0,0.334875637629118,0.334875637629118
"miR200",-0.655084939984015,0.0528243102314865,0.32557305892694,-0.600314749031956,-0.209500150387247,-0.028383292498256,0.252151901179957,0.63916215473749,-0.338308107239013,0,0.626185505271195,0.626185505271195
"miR145",-0.564087703623482,0.190430253581803,0.279809509774778,-0.626165015733396,-0.308573881705347,-0.171511334662884,0.105281237028032,0.558133311638284,-0.0937074193295055,0,0.541032317135351,0.541032317135351
"KEAP1",0.334875637629118,0.00961318121301135,-0.202617307888202,0.295393581592492,-0.00600397187107498,-0.0118639850715322,-0.190125441076585,-0.325694010777041,0.1792039393701,0,-0.317501837691057,-0.317501837691057
"Iext",0.354379851808593,0.00284626391977826,-0.208729469198851,0.325694010777041,0.110859749348589,-0.00961318121301135,-0.193820973343546,-0.343602798318754,0.190125441076585,0,-0.334875637629118,-0.334875637629118
"GRHL2",-0.657118216199377,0.181956325997916,0.3243623908265,-0.601294872188055,-0.313240675485766,-0.157355150515128,0.248686317872792,0.641369007278665,-0.234156638765231,0,0.628196204757041,0.628196204757041
"Ecad",-0.516409824264968,0.122858094583818,0.258803261389661,-0.485255180973457,-0.353980637470774,-0.103816816288212,0.169281286826362,0.511712580076596,-0.159712598501714,0,0.496540630296579,0.496540630296579
