"","ZEB","SNAIL","OVOL2","OCT4","NRF2","miR34","miR200","miR145","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.300474419758095,0.0997159582686804,-0.203941641784703,0.413242906609788,0.408989447422413,-0.377982048937315,0.357750232386413,-0.418053903173361,-0.353697560435505,0,-0.397578938275295,-0.397578938275295
"SNAIL",0.245823856868255,-0.00834988570455368,-0.160542541417437,0.2512608367307,0.158859334789266,-0.241072785715729,0.0907915209449365,-0.25585112223311,-0.0877490541292635,0,-0.243764371994992,-0.243764371994992
"OVOL2",-0.11999037185196,-0.0604787518226061,-0.018087947861001,-0.124338704754318,-0.1301814342037,0.116904982988819,-0.149745576824113,0.126260621499988,0.149761492787825,0,0.119449670723023,0.119449670723023
"OCT4",-0.007383395343622,-0.0283428460307323,0.00375167130986418,0.13387457525008,0.118577726444776,0.0106125202206639,0.136686110490968,-0.13299130955421,-0.137356273661131,0,0.00707117054176466,0.00707117054176466
"NRF2",-0.243764371994992,-0.0915869031702883,0.158180871824641,-0.246419034237891,-0.153497950330494,0.237790741206715,-0.0877490541292635,0.2512608367307,0.0835866773091429,0,0.23981559931623,0.23981559931623
"miR34",-0.243764371994992,-0.0915869031702883,0.158180871824641,-0.246419034237891,-0.153497950330494,0.237790741206715,-0.0877490541292635,0.2512608367307,0.0835866773091429,0,0.23981559931623,0.23981559931623
"miR200",-0.404446222112878,-0.0894210457053832,0.206803848082132,-0.411504956343667,-0.30118992088518,0.379011588969246,-0.345509886453413,0.419278424148167,0.240388799059903,0,0.399911796060147,0.399911796060147
"miR145",-0.357781455348756,-0.0851831024684609,0.182154898065294,-0.472236006396004,-0.367202255167653,0.339884186924221,-0.334479026343034,0.37837221678036,0.330482363848249,0,0.354460561589013,0.354460561589013
"KEAP1",0.23981559931623,0.0910467276132323,-0.157012135520769,0.235836212152002,0.0448236459115091,-0.23393721768106,0.0835866773091429,-0.246419034237891,-0.0763730988084357,0,-0.235495429689938,-0.235495429689938
"Iext",0.243764371994992,0.0915869031702883,-0.158180871824641,0.246419034237891,0.153497950330494,-0.237790741206715,0.0877490541292635,-0.2512608367307,-0.0835866773091429,0,-0.23981559931623,-0.23981559931623
"GRHL2",-0.397578938275295,-0.0979197274088453,0.202112083729895,-0.40560149079768,-0.401468160762054,0.374921959916544,-0.353697560435505,0.413242906609788,0.348754749977989,0,0.393358775917071,0.393358775917071
"Ecad",-0.326451749399392,0.033180130396604,0.16706013113139,-0.33837622039054,-0.439007179979296,0.211509452792202,-0.294965505787768,0.342784383655846,0.292187028494056,0,0.323755694153909,0.323755694153909
