"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"CD44s",-1,1,-0.381413086961037,0.381413086961037,-1,0.00910761378630059,-1,1,1,-1,-1,-0.381413086961037,-1,-1,0.381413086961037,0.381413086961037,1,1
"CDH1",0.381413086961037,-0.381413086961037,1,-1,0.381413086961037,-0.00590811331460413,0.381413086961037,-0.381413086961037,-0.381413086961037,0.381413086961037,0.381413086961037,1,0.381413086961037,0.381413086961037,-1,-1,-0.381413086961037,-0.381413086961037
"EMT",-0.381413086961037,0.381413086961037,-1,1,-0.381413086961037,0.00590811331460416,-0.381413086961037,0.381413086961037,0.381413086961037,-0.381413086961037,-0.381413086961037,-1,-0.381413086961037,-0.381413086961037,1,1,0.381413086961037,0.381413086961037
"ESRP1",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"EXTGFB",-0.00910761378630059,0.00910761378630059,-0.00590811331460413,0.00590811331460416,-0.00910761378630059,1,-0.00910761378630059,0.00910761378630059,0.00910761378630059,-0.00910761378630059,-0.00910761378630059,-0.00590811331460413,-0.00910761378630059,-0.00910761378630059,0.00590811331460416,0.00590811331460416,0.00910761378630059,0.00910761378630059
"GRHL2",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"HA",-1,1,-0.381413086961037,0.381413086961037,-1,0.00910761378630059,-1,1,1,-1,-1,-0.381413086961037,-1,-1,0.381413086961037,0.381413086961037,1,1
"HAS2",-1,1,-0.381413086961037,0.381413086961037,-1,0.00910761378630059,-1,1,1,-1,-1,-0.381413086961037,-1,-1,0.381413086961037,0.381413086961037,1,1
"MIR1199",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"MIR190",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"MIR200",0.381413086961037,-0.381413086961037,1,-1,0.381413086961037,-0.00590811331460413,0.381413086961037,-0.381413086961037,-0.381413086961037,0.381413086961037,0.381413086961037,1,0.381413086961037,0.381413086961037,-1,-1,-0.381413086961037,-0.381413086961037
"MIR34",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"MIR340",1,-1,0.381413086961037,-0.381413086961037,1,-0.00910761378630059,1,-1,-1,1,1,0.381413086961037,1,1,-0.381413086961037,-0.381413086961037,-1,-1
"SNAIL1",-0.381413086961037,0.381413086961037,-1,1,-0.381413086961037,0.00590811331460416,-0.381413086961037,0.381413086961037,0.381413086961037,-0.381413086961037,-0.381413086961037,-1,-0.381413086961037,-0.381413086961037,1,1,0.381413086961037,0.381413086961037
"TGFB",-0.381413086961037,0.381413086961037,-1,1,-0.381413086961037,0.00590811331460416,-0.381413086961037,0.381413086961037,0.381413086961037,-0.381413086961037,-0.381413086961037,-1,-0.381413086961037,-0.381413086961037,1,1,0.381413086961037,0.381413086961037
"VIM",-1,1,-0.381413086961037,0.381413086961037,-1,0.00910761378630059,-1,1,1,-1,-1,-0.381413086961037,-1,-1,0.381413086961037,0.381413086961037,1,1
"ZEB1",-1,1,-0.381413086961037,0.381413086961037,-1,0.00910761378630059,-1,1,1,-1,-1,-0.381413086961037,-1,-1,0.381413086961037,0.381413086961037,1,1
