"","CD24","CD44s","CDH1","EMT","ESRP1","EXTGFB","GRHL2","HA","HAS2","MIR1199","MIR190","MIR200","MIR34","MIR340","SNAIL1","TGFB","VIM","ZEB1"
"CD24",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"CD44s",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
"CDH1",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"EMT",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
"ESRP1",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"EXTGFB",-0.0128835249304925,0.0128835249304925,-0.0128835249304925,0.0128835249304925,-0.0128835249304925,1,-0.0128835249304925,0.0128835249304925,0.0128835249304925,-0.0128835249304925,-0.0128835249304925,-0.501476327448368,-0.501248035401013,-0.0128835249304925,0.499636729579812,0.0128835249304925,0.0128835249304925,0.0128835249304925
"GRHL2",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"HA",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
"HAS2",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
"MIR1199",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"MIR190",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"MIR200",0.511364666907053,-0.511364666907053,0.511364666907053,-0.511364666907053,0.511364666907053,-0.501476327448368,0.511364666907053,-0.511364666907053,-0.511364666907053,0.511364666907053,0.511364666907053,1,0.674728941338437,0.511364666907053,-0.665927654180869,-0.511364666907053,-0.511364666907053,-0.511364666907053
"MIR34",0.511590609662682,-0.511590609662682,0.511590609662682,-0.511590609662682,0.511590609662682,-0.501248035401013,0.511590609662682,-0.511590609662682,-0.511590609662682,0.511590609662682,0.511590609662682,0.674728941338437,1,0.511590609662682,-0.673332350951285,-0.511590609662682,-0.511590609662682,-0.511590609662682
"MIR340",1,-1,1,-1,1,-0.0128835249304925,1,-1,-1,1,1,0.511364666907053,0.511590609662682,1,-0.51320361467515,-1,-1,-1
"SNAIL1",-0.51320361467515,0.51320361467515,-0.51320361467515,0.51320361467515,-0.51320361467515,0.499636729579812,-0.51320361467515,0.51320361467515,0.51320361467515,-0.51320361467515,-0.51320361467515,-0.665927654180869,-0.673332350951285,-0.51320361467515,1,0.51320361467515,0.51320361467515,0.51320361467515
"TGFB",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
"VIM",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
"ZEB1",-1,1,-1,1,-1,0.0128835249304925,-1,1,1,-1,-1,-0.511364666907053,-0.511590609662682,-1,0.51320361467515,1,1,1
